interval_start,interval_end,charge_power_kw,discharge_power_kw,net_battery_power_kw,delta_power_kw,soc_start_kwh,soc_end_kwh,load_kw,pv_kw
2025-12-06 00:00:00,2025-12-06 00:10:00,4629.376343287244,0.0,4629.376343287244,7401.986343287244,1720.9649221849463,2452.933591729408,2772.0127,0.0
2025-12-06 00:10:00,2025-12-06 00:20:00,4853.109330622499,0.0,4853.109330622499,223.73298733525553,2452.933591729408,3220.27755265852,2771.9533,0.0
2025-12-06 00:20:00,2025-12-06 00:30:00,0.0,8.653736497305204,-8.653736497305204,-4861.763067119805,3220.27755265852,3218.757246125053,2787.53,0.0
2025-12-06 00:30:00,2025-12-06 00:40:00,23.359091019194693,0.0,23.359091019194693,32.0128275164999,3218.757246125053,3222.450642709645,2639.998,0.0
2025-12-06 00:40:00,2025-12-06 00:50:00,4762.225500408589,0.0,4762.225500408589,4738.866409389395,3222.450642709645,3975.424608340958,2629.5503,0.0
2025-12-06 00:50:00,2025-12-06 01:00:00,4.266230467917126,0.0,4.266230467917126,-4757.959269940672,3975.424608340958,3976.099158606049,2764.62,0.0
2025-12-06 01:00:00,2025-12-06 01:10:00,0.0,2757.6156,-2757.6156,-2761.881830467917,3976.099158606049,3491.6354804276143,2757.6156,0.0
2025-12-06 01:10:00,2025-12-06 01:20:00,0.0,2784.5666,-2784.5666,-26.951000000000022,3491.6354804276143,3002.4369941814466,2784.5666,0.0
2025-12-06 01:20:00,2025-12-06 01:30:00,0.0,25.54870997038347,-25.54870997038347,2759.017890029617,3002.4369941814466,2997.948543360032,2863.47,0.0
2025-12-06 01:30:00,2025-12-06 01:40:00,0.0,167.2724461567367,-167.2724461567367,-141.72373618635322,2997.948543360032,2968.5617700465227,2821.8369,0.0
2025-12-06 01:40:00,2025-12-06 01:50:00,0.0,2831.8194,-2831.8194,-2664.546953843263,2968.5617700465227,2471.0618130325547,2831.8194,0.0
2025-12-06 01:50:00,2025-12-06 02:00:00,0.0,168.34091237830546,-168.34091237830546,2663.4784876216945,2471.0618130325547,2441.4873293377614,2986.23,0.0
2025-12-06 02:00:00,2025-12-06 02:10:00,4522.124176265667,0.0,4522.124176265667,4690.465088643973,2441.4873293377614,3156.497942293374,3151.3283,0.0
2025-12-06 02:10:00,2025-12-06 02:20:00,4678.407685729564,0.0,4678.407685729564,156.28350946389673,3156.497942293374,3896.2191477805063,2988.319,0.0
2025-12-06 02:20:00,2025-12-06 02:30:00,238.35998189220868,0.0,238.35998189220868,-4440.047703837356,3896.2191477805063,3933.9071700713,2721.28,0.0
2025-12-06 02:30:00,2025-12-06 02:40:00,4702.537527471646,0.0,4702.537527471646,4464.177545579438,3933.9071700713,4677.443638532652,2910.1415,0.0
2025-12-06 02:40:00,2025-12-06 02:50:00,4657.531594099015,0.0,4657.531594099015,-45.00593337263126,4677.443638532652,5413.864044110039,3036.3327,0.0
2025-12-06 02:50:00,2025-12-06 03:00:00,0.0,291.07021711641596,-291.07021711641596,-4948.601811215431,5413.864044110039,5362.728219380728,2924.39,0.0
2025-12-06 03:00:00,2025-12-06 03:10:00,4732.171522938555,0.0,4732.171522938555,5023.241740054971,5362.728219380728,6110.950233934406,2923.2546,0.0
2025-12-06 03:10:00,2025-12-06 03:20:00,4670.112421488293,0.0,4670.112421488293,-62.05910145026246,6110.950233934406,6849.35984298177,3004.4664,0.0
2025-12-06 03:20:00,2025-12-06 03:30:00,0.0,271.77343269165397,-271.77343269165397,-4941.885854179947,6849.35984298177,6801.614117713543,3102.64,0.0
2025-12-06 03:30:00,2025-12-06 03:40:00,0.0,2876.4419551808987,-2876.4419551808987,-2604.668522489245,6801.614117713543,6296.274776844676,3206.9553,0.0
2025-12-06 03:40:00,2025-12-06 03:50:00,0.0,94.83670813534354,-94.83670813534354,2781.605247045555,6296.274776844676,6279.613665539104,3268.6679,0.0
2025-12-06 03:50:00,2025-12-06 04:00:00,0.0,175.5362360977482,-175.5362360977482,-80.69952796240466,6279.613665539104,6248.775092318995,3245.72,0.0
2025-12-06 04:00:00,2025-12-06 04:10:00,4625.698762498072,0.0,4625.698762498072,4801.23499859582,6248.775092318995,6980.162285284803,3151.8278,0.0
2025-12-06 04:10:00,2025-12-06 04:20:00,4583.138167011392,0.0,4583.138167011392,-42.56059548667963,6980.162285284803,7704.820057235062,3147.9262,0.0
2025-12-06 04:20:00,2025-12-06 04:30:00,322.0543429507304,0.0,322.0543429507304,-4261.083824060662,7704.820057235062,7755.741319938727,3240.84,0.0
2025-12-06 04:30:00,2025-12-06 04:40:00,4556.774859878457,0.0,4556.774859878457,4234.720516927727,7755.741319938727,8476.230687029254,3295.2669,0.0
2025-12-06 04:40:00,2025-12-06 04:50:00,4398.9030826153585,0.0,4398.9030826153585,-157.87177726309892,8476.230687029254,9171.758334399272,3362.2183,0.0
