interval_start,interval_end,charge_power_kw,discharge_power_kw,net_battery_power_kw,delta_power_kw,soc_start_kwh,soc_end_kwh,load_kw,pv_kw
2025-04-15 00:00:00,2025-04-15 00:10:00,4637.440226380169,0.0,4637.440226380169,4698.714945258212,1749.0012859691258,2482.244967381536,3393.4435,0.0
2025-04-15 00:10:00,2025-04-15 00:20:00,4736.478046087797,0.0,4736.478046087797,99.03781970762793,2482.244967381536,3231.147903032607,3422.0494,0.0
2025-04-15 00:20:00,2025-04-15 00:30:00,4731.933711114504,0.0,4731.933711114504,-4.544334973293189,3231.147903032607,3979.332316235359,3326.52,0.0
2025-04-15 00:30:00,2025-04-15 00:40:00,4860.6151759916465,0.0,4860.6151759916465,128.6814648771424,3979.332316235359,4747.8630555210475,3277.6123,0.0
2025-04-15 00:40:00,2025-04-15 00:50:00,4825.5465546930445,0.0,4825.5465546930445,-35.06862129860201,4747.8630555210475,5510.848958921462,3272.876,0.0
2025-04-15 00:50:00,2025-04-15 01:00:00,4848.246660020671,0.0,4848.246660020671,22.70010532762626,5510.848958921462,6277.4240641199285,3294.19,0.0
2025-04-15 01:00:00,2025-04-15 01:10:00,351.22900072217203,0.0,351.22900072217203,-4497.017659298499,6277.4240641199285,6332.958245249278,3362.4668,0.0
2025-04-15 01:10:00,2025-04-15 01:20:00,4291.228931562917,0.0,4291.228931562917,3939.999930840745,6332.958245249278,7011.461114496759,3523.2995,0.0
2025-04-15 01:20:00,2025-04-15 01:30:00,4593.796944301938,0.0,4593.796944301938,302.56801273902147,7011.461114496759,7737.804187112549,3643.4,0.0
2025-04-15 01:30:00,2025-04-15 01:40:00,265.4443876925659,0.0,265.4443876925659,-4328.352556609372,7737.804187112549,7779.774629973413,3538.7245,0.0
2025-04-15 01:40:00,2025-04-15 01:50:00,362.62170507680594,0.0,362.62170507680594,97.17731738424004,7779.774629973413,7837.11015582624,3538.732,0.0
2025-04-15 01:50:00,2025-04-15 02:00:00,328.45257851861834,0.0,328.45257851861834,-34.1691265581876,7837.11015582624,7889.043068399947,3595.32,0.0
2025-04-15 02:00:00,2025-04-15 02:10:00,4770.834992385197,0.0,4770.834992385197,4442.382413866579,7889.043068399947,8643.37831423841,3377.4413,0.0
2025-04-15 02:10:00,2025-04-15 02:20:00,431.49717749280694,0.0,431.49717749280694,-4339.33781489239,8643.37831423841,8711.604008478971,3418.236,0.0
2025-04-15 02:20:00,2025-04-15 02:30:00,266.25010328951475,0.0,266.25010328951475,-165.2470742032922,8711.604008478971,8753.701846161468,3655.69,0.0
2025-04-15 02:30:00,2025-04-15 02:40:00,503.95986945520394,0.0,503.95986945520394,237.7097661656892,8753.701846161468,8833.384898001446,3488.6277,0.0
2025-04-15 02:40:00,2025-04-15 02:50:00,314.128692581058,0.0,314.128692581058,-189.83117687414597,8833.384898001446,8883.053005349795,3400.6198,0.0
2025-04-15 02:50:00,2025-04-15 03:00:00,0.0,74.62421665399779,-74.62421665399779,-388.75290923505577,8883.053005349795,8869.942866836878,3569.83,0.0
2025-04-15 03:00:00,2025-04-15 03:10:00,215.61644854674023,0.0,215.61644854674023,290.240665200738,8869.942866836878,8904.034820757088,3660.0534,0.0
2025-04-15 03:10:00,2025-04-15 03:20:00,270.2263200535897,0.0,270.2263200535897,54.60987150684946,8904.034820757088,8946.761353511836,3620.8208,0.0
2025-04-15 03:20:00,2025-04-15 03:30:00,435.15235344782377,0.0,435.15235344782377,164.92603339423408,8946.761353511836,9015.564981815724,3500.73,0.0
2025-04-15 03:30:00,2025-04-15 03:40:00,419.12078831643,0.0,419.12078831643,-16.03156513139379,9015.564981815724,9081.833797105985,3393.6544,0.0
2025-04-15 03:40:00,2025-04-15 03:50:00,488.4321824096776,0.0,488.4321824096776,69.3113940932476,9081.833797105985,9159.061706053055,3476.5039,0.0
2025-04-15 03:50:00,2025-04-15 04:00:00,219.54527044866904,0.0,219.54527044866904,-268.88691196100854,9159.061706053055,9193.774861259828,3644.69,0.0
2025-04-15 04:00:00,2025-04-15 04:10:00,278.3660411447904,0.0,278.3660411447904,58.82077069612137,9193.774861259828,9237.788396922911,3590.7695,0.0083
2025-04-15 04:10:00,2025-04-15 04:20:00,446.63057026323486,0.0,446.63057026323486,168.26452911844444,9237.788396922911,9308.406890657496,3407.0652,0.0
2025-04-15 04:20:00,2025-04-15 04:30:00,641.2150334684957,0.0,641.2150334684957,194.58446320526082,9308.406890657496,9409.791889442573,3359.38,0.0
2025-04-15 04:30:00,2025-04-15 04:40:00,393.9230590194868,0.0,393.9230590194868,-247.29197444900888,9409.791889442573,9472.076593910699,3609.5628,0.1156
2025-04-15 04:40:00,2025-04-15 04:50:00,175.8443577083881,0.0,175.8443577083881,-218.0787013110987,9472.076593910699,9499.880028113093,3651.061,0.0
2025-04-15 04:50:00,2025-04-15 05:00:00,470.97990270229775,0.0,470.97990270229775,295.13554499390966,9499.880028113093,9574.348489348282,3453.08,0.0
2025-04-15 05:00:00,2025-04-15 05:10:00,507.66815908734725,0.0,507.66815908734725,36.6882563850495,9574.348489348282,9654.617873261319,3488.6969,1.61
2025-04-15 05:10:00,2025-04-15 05:20:00,323.6911549047102,0.0,323.6911549047102,-183.97700418263707,9654.617873261319,9705.797938658783,3669.8969,0.0
2025-04-15 05:20:00,2025-04-15 05:30:00,4537.187617893573,0.0,4537.187617893573,4213.496462988863,9705.797938658783,10423.190290861654,3714.5,0.0
2025-04-15 05:30:00,2025-04-15 05:40:00,2383.1538506854736,0.0,2383.1538506854736,-2154.033767208099,10423.190290861654,10800.0,3536.1652,63.2355
2025-04-15 05:40:00,2025-04-15 05:50:00,0.0,0.0,0.0,-2383.1538506854736,10800.0,10800.0,3963.9241,248.2576
2025-04-15 05:50:00,2025-04-15 06:00:00,0.0,4279.02,-4279.02,-4279.02,10800.0,10048.252813699239,4798.92,519.9
2025-04-15 06:00:00,2025-04-15 06:10:00,0.0,4178.2706,-4178.2706,100.7494000000006,10048.252813699239,9314.205492781553,4953.3688,775.0982
2025-04-15 06:10:00,2025-04-15 06:20:00,0.0,3757.7182000000003,-3757.7182000000003,420.5523999999996,9314.205492781553,8654.041697388879,4797.6279,1039.9097
2025-04-15 06:20:00,2025-04-15 06:30:00,0.0,3417.0225,-3417.0225,340.6957000000002,8654.041697388879,8053.732035386506,4736.16,1319.1375
2025-04-15 06:30:00,2025-04-15 06:40:00,0.0,3212.4779,-3212.4779,204.54460000000017,8053.732035386506,7489.357196666804,4795.6686,1583.1907
2025-04-15 06:40:00,2025-04-15 06:50:00,0.0,2988.6714,-2988.6714,223.8064999999997,7489.357196666804,6964.301152122129,4869.3788,1880.7074
2025-04-15 06:50:00,2025-04-15 07:00:00,0.0,2616.4775,-2616.4775,372.1939000000002,6964.301152122129,6504.632910645284,4834.04,2217.5625
2025-04-15 07:00:00,2025-04-15 07:10:00,0.0,2100.6788,-2100.6788,515.7986999999998,6504.632910645284,6135.581263954767,4662.4303,2561.7515
2025-04-15 07:10:00,2025-04-15 07:20:00,0.0,1666.6448999999998,-1666.6448999999998,434.03390000000036,6135.581263954767,5842.7816009156795,4641.0984,2974.4535
2025-04-15 07:20:00,2025-04-15 07:30:00,0.0,1345.67,-1345.67,320.9748999999997,5842.7816009156795,5606.371479862414,4727.72,3382.05
2025-04-15 07:30:00,2025-04-15 07:40:00,0.0,1100.2557377504802,-1100.2557377504802,245.41426224951988,5606.371479862414,5413.076249864613,4732.9139,3626.7727
2025-04-15 07:40:00,2025-04-15 07:50:00,0.0,1599.3029000000006,-1599.3029000000006,-499.0471622495204,5413.076249864613,5132.107370280584,5444.6742,3845.3713
2025-04-15 07:50:00,2025-04-15 08:00:00,0.0,2306.3149999999996,-2306.3149999999996,-707.012099999999,5132.107370280584,4726.929125735515,6464.69,4158.375
2025-04-15 08:00:00,2025-04-15 08:10:00,0.0,1932.6398000000008,-1932.6398000000008,373.67519999999877,4726.929125735515,4387.3989221414995,6506.9404,4574.3006
2025-04-15 08:10:00,2025-04-15 08:20:00,0.0,1406.1671999999999,-1406.1671999999999,526.472600000001,4387.3989221414995,4140.3605264180815,6429.5858,5023.4186
2025-04-15 08:20:00,2025-04-15 08:30:00,0.0,1112.8024999999998,-1112.8024999999998,293.3647000000001,4140.3605264180815,3944.8610549775526,6608.09,5495.2875
