interval_start,interval_end,charge_power_kw,discharge_power_kw,net_battery_power_kw,delta_power_kw,soc_start_kwh,soc_end_kwh,load_kw,pv_kw
2025-04-15 00:00:00,2025-04-15 00:10:00,5000.0,0.0,5000.0,4851.929931640625,1334.7657321273327,2125.3351471694277,3393.4435,0.0
2025-04-15 00:10:00,2025-04-15 00:20:00,5000.0,0.0,5000.0,0.0,2125.3351471694277,2915.9045622115227,3422.0494,0.0
2025-04-15 00:20:00,2025-04-15 00:30:00,5000.0,0.0,5000.0,0.0,2915.9045622115227,3706.4739772536177,3326.52,0.0
2025-04-15 00:30:00,2025-04-15 00:40:00,5000.0,0.0,5000.0,0.0,3706.4739772536177,4497.043392295713,3277.6123,0.0
2025-04-15 00:40:00,2025-04-15 00:50:00,5000.0,0.0,5000.0,0.0,4497.043392295713,5287.612807337808,3272.876,0.0
2025-04-15 00:50:00,2025-04-15 01:00:00,5000.0,0.0,5000.0,0.0,5287.612807337808,6078.182222379903,3294.19,0.0
2025-04-15 01:00:00,2025-04-15 01:10:00,63.41064140624985,0.0,63.41064140624985,-4936.58935859375,6078.182222379903,6088.2083251167,3362.4668,0.0
2025-04-15 01:10:00,2025-04-15 01:20:00,4894.412414062501,0.0,4894.412414062501,4831.001772656251,6088.2083251167,6862.082876948732,3523.2995,0.0
2025-04-15 01:20:00,2025-04-15 01:30:00,4871.53994140625,0.0,4871.53994140625,-22.872472656250466,6862.082876948732,7632.340973315079,3643.4,0.0
2025-04-15 01:30:00,2025-04-15 01:40:00,0.0,15.416638671874807,-15.416638671874807,-4886.956580078126,7632.340973315079,7629.632545978026,3538.7245,0.0
2025-04-15 01:40:00,2025-04-15 01:50:00,49.697443359374574,0.0,49.697443359374574,65.11408203124938,7629.632545978026,7637.490401723168,3538.732,0.0
2025-04-15 01:50:00,2025-04-15 02:00:00,4907.637805701623,0.0,4907.637805701623,4857.940362342248,7637.490401723168,8413.456071581568,3595.32,0.0
2025-04-15 02:00:00,2025-04-15 02:10:00,5000.0,0.0,5000.0,92.36219429837729,8413.456071581568,9204.025486623663,3377.4413,0.0
2025-04-15 02:10:00,2025-04-15 02:20:00,0.0,54.951332031249876,-54.951332031249876,-5054.95133203125,9204.025486623663,9194.3715216415,3418.236,0.0
2025-04-15 02:20:00,2025-04-15 02:30:00,0.0,152.19000000000005,-152.19000000000005,-97.23866796875018,9194.3715216415,9167.634464024777,3655.69,0.0
2025-04-15 02:30:00,2025-04-15 02:40:00,145.02659687499977,0.0,145.02659687499977,297.2165968749998,9167.634464024777,9190.56518239618,3488.6277,0.0
2025-04-15 02:40:00,2025-04-15 02:50:00,194.04108867187506,0.0,194.04108867187506,49.01449179687529,9190.56518239618,9221.245772389271,3400.6198,0.0
2025-04-15 02:50:00,2025-04-15 03:00:00,0.0,90.13004882812538,-90.13004882812538,-284.17113750000044,9221.245772389271,9205.411536838212,3569.83,0.0
2025-04-15 03:00:00,2025-04-15 03:10:00,0.0,137.15886874999978,-137.15886874999978,-47.0288199218744,9205.411536838212,9181.315179808096,3660.0534,0.0
2025-04-15 03:10:00,2025-04-15 03:20:00,0.0,10.588378124999963,-10.588378124999963,126.57049062499982,9181.315179808096,9179.454991385757,3620.8208,0.0
2025-04-15 03:20:00,2025-04-15 03:30:00,127.70994140624975,0.0,127.70994140624975,138.29831953124972,9179.454991385757,9199.647706120277,3500.73,0.0
2025-04-15 03:30:00,2025-04-15 03:40:00,178.95058046875033,0.0,178.95058046875033,51.24063906250058,9199.647706120277,9227.942277264801,3393.6544,0.0
2025-04-15 03:40:00,2025-04-15 03:50:00,33.11011367187484,0.0,33.11011367187484,-145.8404667968755,9227.942277264801,9233.177445904312,3476.5039,0.0
2025-04-15 03:50:00,2025-04-15 04:00:00,0.0,132.5899023437505,-132.5899023437505,-165.70001601562535,9233.177445904312,9209.88377445178,3644.69,0.0
2025-04-15 04:00:00,2025-04-15 04:10:00,18.473587499997848,0.0,18.473587499997848,151.06348984374836,9209.88377445178,9212.804705104501,3590.7695,0.0083
2025-04-15 04:10:00,2025-04-15 04:20:00,297.6445167968752,0.0,297.6445167968752,279.1709292968774,9212.804705104501,9259.86643541142,3407.0652,0.0
2025-04-15 04:20:00,2025-04-15 04:30:00,390.4100390624999,0.0,390.4100390624999,92.76552226562467,9259.86643541142,9321.595682653062,3359.38,0.0
2025-04-15 04:30:00,2025-04-15 04:40:00,145.221716799128,0.0,145.221716799128,-245.1883222633719,9321.595682653062,9344.55725219332,3609.5628,0.1156
2025-04-15 04:40:00,2025-04-15 04:50:00,7.3945664062496235,0.0,7.3945664062496235,-137.82715039287837,9344.55725219332,9345.726435800976,3651.061,0.0
2025-04-15 04:50:00,2025-04-15 05:00:00,109.6299609375003,0.0,109.6299609375003,102.23539453125068,9345.726435800976,9363.060454618866,3453.08,0.0
2025-04-15 05:00:00,2025-04-15 05:10:00,154.96535503444647,0.0,154.96535503444647,45.335394096946175,9363.060454618866,9387.56262863514,3488.6969,1.61
2025-04-15 05:10:00,2025-04-15 05:20:00,0.0,12.07902890624996,-12.07902890624996,-167.04438394069643,9387.56262863514,9385.440559564764,3669.8969,0.0
2025-04-15 05:20:00,2025-04-15 05:30:00,4813.419921875,0.0,4813.419921875,4825.49895078125,9385.440559564764,10146.509073962501,3714.5,0.0
2025-04-15 05:30:00,2025-04-15 05:40:00,4133.039513062259,0.0,4133.039513062259,-680.3804088127408,10146.509073962501,10800.0,3536.1652,63.2355
2025-04-15 05:40:00,2025-04-15 05:50:00,0.0,3715.6665000000003,-3715.6665000000003,-7848.706013062259,10800.0,10147.22393524522,3963.9241,248.2576
