policy_id,label,date,slot,hour_end,timestamp_end,charge_power_kw,discharge_power_kw,net_power_kw
exp007/cost_only_42,exp007 仅费用·42,2025-04-15,0,0.166666666666667,2025-04-15 00:10:00,0,0,0
exp007/cost_only_42,exp007 仅费用·42,2025-04-15,1,0.333333333333333,2025-04-15 00:20:00,0,0,0
exp007/cost_only_42,exp007 仅费用·42,2025-04-15,2,0.5,2025-04-15 00:30:00,0,0,0
exp007/cost_only_42,exp007 仅费用·42,2025-04-15,3,0.666666666666667,2025-04-15 00:40:00,0,0,0
exp007/cost_only_42,exp007 仅费用·42,2025-04-15,4,0.833333333333333,2025-04-15 00:50:00,0,0,0
exp007/cost_only_42,exp007 仅费用·42,2025-04-15,5,1,2025-04-15 01:00:00,0,0,0
exp007/cost_only_42,exp007 仅费用·42,2025-04-15,6,1.16666666666667,2025-04-15 01:10:00,0,0,0
exp007/cost_only_42,exp007 仅费用·42,2025-04-15,7,1.33333333333333,2025-04-15 01:20:00,0,0,0
exp007/cost_only_42,exp007 仅费用·42,2025-04-15,8,1.5,2025-04-15 01:30:00,0,0,0
exp007/cost_only_42,exp007 仅费用·42,2025-04-15,9,1.66666666666667,2025-04-15 01:40:00,0,0,0
exp007/cost_only_42,exp007 仅费用·42,2025-04-15,10,1.83333333333333,2025-04-15 01:50:00,0,0,0
exp007/cost_only_42,exp007 仅费用·42,2025-04-15,11,2,2025-04-15 02:00:00,0,0,0
exp007/cost_only_42,exp007 仅费用·42,2025-04-15,12,2.16666666666667,2025-04-15 02:10:00,0,0,0
exp007/cost_only_42,exp007 仅费用·42,2025-04-15,13,2.33333333333333,2025-04-15 02:20:00,0,0,0
exp007/cost_only_42,exp007 仅费用·42,2025-04-15,14,2.5,2025-04-15 02:30:00,0,0,0
exp007/cost_only_42,exp007 仅费用·42,2025-04-15,15,2.66666666666667,2025-04-15 02:40:00,0,0,0
exp007/cost_only_42,exp007 仅费用·42,2025-04-15,16,2.83333333333333,2025-04-15 02:50:00,0,0,0
exp007/cost_only_42,exp007 仅费用·42,2025-04-15,17,3,2025-04-15 03:00:00,0,0,0
exp007/cost_only_42,exp007 仅费用·42,2025-04-15,18,3.16666666666667,2025-04-15 03:10:00,0,0,0
exp007/cost_only_42,exp007 仅费用·42,2025-04-15,19,3.33333333333333,2025-04-15 03:20:00,0,0,0
exp007/cost_only_42,exp007 仅费用·42,2025-04-15,20,3.5,2025-04-15 03:30:00,0,0,0
exp007/cost_only_42,exp007 仅费用·42,2025-04-15,21,3.66666666666667,2025-04-15 03:40:00,0,0,0
exp007/cost_only_42,exp007 仅费用·42,2025-04-15,22,3.83333333333333,2025-04-15 03:50:00,0,0,0
exp007/cost_only_42,exp007 仅费用·42,2025-04-15,23,4,2025-04-15 04:00:00,0,0,0
exp007/cost_only_42,exp007 仅费用·42,2025-04-15,24,4.16666666666667,2025-04-15 04:10:00,0,0,0
exp007/cost_only_42,exp007 仅费用·42,2025-04-15,25,4.33333333333333,2025-04-15 04:20:00,0,0,0
exp007/cost_only_42,exp007 仅费用·42,2025-04-15,26,4.5,2025-04-15 04:30:00,0,0,0
exp007/cost_only_42,exp007 仅费用·42,2025-04-15,27,4.66666666666667,2025-04-15 04:40:00,0,0,0
exp007/cost_only_42,exp007 仅费用·42,2025-04-15,28,4.83333333333333,2025-04-15 04:50:00,0,0,0
exp007/cost_only_42,exp007 仅费用·42,2025-04-15,29,5,2025-04-15 05:00:00,0,0,0
exp007/cost_only_42,exp007 仅费用·42,2025-04-15,30,5.16666666666667,2025-04-15 05:10:00,0,0,0
exp007/cost_only_42,exp007 仅费用·42,2025-04-15,31,5.33333333333333,2025-04-15 05:20:00,0,0,0
exp007/cost_only_42,exp007 仅费用·42,2025-04-15,32,5.5,2025-04-15 05:30:00,0,0,0
exp007/cost_only_42,exp007 仅费用·42,2025-04-15,33,5.66666666666667,2025-04-15 05:40:00,0,0,0
exp007/cost_only_42,exp007 仅费用·42,2025-04-15,34,5.83333333333333,2025-04-15 05:50:00,0,0,0
exp007/cost_only_42,exp007 仅费用·42,2025-04-15,35,6,2025-04-15 06:00:00,0,0,0
exp007/cost_only_42,exp007 仅费用·42,2025-04-15,36,6.16666666666667,2025-04-15 06:10:00,0,0,0
exp007/cost_only_42,exp007 仅费用·42,2025-04-15,37,6.33333333333333,2025-04-15 06:20:00,0,0,0
exp007/cost_only_42,exp007 仅费用·42,2025-04-15,38,6.5,2025-04-15 06:30:00,0,0,0
exp007/cost_only_42,exp007 仅费用·42,2025-04-15,39,6.66666666666667,2025-04-15 06:40:00,0,0,0
exp007/cost_only_42,exp007 仅费用·42,2025-04-15,40,6.83333333333333,2025-04-15 06:50:00,0,0,0
exp007/cost_only_42,exp007 仅费用·42,2025-04-15,41,7,2025-04-15 07:00:00,0,0,0
exp007/cost_only_42,exp007 仅费用·42,2025-04-15,42,7.16666666666667,2025-04-15 07:10:00,0,0,0
exp007/cost_only_42,exp007 仅费用·42,2025-04-15,43,7.33333333333333,2025-04-15 07:20:00,0,0,0
exp007/cost_only_42,exp007 仅费用·42,2025-04-15,44,7.5,2025-04-15 07:30:00,0,1345.67,-1345.67
exp007/cost_only_42,exp007 仅费用·42,2025-04-15,45,7.66666666666667,2025-04-15 07:40:00,0,1106.1412,-1106.1412
exp007/cost_only_42,exp007 仅费用·42,2025-04-15,46,7.83333333333333,2025-04-15 07:50:00,0,1599.3029,-1599.3029
exp007/cost_only_42,exp007 仅费用·42,2025-04-15,47,8,2025-04-15 08:00:00,0,2306.315,-2306.315
exp007/cost_only_42,exp007 仅费用·42,2025-04-15,48,8.16666666666667,2025-04-15 08:10:00,0,1932.6398,-1932.6398
exp007/cost_only_42,exp007 仅费用·42,2025-04-15,49,8.33333333333333,2025-04-15 08:20:00,0,1406.1672,-1406.1672
exp007/cost_only_42,exp007 仅费用·42,2025-04-15,50,8.5,2025-04-15 08:30:00,0,1112.8025,-1112.8025
exp007/cost_only_42,exp007 仅费用·42,2025-04-15,51,8.66666666666667,2025-04-15 08:40:00,0,547.8107,-547.8107
exp007/cost_only_42,exp007 仅费用·42,2025-04-15,52,8.83333333333333,2025-04-15 08:50:00,0,72.5823,-72.5823
exp007/cost_only_42,exp007 仅费用·42,2025-04-15,53,9,2025-04-15 09:00:00,0,0,0
exp007/cost_only_42,exp007 仅费用·42,2025-04-15,54,9.16666666666667,2025-04-15 09:10:00,0,0,0
exp007/cost_only_42,exp007 仅费用·42,2025-04-15,55,9.33333333333333,2025-04-15 09:20:00,0,0,0
exp007/cost_only_42,exp007 仅费用·42,2025-04-15,56,9.5,2025-04-15 09:30:00,0,0,0
exp007/cost_only_42,exp007 仅费用·42,2025-04-15,57,9.66666666666667,2025-04-15 09:40:00,0,0,0
exp007/cost_only_42,exp007 仅费用·42,2025-04-15,58,9.83333333333333,2025-04-15 09:50:00,0,0,0
exp007/cost_only_42,exp007 仅费用·42,2025-04-15,59,10,2025-04-15 10:00:00,0,0,0
exp007/cost_only_42,exp007 仅费用·42,2025-04-15,60,10.1666666666667,2025-04-15 10:10:00,0,0,0
exp007/cost_only_42,exp007 仅费用·42,2025-04-15,61,10.3333333333333,2025-04-15 10:20:00,0,0,0
exp007/cost_only_42,exp007 仅费用·42,2025-04-15,62,10.5,2025-04-15 10:30:00,0,0,0
exp007/cost_only_42,exp007 仅费用·42,2025-04-15,63,10.6666666666667,2025-04-15 10:40:00,0,0,0
exp007/cost_only_42,exp007 仅费用·42,2025-04-15,64,10.8333333333333,2025-04-15 10:50:00,0,0,0
exp007/cost_only_42,exp007 仅费用·42,2025-04-15,65,11,2025-04-15 11:00:00,0,0,0
exp007/cost_only_42,exp007 仅费用·42,2025-04-15,66,11.1666666666667,2025-04-15 11:10:00,0,0,0
exp007/cost_only_42,exp007 仅费用·42,2025-04-15,67,11.3333333333333,2025-04-15 11:20:00,0,0,0
exp007/cost_only_42,exp007 仅费用·42,2025-04-15,68,11.5,2025-04-15 11:30:00,0,0,0
