policy_id,label,date,slot,hour_end,timestamp_end,charge_power_kw,discharge_power_kw,net_power_kw
exp004/no_season,exp004 无季节,2025-04-15,0,0.166666666666667,2025-04-15 00:10:00,5000,0,5000
exp004/no_season,exp004 无季节,2025-04-15,1,0.333333333333333,2025-04-15 00:20:00,5000,0,5000
exp004/no_season,exp004 无季节,2025-04-15,2,0.5,2025-04-15 00:30:00,5000,0,5000
exp004/no_season,exp004 无季节,2025-04-15,3,0.666666666666667,2025-04-15 00:40:00,5000,0,5000
exp004/no_season,exp004 无季节,2025-04-15,4,0.833333333333333,2025-04-15 00:50:00,5000,0,5000
exp004/no_season,exp004 无季节,2025-04-15,5,1,2025-04-15 01:00:00,5000,0,5000
exp004/no_season,exp004 无季节,2025-04-15,6,1.16666666666667,2025-04-15 01:10:00,168.337846070775,0,168.337846070775
exp004/no_season,exp004 无季节,2025-04-15,7,1.33333333333333,2025-04-15 01:20:00,5000,0,5000
exp004/no_season,exp004 无季节,2025-04-15,8,1.5,2025-04-15 01:30:00,4970.81109276654,0,4970.81109276654
exp004/no_season,exp004 无季节,2025-04-15,9,1.66666666666667,2025-04-15 01:40:00,83.6220198403646,0,83.6220198403646
exp004/no_season,exp004 无季节,2025-04-15,10,1.83333333333333,2025-04-15 01:50:00,146.207799575321,0,146.207799575321
exp004/no_season,exp004 无季节,2025-04-15,11,2,2025-04-15 02:00:00,2732.6354640451,0,2732.6354640451
exp004/no_season,exp004 无季节,2025-04-15,12,2.16666666666667,2025-04-15 02:10:00,5000,0,5000
exp004/no_season,exp004 无季节,2025-04-15,13,2.33333333333333,2025-04-15 02:20:00,52.5975773080161,0,52.5975773080161
exp004/no_season,exp004 无季节,2025-04-15,14,2.5,2025-04-15 02:30:00,0,51.536537652778,-51.536537652778
exp004/no_season,exp004 无季节,2025-04-15,15,2.66666666666667,2025-04-15 02:40:00,241.05134056985,0,241.05134056985
exp004/no_season,exp004 无季节,2025-04-15,16,2.83333333333333,2025-04-15 02:50:00,292.189685115881,0,292.189685115881
exp004/no_season,exp004 无季节,2025-04-15,17,3,2025-04-15 03:00:00,12.6657502977471,0,12.6657502977471
exp004/no_season,exp004 无季节,2025-04-15,18,3.16666666666667,2025-04-15 03:10:00,0,36.7649440478376,-36.7649440478376
exp004/no_season,exp004 无季节,2025-04-15,19,3.33333333333333,2025-04-15 03:20:00,85.9691457746944,0,85.9691457746944
exp004/no_season,exp004 无季节,2025-04-15,20,3.5,2025-04-15 03:30:00,219.218224108081,0,219.218224108081
exp004/no_season,exp004 无季节,2025-04-15,21,3.66666666666667,2025-04-15 03:40:00,270.881896929089,0,270.881896929089
exp004/no_season,exp004 无季节,2025-04-15,22,3.83333333333333,2025-04-15 03:50:00,125.152327699733,0,125.152327699733
exp004/no_season,exp004 无季节,2025-04-15,23,4,2025-04-15 04:00:00,0,41.3433028876916,-41.3433028876916
exp004/no_season,exp004 无季节,2025-04-15,24,4.16666666666667,2025-04-15 04:10:00,107.533665408494,0,107.533665408494
exp004/no_season,exp004 无季节,2025-04-15,25,4.33333333333333,2025-04-15 04:20:00,381.5369033352,0,381.5369033352
exp004/no_season,exp004 无季节,2025-04-15,26,4.5,2025-04-15 04:30:00,471.540483868341,0,471.540483868341
exp004/no_season,exp004 无季节,2025-04-15,27,4.66666666666667,2025-04-15 04:40:00,227.797254851396,0,227.797254851396
exp004/no_season,exp004 无季节,2025-04-15,28,4.83333333333333,2025-04-15 04:50:00,97.5730164655583,0,97.5730164655583
exp004/no_season,exp004 无季节,2025-04-15,29,5,2025-04-15 05:00:00,204.248423902575,0,204.248423902575
exp004/no_season,exp004 无季节,2025-04-15,30,5.16666666666667,2025-04-15 05:10:00,244.870530380068,0,244.870530380068
exp004/no_season,exp004 无季节,2025-04-15,31,5.33333333333333,2025-04-15 05:20:00,75.7814291258801,0,75.7814291258801
exp004/no_season,exp004 无季节,2025-04-15,32,5.5,2025-04-15 05:30:00,4906.77275890716,0,4906.77275890716
exp004/no_season,exp004 无季节,2025-04-15,33,5.66666666666667,2025-04-15 05:40:00,1618.78293652328,0,1618.78293652328
exp004/no_season,exp004 无季节,2025-04-15,34,5.83333333333333,2025-04-15 05:50:00,0,3715.6665,-3715.6665
exp004/no_season,exp004 无季节,2025-04-15,35,6,2025-04-15 06:00:00,0,4279.02,-4279.02
exp004/no_season,exp004 无季节,2025-04-15,36,6.16666666666667,2025-04-15 06:10:00,0,4178.2706,-4178.2706
exp004/no_season,exp004 无季节,2025-04-15,37,6.33333333333333,2025-04-15 06:20:00,0,3757.7182,-3757.7182
exp004/no_season,exp004 无季节,2025-04-15,38,6.5,2025-04-15 06:30:00,0,3417.0225,-3417.0225
