run_id,rl_seed,cutoff_day,iteration_at_cutoff,global_iteration,transitions,training_start_day,training_end_day,history_days,max_observed_index,rollout_seconds,update_seconds,mean_episode_reward,mean_episode_cost_yuan,mean_episode_throughput_kwh,loss,policy_loss,value_loss,entropy,approx_kl,clip_fraction,gradient_norm
regularized_3407,3407,31,0,0,4608,8,30,23,4463,0.05736737500410527,0.12982712499797344,-78.51625061035156,79351.24354936906,43416.620089398784,53.487315813700356,-0.0012717254252897368,107.05330721537273,3.806589047114054,5.892298896033784e-05,0.0,38.81244309743246
regularized_3407,3407,31,1,1,4608,8,30,23,4463,0.03897037508431822,0.027579375077039003,-78.61427307128906,79855.11425455923,42491.15175750254,52.01415199703641,-0.0015858205733820796,104.10759756300185,3.806082440747155,0.00015908724532367715,0.0,42.5616602367825
regularized_3407,3407,31,2,2,4608,8,30,23,4463,0.037211042013950646,0.025123667088337243,-79.45884704589844,79969.44363136031,44417.92321919622,51.25283654530843,-0.0020826953566736644,102.58592690361871,3.8044043050871954,0.000513600159731848,0.0,50.02464273240831
regularized_3407,3407,31,3,3,4608,8,30,23,4463,0.03837175003718585,0.025158707983791828,-76.51087951660156,77490.49887984796,45413.75160811104,47.130006578233505,-0.004702033293950889,94.34537272983127,3.7978201111157737,0.0018745990829403228,0.015407986111111112,54.076195081075035
regularized_3407,3407,31,4,4,4608,8,30,23,4463,0.038463707896880805,0.026503375032916665,-76.62661743164062,77671.81156583154,41847.863521169595,49.18118339114719,-0.0023385013660622966,98.44273228115506,3.784436775578393,0.0014171762790561439,0.0026041666666666665,58.63296424018012
regularized_3407,3407,31,5,5,4608,8,30,23,4463,0.03725666704121977,0.024732958059757948,-71.10795593261719,72019.5549443844,41210.76032852926,42.51176770528158,-0.0052601805784636075,85.10942310757108,3.768383569187588,0.0027475667983101935,0.04324001736111111,55.63344192504883
regularized_3407,3407,31,6,6,4608,8,30,23,4463,0.03576162504032254,0.02460870798677206,-82.4166030883789,82574.28998075459,40547.050249006774,58.06516965230306,-0.002407351793307397,116.21029790242513,3.757256375418769,0.0015405073415119357,0.006022135416666667,68.06238640679254
regularized_3407,3407,31,7,7,4608,8,30,23,4463,0.03704504203051329,0.026551209040917456,-85.0438003540039,85321.16488802189,38307.57209054421,64.73157850901286,-0.00463066682116025,129.54739401075574,3.7487987014982433,0.0023808729458778544,0.013997395833333334,71.02721118927002
regularized_3407,3407,31,8,8,4608,8,30,23,4463,0.037471208022907376,0.024618125054985285,-82.3251724243164,82630.7191870367,39335.12446369397,59.33709907531738,-0.0035759408751295674,118.75630166795519,3.7476648092269897,0.0022917211685782807,0.021864149305555556,67.67427433861627
regularized_3407,3407,31,9,9,4608,8,30,23,4463,0.03611649991944432,0.026303332997485995,-76.92745971679688,77492.5024304439,40002.716166552214,52.960506969028046,-0.00438686962135964,106.00449307759602,3.735339628325568,0.002900953650598442,0.028971354166666668,61.67621008555094
regularized_3407,3407,31,10,10,4608,8,30,23,4463,0.03774758300278336,0.02486991696059704,-76.71688079833984,77411.11728831154,39667.09287485489,52.629541609022354,-0.003873765378052162,105.34135882059734,3.726357546117571,0.002263610470840326,0.012912326388888888,60.595072428385414
regularized_3407,3407,31,11,11,4608,8,30,23,4463,0.03571787499822676,0.02480116707738489,-78.12576293945312,78664.89834893658,38108.8720560911,54.673918935987686,-0.0039727402488804525,109.43009736802843,3.715693904293908,0.0026921268949485645,0.023166232638888888,61.50775623321533
regularized_3407,3407,31,12,12,4608,8,30,23,4463,0.03671733301598579,0.02469774999190122,-78.61128234863281,79058.3909636901,41391.746331095084,54.09390089246962,-0.003640001950164636,108.26933267381456,3.7125417192777,0.0027177624013398193,0.018337673611111112,61.304375118679474
regularized_3407,3407,31,13,13,4608,8,30,23,4463,0.03675358300097287,0.02459675003774464,-75.39970397949219,76355.25521884616,39314.342368368445,51.048257403903534,-0.005543698388565745,102.1816766526964,3.7036558985710144,0.003217825444759607,0.03466796875,57.10147370232476
regularized_3407,3407,31,14,14,4608,8,30,23,4463,0.036151041043922305,0.02443316695280373,-78.88363647460938,79780.56378516465,38265.785321847754,57.11759599049886,-0.0032074234914034605,114.31534745958116,3.6870156990157232,0.002159118992444241,0.0224609375,60.085096253289116
regularized_3407,3407,31,15,15,4608,8,30,23,4463,0.03654533391818404,0.02439591707661748,-82.40577697753906,82449.9117058306,37401.20996346927,62.915351655748154,-0.0028740769614362055,125.91025310092502,3.6900383167796664,0.00204307882970372,0.006130642361111111,63.62597921159532
regularized_3407,3407,31,16,16,4608,8,30,23,4463,0.03646383294835687,0.024818749981932342,-75.18354797363281,75896.48909162707,37555.87593931153,51.393602795071075,-0.0036050812082572114,102.86811214023166,3.6847988300853305,0.0022163721850524277,0.016547309027777776,55.38062773810493
regularized_3407,3407,31,17,17,4608,8,30,23,4463,0.03650500008370727,0.024626250029541552,-77.8893051147461,78583.90841462035,38786.06372561083,53.30584239959717,-0.0036084931602494586,106.69233300950792,3.671526061164008,0.0021589299691413544,0.020453559027777776,58.462300300598145
regularized_3407,3407,31,18,18,4608,8,30,23,4463,0.03654620808083564,0.024558375007472932,-81.82878875732422,82054.75226274939,36679.82734077337,57.52654372321235,-0.005283440825425916,115.13688574896918,3.6615844898753696,0.0027943986747737248,0.013888888888888888,63.72948794894748
regularized_3407,3407,31,19,19,4608,8,30,23,4463,0.0363968750461936,0.024400291964411736,-73.96441650390625,74543.15853647614,36707.491523898934,43.30381531185574,-0.0042879729428225094,86.68946880764432,3.6631202499071756,0.002830983436612971,0.030815972222222224,56.49219587114122
regularized_3407,3407,31,20,20,4608,8,30,23,4463,0.03613708296325058,0.02438554202672094,-73.41529846191406,74188.37528257632,33368.14531853758,38.17774486541748,-0.004217311067299711,76.43712446424696,3.6600228084458246,0.002369887103163314,0.018120659722222224,54.62928591834174
regularized_3407,3407,31,21,21,4608,8,30,23,4463,0.03597633296158165,0.024349457933567464,-75.4046401977539,75850.26858415465,34442.389026709,36.73361539840698,-0.004361318928810458,73.54885874854193,3.645255552397834,0.002229118508277376,0.0185546875,55.14934476216634
regularized_3407,3407,31,22,22,4608,8,30,23,4463,0.036288624978624284,0.024572583963163197,-77.89947509765625,78471.91408738037,31353.67709707302,38.181223975287544,-0.004614783813142114,76.44418674045139,3.6254734529389276,0.0023365916584149695,0.017903645833333332,55.726005130343964
regularized_3407,3407,31,23,23,4608,8,30,23,4463,0.03672916698269546,0.02453579194843769,-77.1467056274414,77543.07442268563,30806.896085917833,35.69450653923882,-0.001958146251531111,71.46523708767361,3.6153991487291126,0.0009096776937238044,0.0,54.021313455369736
regularized_3407,3407,31,24,24,4608,8,30,23,4463,0.03665279201231897,0.024607499944977462,-79.80119323730469,79916.81900490416,30325.06033916076,39.10434161292182,-0.0030292955020235646,78.28693919711642,3.609850029150645,0.0019440306759482457,0.015679253472222224,55.15575981140137
regularized_3407,3407,31,25,25,4608,8,30,23,4463,0.03642616595607251,0.024447000003419816,-78.61106872558594,78802.07352472443,31270.864001129747,36.45116090774536,-0.0027521762789951432,72.98011451297336,3.6143835186958313,0.0014921911214666277,0.0078125,52.877187728881836
regularized_3407,3407,31,26,26,4608,8,30,23,4463,0.03622124996036291,0.024427292053587735,-76.6245346069336,77265.39317341862,31130.749166016656,32.634565618303085,-0.003312569719532298,65.34815014733209,3.6197190086046853,0.0017237375326936268,0.013454861111111112,50.206105656094024
regularized_3407,3407,31,27,27,4608,8,30,23,4463,0.03604033403098583,0.024417625041678548,-75.51519775390625,75916.24993202003,32043.54081037201,28.06313159730699,-0.0046706677854268085,56.20802201165093,3.6208744910028248,0.00252258990579119,0.016330295138888888,47.54806582132975
regularized_3407,3407,31,28,28,4608,8,30,23,4463,0.0364647499518469,0.025006459094583988,-74.47547912597656,74612.23507892966,30748.196295348116,28.23009141286214,-0.004266445524990559,56.54103014204237,3.6157103644476996,0.002698423916348879,0.028537326388888888,45.611949602762856
regularized_3407,3407,31,29,29,4608,8,30,23,4463,0.03629770805127919,0.024484124965965748,-84.11094665527344,84385.94266585898,28286.63487327652,38.837472915649414,-0.0037663732655346394,77.75471750895183,3.6119256946775646,0.0017934402312549638,0.016167534722222224,54.2663271162245
regularized_3407,3407,31,30,30,4608,8,30,23,4463,0.03647404199000448,0.02445041702594608,-76.2098159790039,76897.42212006118,30440.132700862036,28.764922883775498,-0.003932757639429635,57.6101721657647,3.6230628755357532,0.0018266016102946498,0.013997395833333334,46.173340267605255
