起点/h,终点/h,电价/元每kWh,负载/kW,光伏/kW,购电量/kWh,充电功率/kW,放电功率/kW,剩余/kWh,期初储电/kWh,期末储电/kWh,区间电费/元
0.0,0.16666666666666666,0.4248,3439.8466,0.0,1004.2721922936074,2585.7865537616453,-0.0,0.0,6000.0,6408.848752646211,426.61482728632444
0.16666666666666666,0.3333333333333333,0.4245,3437.9792,0.0,1003.9609589602741,2585.7865537616444,0.0,0.0,6408.848752646211,6817.697505292424,426.1814270786363
0.3333333333333333,0.5,0.4269,3444.3031,0.0,1005.0149422936074,2585.7865537617026,5.7980287238024175e-11,0.0,6817.697505292424,7226.546257938634,429.040878865141
0.5,0.6666666666666666,0.4272,3454.4437,0.0,1006.7050422936076,2585.7865537615917,-5.209290440670863e-11,0.0,7226.546257938634,7635.395010584846,430.0643940678292
0.6666666666666666,0.8333333333333333,0.4271,3458.8273,0.0,1007.4356422936072,2585.7865537616444,6.821210263296962e-13,0.0,7635.395010584846,8044.2437632310575,430.2757628235996
0.8333333333333333,1.0,0.4285,3459.8401,0.0,1007.6044422936075,2585.7865537616394,-9.059635548992804e-12,0.0,8044.2437632310575,8453.09251587727,431.75850352281077
1.0,1.1666666666666665,0.4311,3467.1582,0.0,1008.8241256269406,2585.786553761702,5.82405142435251e-11,0.0,8453.09251587727,8861.94126852348,434.9040805577741
1.1666666666666665,1.3333333333333333,0.4302,3467.9632,0.0,1008.9582922936069,2585.7865537615335,-1.0436451702844336e-10,0.0,8861.94126852348,9270.790021169692,434.0538573447097
1.3333333333333333,1.5,0.4279,3466.9683,0.0,1008.7924756269408,2585.7865537615303,-1.0709783452559352e-10,0.0,9270.790021169692,9679.638773815905,431.662300320768
1.5,1.6666666666666665,0.4312,3482.4927,0.0,966.6083351254501,2317.157310752637,-6.411937647499144e-11,0.0,9679.638773815905,10046.013513760361,416.80151410609415
1.6666666666666665,1.8333333333333333,0.4333,3495.0841,0.0,818.706901792117,1417.1573107527208,2.2972647284946042e-11,0.0,10046.013513760361,10270.085758997238,354.74570054652435
1.8333333333333333,2.0,0.4311,3498.4443,0.0,819.2669351254588,1417.1573107526485,-1.0436451702844352e-10,0.0,10270.085758997238,10494.158004234127,353.18597573258523
2.0,2.1666666666666665,0.4293,3505.2295,0.0,820.3978017921147,1417.1573107526544,-3.683453542180354e-11,0.0,10494.158004234127,10718.230249471004,352.19677630935485
2.1666666666666665,2.333333333333333,0.4324,3512.6387,0.0,671.6326684587816,517.1573107511805,-1.5169227272344829e-09,0.0,10718.230249471004,10800.000000000331,290.4139658415772
2.333333333333333,2.5,0.4367,3516.8685,0.0,586.144749999803,-1.2554066403604297e-09,-7.397302275739583e-11,0.0,10800.000000000331,10800.000000000146,255.96941232491397
2.5,2.6666666666666665,0.4348,3517.9246,0.0,586.3207666664712,-2.230535756098103e-09,-1.065280083393041e-09,0.0,10800.000000000146,10799.99999999998,254.93226934658168
2.6666666666666665,2.833333333333333,0.4335,3518.5518,0.0,586.4253000000014,-2.588467299712226e-11,-3.4070125313078614e-11,0.0,10799.99999999998,10799.999999999982,254.2153675500006
2.833333333333333,3.0,0.4357,3521.0976,0.0,586.8495999999996,-2.728484105318781e-11,-2.4556356947869027e-11,0.0,10799.999999999982,10799.999999999982,255.6903707199998
3.0,3.1666666666666665,0.4374,3526.9261,0.0,587.8210166666657,-5.4569682106375617e-11,-4.9112713895738054e-11,0.0,10799.999999999982,10799.999999999982,257.1129126899996
3.1666666666666665,3.333333333333333,0.4371,3537.2854,0.0,589.547566666668,-4.400394409510785e-10,-4.4822489326703487e-10,0.0,10799.999999999982,10799.99999999999,257.6912413900006
3.333333333333333,3.5,0.4356,3544.8808,0.0,590.8134666666681,-2.387423592153933e-10,-2.459297308904007e-10,0.0,10799.99999999999,10799.999999999996,257.3583460800006
3.5,3.6666666666666665,0.4353,3541.2787,0.0,590.2131166666683,1.0353869198848906e-10,9.330687659354361e-11,0.0,10799.999999999996,10799.999999999996,256.9197696850007
3.6666666666666665,3.833333333333333,0.436,3546.3976,0.0,591.066266666668,4.7239478357124e-10,4.665707820095116e-10,0.0,10799.999999999996,10799.999999999989,257.70489226666723
3.833333333333333,4.0,0.4378,3560.207,0.0,593.367833333334,4.774847184307867e-11,4.2973624658770795e-11,0.0,10799.999999999989,10799.999999999989,259.7764374333336
4.0,4.166666666666666,0.4401,3561.9581,0.0,593.6596833333339,3.235584124640284e-11,2.8945236114754356e-11,0.0,10799.999999999989,10799.999999999989,261.26962663500024
4.166666666666666,4.333333333333333,0.4389,3556.7183,0.0,592.7863833333338,-1.9099388737231465e-10,-1.9260223703278102e-10,0.0,10799.999999999989,10799.999999999993,260.1739436450002
4.333333333333333,4.5,0.4364,3560.0272,0.0,593.3378666666673,-3.7532775845827284e-10,-3.79420484616251e-10,0.0,10799.999999999993,10800.0,258.9326450133336
4.5,4.666666666666666,0.4393,3580.654,0.5994,596.6757666666678,-2.942296246994959e-11,-3.683453542180354e-11,0.0,10800.0,10800.000000000002,262.11966429666717
4.666666666666666,4.833333333333333,0.4422,3586.916,0.2345,597.780250000001,1.6791829546898143e-10,1.6177920623201416e-10,0.0,10800.000000000002,10800.0,264.33842655000046
4.833333333333333,5.0,0.4395,3571.2635,0.2885,595.1624999999992,-4.529817774496396e-11,-4.1205451586985784e-11,0.0,10800.0,10800.0,261.5739187499997
5.0,5.166666666666666,0.4333,3562.3171,18.6781,590.6064999999975,-4.0927261579781706e-11,-2.648066622295461e-11,0.0,10800.0,10799.999999999998,255.9097964499989
5.166666666666666,5.333333333333333,0.4439,3591.3809,54.4698,548.1958963422754,-1.3589453323489188e-10,247.73572194621156,0.0,10799.999999999998,10756.477270047966,243.34415838633606
5.333333333333333,5.5,0.4301,3579.7045,108.9718,387.16616300870686,-3.0198785163309357e-11,1147.7357219477315,0.0,10756.477270047966,10554.840657087265,166.5201667100448
5.5,5.666666666666666,0.3713,3486.119,184.1603,209.03716300870678,-4.843059286940843e-11,2047.7357219477112,0.0,10554.840657087265,10195.090161118145,77.61549862513283
5.666666666666666,5.833333333333333,0.5708,3823.8994,277.0582,99.85091300870724,3.451289732949641e-11,2947.7357219477817,0.0,10195.090161118145,9677.225782140607,56.994901145370086
5.833333333333333,6.0,0.9099,4398.0727,388.5494,26.964596342039705,-8.995471034722855e-11,3847.735721947676,0.0,9677.225782140607,9001.24752015465,24.53508621162193
6.0,6.166666666666666,0.9368,4454.0123,521.2803,0.0,-2.5884672997122263e-11,3932.7319999999745,0.0,9001.24752015465,8310.336934208577,0.0
6.166666666666666,6.333333333333333,0.8758,4371.7919,672.7677,0.0,1.3642420526593904e-11,3699.0242000000158,0.0,8310.336934208577,7660.4846235373425,0.0
6.333333333333333,6.5,0.8759,4392.953,844.2261,0.0,1.1596057447604835e-11,3548.7269000000124,0.0,7660.4846235373425,7037.036856986865,0.0
6.5,6.666666666666666,0.8601,4384.5956,1039.6744,0.0,-1.0785280415467626e-11,3344.9211999999893,0.0,7037.036856986865,6449.394102221109,0.0
6.666666666666666,6.833333333333333,0.8442,4434.7757,1259.3375,0.0,6.821210263296952e-12,3175.438200000006,0.0,6449.394102221109,5891.526475493038,0.0
6.833333333333333,7.0,0.8334,4523.4561,1508.6318,0.0,-3.8827009495683396e-11,3014.8242999999616,0.0,5891.526475493038,5361.87583475844,0.0
7.0,7.166666666666666,0.8092,4524.0721,1791.4107,0.0,6.821210263296952e-12,2732.6614000000086,0.0,5361.87583475844,4881.79616264597,0.0
7.166666666666666,7.333333333333333,0.7972,4545.8867,2085.4865,0.0,0.0,2460.4002,0.0,4881.79616264597,4449.5479077829805,0.0
7.333333333333333,7.5,0.7644,4523.2418,2381.2611,0.0,-3.3434369287949646e-11,2141.9806999999664,0.0,4449.5479077829805,4073.240256887324,0.0
7.5,7.666666666666666,0.6899,4383.3566,2683.1752,0.0,4.092726157978171e-11,1700.1814000000384,0.0,4073.240256887324,3774.5488313621127,0.0
7.666666666666666,7.833333333333333,0.86,4910.4599,2986.3552,0.0,-1.2942336498561131e-11,1924.104699999987,0.0,3774.5488313621127,3436.518091993503,0.0
7.833333333333333,8.0,1.1617,5799.7327,3289.204,0.0,-3.410605131648476e-12,2510.528699999997,0.0,3436.518091993503,2995.4631573700826,0.0
8.0,8.166666666666666,1.1683,5884.826,3593.3613,0.0,-1.2942336498561131e-11,2291.4646999999873,0.0,2995.4631573700826,2592.893844599281,0.0
8.166666666666666,8.333333333333332,1.0956,5748.0713,3890.7332,0.0,-1.4739883234472425e-11,1857.3380999999852,0.0,2592.893844599281,2266.5928012098598,0.0
8.333333333333332,8.5,1.0849,5769.0581,4181.3417,0.0,1.3642420526593904e-11,1587.7164000000128,0.0,2266.5928012098598,1987.6594621874729,0.0
8.5,8.666666666666666,1.061,5754.2105,4471.7657,0.0,1.6177920623201414e-12,1282.4448000000018,0.0,1987.6594621874729,1762.356876551967,0.0
8.666666666666666,8.833333333333332,1.043,5824.1807,4752.8272,0.0,1.0231815394945428e-11,1071.3535000000097,0.0,1762.356876551967,1574.1392521523444,0.0
8.833333333333332,9.0,1.036,5954.2601,5021.9074,0.0,1.6177920623201414e-12,932.352700000002,0.0,1574.1392521523444,1410.3415791185848,0.0
9.0,9.166666666666666,1.0147,5958.9696,5285.4126,0.0,3.055829451049161e-12,673.5570000000038,0.0,1410.3415791185848,1292.0096761213606,0.0
9.166666666666666,9.333333333333332,0.9922,5929.5554,5543.1742,0.0,5.115907697472714e-12,386.38120000000396,0.0,1292.0096761213606,1224.1294185064135,0.0
9.333333333333332,9.5,0.97,5923.7828,5788.4093,0.0,1.314456050635115e-11,135.37350000001285,0.0,1224.1294185064135,1200.346718793702,0.0
9.5,9.666666666666666,0.9422,5907.586,6012.1304,0.0,104.54439999999947,-2.628912101270234e-13,0.0,1200.346718793702,1216.8766398244873,0.0
9.666666666666666,9.833333333333332,0.9569,5899.1262,6216.1528,0.0,317.026600000004,3.879563337250147e-12,0.0,1216.8766398244873,1267.002946567444,0.0
9.833333333333332,10.0,0.9977,5902.2196,6409.5941,0.0,507.37450000001286,1.2278178473934513e-11,0.0,1267.002946567444,1347.225898901899,0.0
10.0,10.166666666666666,0.9919,5897.4793,6599.3808,0.0,701.901499999995,-4.8533761869604245e-12,0.0,1347.225898901899,1458.2062705563328,0.0
10.166666666666666,10.333333333333332,0.9588,5886.7568,6766.7204,0.0,879.9636000000067,6.821210263296962e-12,0.0,1458.2062705563328,1597.3407322583998,0.0
10.333333333333332,10.5,0.9549,5873.4708,6914.5923,0.0,1041.1214999999931,-6.794726661744604e-12,0.0,1597.3407322583998,1761.9564953069496,0.0
10.5,10.666666666666666,0.9839,5858.0308,7064.2053,0.0,1206.1745000000021,3.069544618483633e-12,0.0,1761.9564953069496,1952.6694290876876,0.0
10.666666666666666,10.833333333333332,0.799,5844.9948,7197.4315,0.0,1352.4367000000054,5.3387138056564744e-12,0.0,1952.6694290876876,2166.5084472477797,0.0
10.833333333333332,11.0,0.5025,5839.0587,7303.1142,63.52607144664963,1845.2119286799168,1.860460871668163e-11,0.0,2166.5084472477797,2458.262070264812,31.921850901941436
11.0,11.166666666666666,0.4662,5838.7103,7387.6848,199.37290477998255,2745.211928679905,9.208633855450885e-12,0.0,2458.262070264812,2892.318187989421,92.94764820842786
11.166666666666666,11.333333333333332,0.5007,5823.4378,7459.227,184.90378811331664,2745.2119286798875,-1.1971661261169064e-11,0.0,2892.318187989421,3326.374305714031,92.58132670833764
