起点/h,终点/h,电价/元每kWh,负载/kW,光伏/kW,购电量/kWh,充电功率/kW,放电功率/kW,剩余/kWh,期初储电/kWh,期末储电/kWh,区间电费/元
0.0,0.16666666666666666,0.4248,3439.8466,0.0,995.9388589602737,2535.786553761643,-0.0,0.0,6000.0,6400.94305849579,423.0748272863243
0.16666666666666666,0.3333333333333333,0.4245,3437.9792,0.0,995.6276256269406,2535.7865537616112,-3.235584124640283e-11,0.0,6400.94305849579,6801.886116991582,422.64392707863624
0.3333333333333333,0.5,0.4269,3444.3031,0.0,996.6816089602739,2535.786553761673,2.9331204132176936e-11,0.0,6801.886116991582,7202.829175487372,425.48337886514093
0.5,0.6666666666666666,0.4272,3454.4437,0.0,998.3717089602742,2535.786553761644,-2.58846729971223e-12,0.0,7202.829175487372,7603.772233983163,426.50439406782914
0.6666666666666666,0.8333333333333333,0.4271,3458.8273,0.0,999.102308960274,2535.7865537616663,2.1827872842550278e-11,0.0,7603.772233983163,8004.7152924789525,426.716596156933
0.8333333333333333,1.0,0.4285,3459.8401,0.0,999.2711089602741,2535.786553761637,-8.736077136528777e-12,0.0,8004.7152924789525,8405.658350974743,428.18767018947744
1.0,1.1666666666666665,0.4311,3467.1582,0.0,1000.4907922936072,2535.7865537616694,2.5884672997122272e-11,0.0,8405.658350974743,8806.601409470533,431.31158055777405
1.1666666666666665,1.3333333333333333,0.4302,3467.9632,0.0,1000.6249589602735,2535.786553761559,-7.366907084360708e-11,0.0,8806.601409470533,9207.544467966323,430.4688573447097
1.3333333333333333,1.5,0.4279,3466.9683,0.0,1000.4591422936074,2535.786553761637,-3.5591425371043164e-12,0.0,9207.544467966323,9608.487526462113,428.0964669874346
1.5,1.6666666666666665,0.4312,3482.4927,0.0,998.2750017920401,2507.1573107522067,-3.444711182964966e-11,0.0,9608.487526462113,10004.903904178096,430.45618077272775
1.6666666666666665,1.8333333333333333,0.4333,3495.0841,0.0,833.7069017920402,1507.157310752366,1.1437789880603417e-10,0.0,10004.903904178096,10243.206398885659,361.24520054649105
1.8333333333333333,2.0,0.4311,3498.4443,0.0,834.266935125374,1507.1573107519841,-2.5988811103161424e-10,0.0,10243.206398885659,10481.508893593227,359.6524757325487
2.0,2.1666666666666665,0.4293,3505.2295,0.0,835.39780179204,1507.1573107524955,2.5170265871565753e-10,0.0,10481.508893593227,10719.811388300786,358.6362763093228
2.1666666666666665,2.333333333333333,0.4324,3512.6387,0.0,669.9660017920402,507.15731075215143,-8.250739517832733e-11,0.0,10719.811388300786,10799.99999999993,289.6932991748782
2.333333333333333,2.5,0.4367,3516.8685,0.0,586.1447500000058,4.529817774496396e-11,9.827884375819756e-12,0.0,10799.99999999993,10799.999999999936,255.96941232500254
2.5,2.6666666666666665,0.4348,3517.9246,0.0,586.3207666666725,2.7284841053187808e-11,-6.505250648677736e-12,0.0,10799.999999999936,10799.999999999942,254.93226934666922
2.6666666666666665,2.833333333333333,0.4335,3518.5518,0.0,586.4253000000059,-6.471168249280566e-11,-1.0018197586194986e-10,0.0,10799.999999999942,10799.999999999949,254.21536755000255
2.833333333333333,3.0,0.4357,3521.0976,0.0,586.8496000000059,-4.7341625830067036e-11,-7.366907084360708e-11,0.0,10799.999999999949,10799.999999999955,255.69037072000256
3.0,3.1666666666666665,0.4374,3526.9261,0.0,587.8210166666726,2.7284841053187808e-11,-6.505250648677736e-12,0.0,10799.999999999955,10799.99999999996,257.1129126900026
3.1666666666666665,3.333333333333333,0.4371,3537.2854,0.0,589.5475666666725,-6.471168249280566e-11,-1.0018197586194986e-10,0.0,10799.99999999996,10799.999999999967,257.6912413900026
3.333333333333333,3.5,0.4356,3544.8808,0.0,590.8134666666723,1.2278178473934513e-10,7.944199866886384e-11,0.0,10799.999999999967,10799.999999999973,257.35834608000243
3.5,3.6666666666666665,0.4353,3541.2787,0.0,590.2131166666722,-7.765401899136679e-11,-1.117600703078516e-10,0.0,10799.999999999973,10799.99999999998,256.91976968500245
3.6666666666666665,3.833333333333333,0.436,3546.3976,0.0,591.0662666666727,-3.3699205303473125e-11,-6.139089236967257e-11,0.0,10799.99999999998,10799.999999999985,257.70489226666933
3.833333333333333,4.0,0.4378,3560.207,0.0,593.3678333333394,4.092726157978171e-11,5.772927825256773e-12,0.0,10799.999999999985,10799.99999999999,259.776437433336
4.0,4.166666666666666,0.4401,3561.9581,0.0,593.6596833333394,-4.529817774496396e-11,-8.213271316676756e-11,0.0,10799.99999999999,10799.999999999998,261.2696266350027
4.166666666666666,4.333333333333333,0.4389,3556.7183,0.0,592.7863833333417,1.7735146684572075e-10,1.1820084336575297e-10,0.0,10799.999999999998,10800.000000000005,260.1739436450037
4.333333333333333,4.5,0.4364,3560.0272,0.0,593.3378666666666,0.0,0.0,0.0,10800.000000000005,10800.000000000005,258.93264501333334
4.5,4.666666666666666,0.4393,3580.654,0.5994,596.6757666666666,-9.76350651029191e-11,-9.82254277914761e-11,0.0,10800.000000000005,10800.000000000007,262.11966429666666
4.666666666666666,4.833333333333333,0.4422,3586.916,0.2345,597.78025,0.0,0.0,0.0,10800.000000000007,10800.000000000007,264.33842655
4.833333333333333,5.0,0.4395,3571.2635,0.2885,595.1624999999999,4.1415476795395626e-10,4.141547679539562e-10,0.0,10800.000000000007,10800.0,261.57391874999996
