起点/h,终点/h,电价/元每kWh,负载/kW,光伏/kW,购电量/kWh,充电功率/kW,放电功率/kW,剩余/kWh,期初储电/kWh,期末储电/kWh,区间电费/元
0.0,0.16666666666666666,0.4248,3439.8466,0.0,972.3925846577558,2394.5089079465356,-0.0,0.0,6000.0,6397.0843802411155,413.0723699626147
0.16666666666666666,0.3333333333333333,0.4245,3437.9792,0.0,972.0813513244226,2394.5089079465356,-0.0,0.0,6397.0843802411155,6794.168760482233,412.6485336372174
0.3333333333333333,0.5,0.4269,3444.3031,0.0,973.1353346577561,2394.508907946536,-3.410605131648481e-13,0.0,6794.168760482233,7191.253140723348,415.43147436539607
0.5,0.6666666666666666,0.4272,3454.4437,0.0,974.8254346577578,2394.508907946544,4.41156203659809e-12,0.0,7191.253140723348,7588.337520964465,416.44542568579413
0.6666666666666666,0.8333333333333333,0.4271,3458.8273,0.0,975.5560346577562,2394.5089079465374,-3.410605131648481e-13,0.0,7588.337520964465,7985.421901205581,416.65998240232767
0.8333333333333333,1.0,0.4285,3459.8401,0.0,975.7248346577544,2394.5089079465365,2.7148074071372867e-12,0.0,7985.421901205581,8382.506281446696,418.0980916508478
1.0,1.1666666666666665,0.4311,3467.1582,0.0,976.9445179910896,2394.508907946538,-0.0,0.0,8382.506281446696,8779.590661687815,421.1607817059587
1.1666666666666665,1.3333333333333333,0.4302,3467.9632,0.0,977.0786846577557,2394.5089079465392,-0.0,0.0,8779.590661687815,9176.675041928931,420.33925013976653
1.3333333333333333,1.5,0.4279,3466.9683,0.0,976.91286799109,2394.5089079465397,6.787018517843217e-13,0.0,9176.675041928931,9573.759422170047,418.02101621338744
1.5,1.6666666666666665,0.4312,3482.4927,0.0,979.5002679910891,2394.508907946535,0.0,0.0,9573.759422170047,9970.843802411164,422.36051555775765
1.6666666666666665,1.8333333333333333,0.4333,3495.0841,0.0,832.5140166666661,1499.9999999999775,-1.951267823879925e-11,0.0,9970.843802411164,10219.590661687818,360.7283234216664
1.8333333333333333,2.0,0.4311,3498.4443,0.0,833.0740499999961,1499.9999999999768,0.0,0.0,10219.590661687818,10468.337520964467,359.1382229549983
2.0,2.1666666666666665,0.4293,3505.2295,0.0,834.2049166666638,1499.9999999999752,-0.0,0.0,10468.337520964467,10717.084380241118,358.1241707249988
2.1666666666666665,2.333333333333333,0.4324,3512.6387,0.0,668.7731166666629,499.99999999997794,-2.799645138610327e-12,0.0,10717.084380241118,10800.0,289.177495646665
2.333333333333333,2.5,0.4367,3516.8685,0.0,586.1447499999999,-0.0,0.0,0.0,10800.0,10800.0,255.96941232499995
2.5,2.6666666666666665,0.4348,3517.9246,0.0,586.3207666666658,-0.0,0.0,0.0,10800.0,10800.0,254.93226934666632
2.6666666666666665,2.833333333333333,0.4335,3518.5518,0.0,586.4253000000002,9.094947017729282e-13,-4.547473508864642e-13,0.0,10800.0,10800.0,254.21536755000008
2.833333333333333,3.0,0.4357,3521.0976,0.0,586.8495999999832,-9.872026935044679e-11,-0.0,0.0,10800.0,10799.999999999984,255.69037071999267
