run_id,day,date,month,scenario,forecast,seed,planned_kwh,final_kwh,emergency_kwh,emergency_minutes,surplus_kwh,up_cost,down_cost,total_cost,planned_cost,emergency_cost,simultaneous_slots,throughput_kwh,direction_reversals,equivalent_full_cycles,initial_soc,final_soc,final_mode,max_balance_error,max_state_error,risk_seconds,planning_seconds,execution_seconds,compute_seconds,charge_kwh,discharge_kwh,direction_reversals_including_warmup_boundary,charging_slots,discharging_slots,active_slots,power_changes_count,power_ramp_total_kw,power_ramp_total_kw_including_warmup_boundary,power_ramp_max_kw_per_10min,power_ramp_p95_kw_per_10min,mean_absolute_power_kw,max_charge_kw,max_discharge_kw,initial_mode,initial_power_kw,final_power_kw
seed_3407,31,2025-02-01,2,2,no_season,3407,64642.47653298167,64642.47653298167,0.0,0,25034.81826966808,0.0,0.0,37722.464012230965,37722.464012230965,0.0,0,28520.95445159374,7,1.1785383957804159,1421.7991105135516,5155.353288372559,-1,0.0,9.094947017729282e-13,0.003702417016029358,0.024167041992768645,0.00023379200138151646,0.02810325101017952,16875.218390787002,11645.73606080674,7,23,33,56,53,82267.09888016828,87016.1134560606,6825.170032534466,4731.423203621981,1188.373102149739,4921.774575892316,3149.522195293289,1,172.75999999999976,0.0
seed_3407,32,2025-02-02,2,2,no_season,3407,94114.32923855216,94114.32923855216,13.60052504697967,10,17017.37450852218,0.0,0.0,60647.02529029009,60617.39654647524,29.62874381484521,0,35250.60638104015,9,1.473549456462369,5155.353288372559,2050.0315384454025,-1,0.0,9.094947017729282e-13,0.0037470420356839895,0.02351058309432119,0.00023499992676079273,0.027492625056765974,17002.441843058557,18248.16453798159,10,24,37,61,61,101113.6014640166,105823.1607858112,7274.588541377187,4372.852631216235,1468.7752658766726,4743.416490252569,4546.6343713213955,-1,0.0,0.0
seed_3407,33,2025-02-03,2,2,no_season,3407,82160.87746411057,82160.87746411057,1437.4749605271497,470,1802.7916340243714,0.0,0.0,57561.02343131139,51307.977219359454,6253.046211951933,0,42938.46570263322,9,1.78811913516664,2050.0315384454025,1367.8110225166783,-1,0.0,9.094947017729282e-13,0.0007254160009324551,0.023824000032618642,0.0002376670017838478,0.024787083035334945,22258.554996623287,20679.910706009934,10,31,43,74,79,114643.55343759558,119386.77046120548,6970.683706837649,4743.416490252569,1789.1027376097177,4743.416490252569,4780.733534796633,-1,0.0,0.0
seed_3407,34,2025-02-04,2,2,no_season,3407,87987.81594969516,87987.81594969516,550.0687178280458,190,4725.091022298733,0.0,0.0,57337.2486322693,55087.688802938326,2249.559829330968,0,45212.32394921752,9,1.8807124286098063,1367.8110225166783,1606.4755098831483,-1,0.0,9.094947017729282e-13,0.0008163329912349582,0.023416624986566603,0.00023674999829381704,0.02446970797609538,23915.12682222099,21297.19712699653,10,33,45,78,74,111128.265800132,116075.2632591829,6562.522710322142,4735.021684628546,1883.8468312173968,4946.997459050912,4705.840717491544,-1,0.0,0.0
seed_3407,35,2025-02-05,2,2,no_season,3407,88672.4404796082,88672.4404796082,310.13329734512763,230,6263.685494695354,0.0,0.0,57030.974687419126,55651.47016540522,1379.50452201391,0,43328.79083643612,9,1.8035448146065423,1606.4755098831483,1296.0438743219502,-1,0.0,9.094947017729282e-13,0.0010487909894436598,0.023796375025995076,0.00022670789621770382,0.02507187391165644,22649.626067680372,20679.16476875575,10,31,41,72,68,113687.95542067112,118371.56240071947,6571.292325215359,4743.416490252569,1805.3662848515053,4743.416490252569,4838.28482005762,-1,0.0,0.0
seed_3407,36,2025-02-06,2,2,no_season,3407,87763.86989417396,87763.86989417396,397.24309942243787,210,5295.084819580343,0.0,0.0,56757.27689523909,55060.331122182586,1696.9457730565034,0,42922.01021114484,9,1.785200658122926,1296.0438743219502,1632.4278916019555,-1,0.0,8.526512829121202e-13,0.001022125012241304,0.02335737505927682,0.0002329589333385229,0.024612459004856646,22758.490584247113,20163.519626897727,10,31,44,75,66,108208.22372807493,112956.00495757021,7128.882492202056,4743.416490252569,1788.417092131035,4747.781229495291,4838.28482005762,-1,0.0,0.0
seed_3407,37,2025-02-07,2,2,no_season,3407,41766.9673590813,41766.9673590813,287.99806409064666,170,8337.089350399125,0.0,0.0,22810.574159875792,21796.413736433205,1014.1604234425882,0,34418.25162541037,5,1.4318850001026466,1632.4278916019555,1733.2771473303255,-1,0.0,9.094947017729282e-13,0.0012811670312657952,0.023304332979023457,0.00022933399304747581,0.024814834003336728,18165.224015758264,16253.027609652103,6,37,44,81,71,66634.1795715222,71488.73183343315,7589.46638440411,2814.4271175498593,1434.093817725432,4854.552261910956,3213.6875,-1,0.0,0.0
seed_3407,38,2025-02-08,2,2,no_season,3407,37254.0246741373,37254.0246741373,609.7533509196668,280,4754.236259682413,0.0,0.0,21576.18225292988,19425.245169076916,2150.937083852962,0,32681.15650748069,5,1.3602396690810703,1733.2771473303255,1545.3348387981384,-1,0.0,9.094947017729282e-13,0.0013282500440254807,0.023252416984178126,0.00023204099852591753,0.024812708026729524,17106.76777809429,15574.388729386403,6,38,39,77,76,67497.94322853944,72347.12432561521,7826.385490252569,2814.4271175498593,1361.714854478362,4849.181097075767,3082.969,-1,0.0,0.0
seed_3407,39,2025-02-09,2,2,no_season,3407,82339.06709392605,82339.06709392605,1399.3909213079676,430,1941.5950047203519,0.0,0.0,56992.080829898056,51174.07671894697,5818.004110951086,0,45625.64439108382,9,1.8987847818557657,1545.3348387981384,1385.2102448354376,-1,0.0,9.094947017729282e-13,0.0014292499981820583,0.02336033305618912,0.00022574991453438997,0.025015332968905568,23933.545717465415,21692.098673618406,10,32,47,79,77,112704.66345324341,117477.58501359544,6654.745912992377,4695.826472532467,1901.068516295159,4772.9215603520315,4838.28482005762,-1,0.0,0.0
seed_3407,40,2025-02-10,2,2,no_season,3407,83474.25023035808,83474.25023035808,468.08913365882404,240,7449.972904124985,0.0,0.0,53635.222104688,52138.82334296685,1496.398761721163,0,39391.22319358806,9,1.6388229729720056,1385.2102448354376,1477.8452403411457,-1,0.0,9.094947017729282e-13,0.001540833036415279,0.022644749958999455,0.0002239170717075467,0.02440950006712228,20778.476035073323,18612.74715851474,10,28,41,69,65,116789.17420134025,121593.40566850868,6575.148850642505,4743.416490252569,1641.3009663995026,4804.231467168423,4838.28482005762,-1,0.0,0.0
