interval_start,interval_end,charge_power_kw,discharge_power_kw,net_battery_power_kw,delta_power_kw,soc_start_kwh,soc_end_kwh,load_kw,pv_kw
2025-02-01 00:00:00,2025-02-01 00:10:00,5000.0,0.0,5000.0,,1390.382746315672,2180.9521613577667,2532.1822,0.0
2025-02-01 00:10:00,2025-02-01 00:20:00,5000.0,0.0,5000.0,0.0,2180.9521613577667,2971.5215763998617,2492.4439,0.0
2025-02-01 00:20:00,2025-02-01 00:30:00,5000.0,0.0,5000.0,0.0,2971.5215763998617,3762.0909914419567,2464.3,0.0
2025-02-01 00:30:00,2025-02-01 00:40:00,5000.0,0.0,5000.0,0.0,3762.0909914419567,4552.660406484051,2581.7688,0.0
2025-02-01 00:40:00,2025-02-01 00:50:00,5000.0,0.0,5000.0,0.0,4552.660406484051,5343.229821526146,2546.4635,0.0
2025-02-01 00:50:00,2025-02-01 01:00:00,5000.0,0.0,5000.0,0.0,5343.229821526146,6133.799236568241,2436.31,0.0
2025-02-01 01:00:00,2025-02-01 01:10:00,5000.0,0.0,5000.0,0.0,6133.799236568241,6924.368651610336,2620.5011,0.0
2025-02-01 01:10:00,2025-02-01 01:20:00,5000.0,0.0,5000.0,0.0,6924.368651610336,7714.938066652431,2710.7861,0.0
2025-02-01 01:20:00,2025-02-01 01:30:00,5000.0,0.0,5000.0,0.0,7714.938066652431,8505.507481694525,2676.48,0.0
2025-02-01 01:30:00,2025-02-01 01:40:00,88.83607327957179,0.0,88.83607327957179,-4911.163926720428,8505.507481694525,8519.55369819198,2830.598,0.0
2025-02-01 01:40:00,2025-02-01 01:50:00,323.70131797658314,0.0,323.70131797658314,234.86524469701135,8519.55369819198,8570.7353705122,2688.1558,0.0
2025-02-01 01:50:00,2025-02-01 02:00:00,5000.0,0.0,5000.0,4676.298682023416,8570.7353705122,9361.304785554295,2384.42,0.0
2025-02-01 02:00:00,2025-02-01 02:10:00,5000.0,0.0,5000.0,0.0,9361.304785554295,10151.87420059639,2604.5438,0.0
2025-02-01 02:10:00,2025-02-01 02:20:00,4099.107472865613,0.0,4099.107472865613,-900.8925271343869,10151.87420059639,10800.0,2943.3655,0.0
2025-02-01 02:20:00,2025-02-01 02:30:00,0.0,0.0,0.0,-4099.107472865613,10800.0,10800.0,3019.32,0.0
2025-02-01 02:30:00,2025-02-01 02:40:00,0.0,0.0,0.0,0.0,10800.0,10800.0,2844.4369,0.0
2025-02-01 02:40:00,2025-02-01 02:50:00,0.0,0.0,0.0,0.0,10800.0,10800.0,2768.3064,0.0
2025-02-01 02:50:00,2025-02-01 03:00:00,0.0,1566.946415293526,-1566.946415293526,-1566.946415293526,10800.0,10524.715575346465,2861.65,0.0
2025-02-01 03:00:00,2025-02-01 03:10:00,207.70283187999996,0.0,207.70283187999996,1774.649247173526,10524.715575346465,10557.556276606856,2900.3973,0.0
2025-02-01 03:10:00,2025-02-01 03:20:00,183.37081711687222,0.0,183.37081711687222,-24.332014763127745,10557.556276606856,10586.549748531632,2919.6115,0.0
2025-02-01 03:20:00,2025-02-01 03:30:00,47.227355907726974,0.0,47.227355907726974,-136.14346120914524,10586.549748531632,10594.017049158423,2993.09,0.0
2025-02-01 03:30:00,2025-02-01 03:40:00,0.0,3109.8584,-3109.8584,-3157.085755907727,10594.017049158423,10047.670618902479,3109.8584,0.0
2025-02-01 03:40:00,2025-02-01 03:50:00,0.0,57.57161489202008,-57.57161489202008,3052.28678510798,10047.670618902479,10037.556317145098,3054.8008,0.0
2025-02-01 03:50:00,2025-02-01 04:00:00,240.15270811966946,0.0,240.15270811966946,297.72432301168953,10037.556317145098,10075.527794340886,2901.7,0.0
2025-02-01 04:00:00,2025-02-01 04:10:00,321.12511694833745,0.0,321.12511694833745,80.972408828668,10075.527794340886,10126.30213351312,2947.1208,0.0
2025-02-01 04:10:00,2025-02-01 04:20:00,80.22830445830334,0.0,80.22830445830334,-240.8968124900341,10126.30213351312,10138.987342258204,3027.8717,0.0
2025-02-01 04:20:00,2025-02-01 04:30:00,167.12400995129917,0.0,167.12400995129917,86.89570549299583,10138.987342258204,10165.411968415541,3033.47,0.0
2025-02-01 04:30:00,2025-02-01 04:40:00,4013.48711137952,0.0,4013.48711137952,3846.3631014282205,10165.411968415541,10800.0,3019.3858,0.0
2025-02-01 04:40:00,2025-02-01 04:50:00,0.0,0.0,0.0,-4013.48711137952,10800.0,10800.0,3017.0819,0.0014
2025-02-01 04:50:00,2025-02-01 05:00:00,0.0,2997.85,-2997.85,-2997.85,10800.0,10273.331439803567,2997.85,0.0
