interval_start,interval_end,charge_power_kw,discharge_power_kw,net_battery_power_kw,delta_power_kw,soc_start_kwh,soc_end_kwh,load_kw,pv_kw
2025-09-23 00:00:00,2025-09-23 00:10:00,4909.693693965923,0.0,4909.693693965923,4024.6146446984985,3427.078985615436,4203.369719950337,3421.106,0.0
2025-09-23 00:10:00,2025-09-23 00:20:00,4754.5398434137405,0.0,4754.5398434137405,-155.15385055218212,4203.369719950337,4955.128476510724,3361.9091,0.0
2025-09-23 00:20:00,2025-09-23 00:30:00,4472.236922795164,0.0,4472.236922795164,-282.30292061857654,4955.128476510724,5662.25122210749,3388.6,0.0
2025-09-23 00:30:00,2025-09-23 00:40:00,4198.76933751221,0.0,4198.76933751221,-273.46758528295413,5662.25122210749,6326.134945918233,3591.0535,0.0
2025-09-23 00:40:00,2025-09-23 00:50:00,4201.54636644918,0.0,4201.54636644918,2.777028936970055,6326.134945918233,6990.457756557426,3639.0639,0.0
2025-09-23 00:50:00,2025-09-23 01:00:00,4400.21502252182,0.0,4400.21502252182,198.66865607264023,6990.457756557426,7686.192839840329,3538.62,0.0
2025-09-23 01:00:00,2025-09-23 01:10:00,109.65912561076266,0.0,109.65912561076266,-4290.555896911057,7686.192839840329,7703.531469997954,3584.1201,0.0
2025-09-23 01:10:00,2025-09-23 01:20:00,229.49032021138711,0.0,229.49032021138711,119.83119460062449,7703.531469997954,7739.817075639422,3479.83,0.0
2025-09-23 01:20:00,2025-09-23 01:30:00,4407.7536925993345,0.0,4407.7536925993345,4178.263372387947,7739.817075639422,8436.744127321,3316.08,0.0
2025-09-23 01:30:00,2025-09-23 01:40:00,262.73527961895707,0.0,262.73527961895707,-4145.018412980377,8436.744127321,8478.286222584857,3504.3201,0.0
2025-09-23 01:40:00,2025-09-23 01:50:00,810.4775004122976,0.0,810.4775004122976,547.7422207933405,8478.286222584857,8606.433967266003,3611.1697,0.0
2025-09-23 01:50:00,2025-09-23 02:00:00,722.1215558130657,0.0,722.1215558130657,-88.35594459923186,8606.433967266003,8720.611410459687,3543.64,0.0
2025-09-23 02:00:00,2025-09-23 02:10:00,4114.202695559538,0.0,4114.202695559538,3392.0811397464727,8720.611410459687,9371.12397413831,3627.3783,0.0
2025-09-23 02:10:00,2025-09-23 02:20:00,430.8259682111918,0.0,430.8259682111918,-3683.3767273483463,9371.12397413831,9439.243540873043,3646.7973,0.0
2025-09-23 02:20:00,2025-09-23 02:30:00,114.12372864107031,0.0,114.12372864107031,-316.7022395701215,9439.243540873043,9457.288086751882,3569.92,0.0
2025-09-23 02:30:00,2025-09-23 02:40:00,321.3836064429347,0.0,321.3836064429347,207.2598778018644,9457.288086751882,9508.103296701824,3591.0744,0.0
2025-09-23 02:40:00,2025-09-23 02:50:00,767.4346994522236,0.0,767.4346994522236,446.05109300928893,9508.103296701824,9629.445376987616,3523.6786,0.0
2025-09-23 02:50:00,2025-09-23 03:00:00,516.5224797849983,0.0,516.5224797849983,-250.91221966722537,9629.445376987616,9711.114751927558,3402.03,0.0
2025-09-23 03:00:00,2025-09-23 03:10:00,355.3180405514338,0.0,355.3180405514338,-161.20443923356447,9711.114751927558,9767.295467022088,3470.8796,0.0
2025-09-23 03:10:00,2025-09-23 03:20:00,342.7677379122433,0.0,342.7677379122433,-12.550302639190477,9767.295467022088,9821.491805033404,3546.3118,0.0
2025-09-23 03:20:00,2025-09-23 03:30:00,589.5290909954556,0.0,589.5290909954556,246.76135308321227,9821.491805033404,9914.70453875712,3521.1,0.0
2025-09-23 03:30:00,2025-09-23 03:40:00,503.9765320137685,0.0,503.9765320137685,-85.55255898168707,9914.70453875712,9994.390225178931,3493.0415,0.0
2025-09-23 03:40:00,2025-09-23 03:50:00,159.63695925483626,0.0,159.63695925483626,-344.33957275893226,9994.390225178931,10019.631044678372,3616.52,0.0
2025-09-23 03:50:00,2025-09-23 04:00:00,759.452224990049,0.0,759.452224990049,599.8152657352127,10019.631044678372,10139.710984930933,3738.77,0.0
2025-09-23 04:00:00,2025-09-23 04:10:00,442.1567059931704,0.0,442.1567059931704,-317.2955189968786,10139.710984930933,10209.622098613723,3573.138,0.0019
2025-09-23 04:10:00,2025-09-23 04:20:00,463.71182428266,0.0,463.71182428266,21.555118289489656,10209.622098613723,10282.941375747974,3548.8256,0.0
2025-09-23 04:20:00,2025-09-23 04:30:00,245.4374115053704,0.0,245.4374115053704,-218.27441277728963,10282.941375747974,10321.748437916624,3696.43,0.0
2025-09-23 04:30:00,2025-09-23 04:40:00,271.52364258742864,0.0,271.52364258742864,26.086231082058248,10321.748437916624,10364.680095374712,3629.4046,0.0268
2025-09-23 04:40:00,2025-09-23 04:50:00,337.1451098939053,0.0,337.1451098939053,65.62146730647669,10364.680095374712,10417.987417837336,3602.4949,0.0
2025-09-23 04:50:00,2025-09-23 05:00:00,449.4293137147604,0.0,449.4293137147604,112.28420382085504,10417.987417837336,10489.048431766589,3708.74,0.0
2025-09-23 05:00:00,2025-09-23 05:10:00,412.4117872616016,0.0,412.4117872616016,-37.01752645315878,10489.048431766589,10554.25646084896,3751.3647,0.3731
2025-09-23 05:10:00,2025-09-23 05:20:00,303.47229071824745,0.0,303.47229071824745,-108.93949654335417,10554.25646084896,10602.239643119883,3689.4488,0.0
2025-09-23 05:20:00,2025-09-23 05:30:00,613.9222662093471,0.0,613.9222662093471,310.4499754910996,10602.239643119883,10699.30927649557,3557.68,0.0
2025-09-23 05:30:00,2025-09-23 05:40:00,636.8240510484948,0.0,636.8240510484948,22.901784839147695,10699.30927649557,10800.0,3509.0644,5.1961
2025-09-23 05:40:00,2025-09-23 05:50:00,0.0,-0.0,0.0,-636.8240510484948,10800.0,10800.0,4001.4806,0.0
2025-09-23 05:50:00,2025-09-23 06:00:00,0.0,4618.6141916270535,-4618.6141916270535,-4618.6141916270535,10800.0,9988.592195604508,4743.74,0.0
2025-09-23 06:00:00,2025-09-23 06:10:00,0.0,4762.6325,-4762.6325,-144.0183083729462,9988.592195604508,9151.882953474404,4911.4158,148.7833
2025-09-23 06:10:00,2025-09-23 06:20:00,0.0,4086.1938058207384,-4086.1938058207384,676.4386941792613,9151.882953474404,8434.011876404107,4831.9735,376.0146
2025-09-23 06:20:00,2025-09-23 06:30:00,0.0,3775.506045013475,-3775.506045013475,310.6877608072632,8434.011876404107,7770.723075183175,4792.2,649.3875
2025-09-23 06:30:00,2025-09-23 06:40:00,0.0,3027.7326525592844,-3027.7326525592844,747.7733924541908,7770.723075183175,7238.804668063698,4757.3085,973.8044
2025-09-23 06:40:00,2025-09-23 06:50:00,0.0,2362.597820912318,-2362.597820912318,665.1348316469657,7238.804668063698,6823.738539784058,4755.1526,1245.8597
2025-09-23 06:50:00,2025-09-23 07:00:00,0.0,1865.0468880955411,-1865.0468880955411,497.5509328167775,6823.738539784058,6496.083200373442,4789.05,1511.775
