date,period,charge_kwh,discharge_kwh,initial_soc_kwh,final_soc_kwh
2025-02-01,0:00-4:00,9885.491721798073,0.0,1421.7991105135516,8091.114949837735
2025-02-01,4:00-8:00,1051.6707438366461,4934.593149458418,1421.7991105135516,8091.114949837735
2025-02-01,8:00-12:00,5117.074851307976,617.2778861717438,1421.7991105135516,8091.114949837735
2025-02-01,12:00-16:00,0.0,0.0,1421.7991105135516,8091.114949837735
2025-02-01,16:00-20:00,462.2486069877783,3800.048335115265,1421.7991105135516,8091.114949837735
2025-02-01,20:00-24:00,3180.07720973129,2047.9189033595662,1421.7991105135516,8091.114949837735
2025-02-02,0:00-4:00,2870.241503743733,13.343349941686029,8091.114949837735,3562.139149005723
2025-02-02,4:00-8:00,1610.7415318478274,2127.645806397496,8091.114949837735,3562.139149005723
2025-02-02,8:00-12:00,6490.085543471425,5934.106460911691,8091.114949837735,3562.139149005723
2025-02-02,12:00-16:00,2265.1042843372347,1267.5859563816475,8091.114949837735,3562.139149005723
2025-02-02,16:00-20:00,0.0,5623.39493934026,8091.114949837735,3562.139149005723
2025-02-02,20:00-24:00,2275.360834824001,3290.867514953291,8091.114949837735,3562.139149005723
2025-02-03,0:00-4:00,6711.163920438337,148.4765005700243,3562.139149005723,1801.6075816289526
2025-02-03,4:00-8:00,2920.8457453649007,3274.022804367902,3562.139149005723,1801.6075816289526
2025-02-03,8:00-12:00,5425.962092380989,6573.249148396903,3562.139149005723,1801.6075816289526
2025-02-03,12:00-16:00,5825.60811779638,1933.0357320957667,3562.139149005723,1801.6075816289526
2025-02-03,16:00-20:00,92.46098631952418,6318.885785626834,3562.139149005723,1801.6075816289526
2025-02-03,20:00-24:00,1180.6196873857464,3363.511417320896,3562.139149005723,1801.6075816289526
2025-02-04,0:00-4:00,8894.417275893276,0.0,1801.6075816289526,2046.8085901079862
2025-02-04,4:00-8:00,2113.543858674526,3000.9280609625444,1801.6075816289526,2046.8085901079862
2025-02-04,8:00-12:00,5850.4824889706115,7102.85190778409,1801.6075816289526,2046.8085901079862
2025-02-04,12:00-16:00,6768.081357879147,2623.4679179161844,1801.6075816289526,2046.8085901079862
2025-02-04,16:00-20:00,51.913714451693174,6031.777387146962,1801.6075816289526,2046.8085901079862
2025-02-04,20:00-24:00,1159.216358703457,3362.2461738964566,1801.6075816289526,2046.8085901079862
2025-02-05,0:00-4:00,7957.625711070838,37.37903040672995,2046.8085901079862,1652.8974858393187
2025-02-05,4:00-8:00,3190.8964997192206,2452.38541587487,2046.8085901079862,1652.8974858393187
2025-02-05,8:00-12:00,5706.937117611002,7232.128246732853,2046.8085901079862,1652.8974858393187
2025-02-05,12:00-16:00,4792.199687917122,1456.993926468132,2046.8085901079862,1652.8974858393187
2025-02-05,16:00-20:00,25.814576783938172,6503.701394540968,2046.8085901079862,1652.8974858393187
2025-02-05,20:00-24:00,1081.3027091209372,3170.40754351352,2046.8085901079862,1652.8974858393187
2025-02-06,0:00-4:00,8495.280131686188,41.37025180762828,1652.8974858393187,2022.5735337617832
2025-02-06,4:00-8:00,2958.850623141893,2422.977380130875,1652.8974858393187,2022.5735337617832
2025-02-06,8:00-12:00,5913.183103940031,6672.3604003249275,1652.8974858393187,2022.5735337617832
2025-02-06,12:00-16:00,4677.518741544896,2060.6945239257284,1652.8974858393187,2022.5735337617832
2025-02-06,16:00-20:00,187.58945794380332,5952.073011844082,1652.8974858393187,2022.5735337617832
2025-02-06,20:00-24:00,1008.6188088523005,3416.7557200115916,1652.8974858393187,2022.5735337617832
2025-02-07,0:00-4:00,7949.724114383469,93.8070094197746,2022.5735337617832,1896.9783552529248
2025-02-07,4:00-8:00,1435.5864377415753,6227.442461816489,2022.5735337617832,1896.9783552529248
2025-02-07,8:00-12:00,5174.75054102992,1114.9441287639438,2022.5735337617832,1896.9783552529248
2025-02-07,12:00-16:00,2957.059396908977,10.118908876475047,2022.5735337617832,1896.9783552529248
2025-02-07,16:00-20:00,8.779951339866791,6087.1853631106715,2022.5735337617832,1896.9783552529248
2025-02-07,20:00-24:00,701.462692958565,2990.278997105802,2022.5735337617832,1896.9783552529248
2025-02-08,0:00-4:00,6819.391360054927,81.6220112430355,1896.9783552529248,2061.783352715908
2025-02-08,4:00-8:00,1587.420251479748,6326.6969199355135,1896.9783552529248,2061.783352715908
2025-02-08,8:00-12:00,6017.488086345922,376.8593166666667,1896.9783552529248,2061.783352715908
2025-02-08,12:00-16:00,2499.396062562717,0.0,1896.9783552529248,2061.783352715908
2025-02-08,16:00-20:00,29.320697696561858,6255.103130426771,1896.9783552529248,2061.783352715908
2025-02-08,20:00-24:00,968.9913492753758,2933.17789987335,1896.9783552529248,2061.783352715908
2025-02-09,0:00-4:00,7848.82746366326,61.893887809752414,2061.783352715908,1410.9995296528473
2025-02-09,4:00-8:00,3121.3500437059492,4580.469066403259,2061.783352715908,1410.9995296528473
2025-02-09,8:00-12:00,5080.9412065727265,6048.356275678834,2061.783352715908,1410.9995296528473
2025-02-09,12:00-16:00,7298.405657335505,2034.0525162324723,2061.783352715908,1410.9995296528473
2025-02-09,16:00-20:00,42.49850059181868,6150.28416164205,2061.783352715908,1410.9995296528473
2025-02-09,20:00-24:00,707.1874456995055,3431.6211216269057,2061.783352715908,1410.9995296528473
2025-02-10,0:00-4:00,8726.739562801406,39.11571342665445,1410.9995296528473,1470.161795580468
2025-02-10,4:00-8:00,3415.8323336158455,3075.979853300157,1410.9995296528473,1470.161795580468
2025-02-10,8:00-12:00,6031.802700666607,4860.960699517515,1410.9995296528473,1470.161795580468
2025-02-10,12:00-16:00,2060.312883876337,1327.9745350130897,1410.9995296528473,1470.161795580468
2025-02-10,16:00-20:00,76.00902134619162,6157.293761991767,1410.9995296528473,1470.161795580468
2025-02-10,20:00-24:00,760.6429408634683,3446.7546820433313,1410.9995296528473,1470.161795580468
2025-02-11,0:00-4:00,8787.744017001054,8.52659186354333,1470.161795580468,1571.427829013878
2025-02-11,4:00-8:00,2704.5621915663414,4780.756054905424,1470.161795580468,1571.427829013878
2025-02-11,8:00-12:00,6025.617207265966,5781.457518242359,1470.161795580468,1571.427829013878
2025-02-11,12:00-16:00,5291.906970846954,1107.0455049545492,1470.161795580468,1571.427829013878
2025-02-11,16:00-20:00,32.90357453641549,6253.7517526042175,1470.161795580468,1571.427829013878
2025-02-11,20:00-24:00,998.0194726595194,3429.071273340431,1470.161795580468,1571.427829013878
2025-02-12,0:00-4:00,8898.124167802158,0.0,1571.427829013878,1739.117941217296
2025-02-12,4:00-8:00,2622.9060553672603,3897.6424126929805,1571.427829013878,1739.117941217296
2025-02-12,8:00-12:00,5930.261106409076,5242.956657914587,1571.427829013878,1739.117941217296
2025-02-12,12:00-16:00,4310.77336806933,1809.1657248328345,1571.427829013878,1739.117941217296
2025-02-12,16:00-20:00,186.36871350951603,6137.437642302295,1571.427829013878,1739.117941217296
2025-02-12,20:00-24:00,946.9446732772261,3359.553029552811,1571.427829013878,1739.117941217296
2025-02-13,0:00-4:00,8249.739941500704,47.224629016584345,1739.117941217296,1635.1274761451764
2025-02-13,4:00-8:00,3008.0985581616387,4406.800673288605,1739.117941217296,1635.1274761451764
2025-02-13,8:00-12:00,6192.065080223911,4163.093376009221,1739.117941217296,1635.1274761451764
2025-02-13,12:00-16:00,2472.1224762846823,716.7972974667235,1739.117941217296,1635.1274761451764
2025-02-13,16:00-20:00,54.68691138609063,6273.847349992526,1739.117941217296,1635.1274761451764
2025-02-13,20:00-24:00,962.2934842684919,3335.996498239728,1739.117941217296,1635.1274761451764
2025-02-14,0:00-4:00,6303.992315017626,91.12307171506103,1635.1274761451764,1755.3690203431108
2025-02-14,4:00-8:00,1013.5562269657911,6146.018627698715,1635.1274761451764,1755.3690203431108
2025-02-14,8:00-12:00,5173.872783333333,213.09401666666668,1635.1274761451764,1755.3690203431108
2025-02-14,12:00-16:00,4336.131128264997,24.75960455455609,1635.1274761451764,1755.3690203431108
2025-02-14,16:00-20:00,43.13959924098748,6437.546982740381,1635.1274761451764,1755.3690203431108
2025-02-14,20:00-24:00,761.4075984648989,2842.2762380711088,1635.1274761451764,1755.3690203431108
2025-02-15,0:00-4:00,6676.128338394473,106.3120490696204,1755.3690203431108,1739.9593163384036
2025-02-15,4:00-8:00,1858.5036340726879,5827.512359089322,1755.3690203431108,1739.9593163384036
2025-02-15,8:00-12:00,6070.820773768093,159.00708333333336,1755.3690203431108,1739.9593163384036
2025-02-15,12:00-16:00,1698.2381859014415,9.892655700800134,1755.3690203431108,1739.9593163384036
2025-02-15,16:00-20:00,10.991839667555823,6288.814341801932,1755.3690203431108,1739.9593163384036
2025-02-15,20:00-24:00,589.2444629485025,2836.614951099635,1755.3690203431108,1739.9593163384036
