date,period,charge_kwh,discharge_kwh,initial_soc_kwh,final_soc_kwh
2025-03-20,0:00-4:00,7897.471488290724,0.0,1716.3068521488308,1548.9024779896192
2025-03-20,4:00-8:00,2371.7082451262845,5828.018170408744,1716.3068521488308,1548.9024779896192
2025-03-20,8:00-12:00,5533.985905294664,2670.2740105323232,1716.3068521488308,1548.9024779896192
2025-03-20,12:00-16:00,3488.082083003236,246.28279462004934,1716.3068521488308,1548.9024779896192
2025-03-20,16:00-20:00,0.0,6026.32705518183,1716.3068521488308,1548.9024779896192
2025-03-20,20:00-24:00,632.4555320336759,3319.2446314162225,1716.3068521488308,1548.9024779896192
2025-06-21,0:00-4:00,0.0,0.0,3021.5486092633364,2896.9393097853163
2025-06-21,4:00-8:00,1001.3879257199868,1748.7531907385446,3021.5486092633364,2896.9393097853163
2025-06-21,8:00-12:00,5533.985905294665,0.0,3021.5486092633364,2896.9393097853163
2025-06-21,12:00-16:00,3606.892957683358,0.0,3021.5486092633364,2896.9393097853163
2025-06-21,16:00-20:00,0.0,5144.342411955981,3021.5486092633364,2896.9393097853163
2025-06-21,20:00-24:00,685.1601597031489,2969.8034120630873,3021.5486092633364,2896.9393097853163
2025-09-23,0:00-4:00,7908.8883392232,0.0,1792.1947469010986,1693.4148235499188
2025-09-23,4:00-8:00,1633.8434577536627,6404.971949003576,1792.1947469010986,1693.4148235499188
2025-09-23,8:00-12:00,4825.976037807856,1792.385621876499,1792.1947469010986,1693.4148235499188
2025-09-23,12:00-16:00,4575.400425828206,327.0221262767694,1792.1947469010986,1693.4148235499188
2025-09-23,16:00-20:00,0.0,5531.038257274362,1792.1947469010986,1693.4148235499188
2025-09-23,20:00-24:00,685.1601597031489,3704.634487319232,1792.1947469010986,1693.4148235499188
2025-12-21,0:00-4:00,7601.544210625062,0.0,2083.6162331697165,1644.803421508208
2025-12-21,4:00-8:00,3336.034184346454,2381.113659826785,2083.6162331697165,1644.803421508208
2025-12-21,8:00-12:00,5176.895427756666,7179.013119961151,2083.6162331697165,1644.803421508208
2025-12-21,12:00-16:00,6400.257146247155,2434.043393299351,2083.6162331697165,1644.803421508208
2025-12-21,16:00-20:00,0.0,5964.784566010181,2083.6162331697165,1644.803421508208
2025-12-21,20:00-24:00,632.4555320336759,3289.807497204499,2083.6162331697165,1644.803421508208
