run_id,day,date,month,scenario,forecast,seed,planned_kwh,final_kwh,emergency_kwh,emergency_minutes,surplus_kwh,up_cost,down_cost,total_cost,planned_cost,emergency_cost,simultaneous_slots,throughput_kwh,direction_reversals,equivalent_full_cycles,initial_soc,final_soc,final_mode,max_balance_error,max_state_error,risk_seconds,planning_seconds,execution_seconds,compute_seconds,charge_kwh,discharge_kwh,direction_reversals_including_warmup_boundary,charging_slots,discharging_slots,active_slots,power_changes_count,power_ramp_total_kw,power_ramp_total_kw_including_warmup_boundary,power_ramp_max_kw_per_10min,power_ramp_p95_kw_per_10min,mean_absolute_power_kw,max_charge_kw,max_discharge_kw,initial_mode,initial_power_kw,final_power_kw
primary,31,2025-02-01,2,2,no_season,42,65449.894066159875,65449.894066159875,0.0,0,25837.56818562464,0.0,0.0,38272.97716872327,38272.97716872327,0.0,0,28033.826495411893,7,1.1582029766708772,1421.7991105135516,5185.701281458156,-1,0.0,9.094947017729282e-13,0.01137479196768254,0.02376754197757691,0.00024325004778802395,0.035385583993047476,16633.988221306896,11399.838274104994,7,22,33,55,53,79671.62871109604,84420.64328698836,6825.8905560979165,4649.930655137292,1168.0761039754955,4921.774575892316,3133.7456512103026,1,172.75999999999976,0.0
primary,32,2025-02-02,2,2,no_season,42,94548.20614885629,94548.20614885629,13.343349941686029,10,17479.790235703775,0.0,0.0,60979.25643955017,60950.18795170221,29.068487847963013,0,35212.68266906297,9,1.4720303454108437,5185.701281458156,2053.54232796992,-1,0.0,9.094947017729282e-13,0.0035270409425720572,0.02212812495417893,0.00021349999587982893,0.025868665892630816,16969.08199107858,18243.60067798439,10,24,37,61,64,101788.49022151105,106622.33974819144,7278.459957351952,4363.827564919632,1467.1951112109568,4969.211219841588,4506.926520754334,-1,0.0,0.0
primary,33,2025-02-03,2,2,no_season,42,83140.98035448075,83140.98035448075,1195.183634192358,380,2506.2638714029217,0.0,0.0,57162.855345782606,52041.0380624431,5121.81728333951,0,42591.077117461115,9,1.773549111160383,2053.54232796992,1424.0177851708338,-1,0.0,9.094947017729282e-13,0.0006304170237854123,0.02177379105705768,0.00021295901387929916,0.02261716709472239,22102.030367365653,20489.046750095462,10,31,44,75,78,118183.81235506145,122904.82519610549,6859.440426351421,4743.416490252569,1774.6282132275467,4743.416490252569,4765.604153584892,-1,0.0,0.0
primary,34,2025-02-04,2,2,no_season,42,88147.76532580794,88147.76532580794,565.4601662358368,220,4931.236887908839,0.0,0.0,57535.570507104756,55083.22129182551,2452.349215279241,0,45695.697045391724,9,1.9009485765409608,1424.0177851708338,1606.3584772796353,-1,0.0,9.094947017729282e-13,0.0007117079803720117,0.02171166695188731,0.00030420906841754913,0.02272758400067687,24141.410849763328,21554.2861956284,10,32,45,77,74,116104.17170262414,121011.91414790864,6561.536204370503,4743.416490252569,1903.987376891322,4907.742445284505,4754.325462150912,-1,0.0,0.0
primary,35,2025-02-05,2,2,no_season,42,88792.31722672266,88792.31722672266,440.2686328070313,300,6561.36793912617,0.0,0.0,58100.67715286894,55898.603487300876,2202.073665568063,0,43094.307292109195,9,1.79386579204835,1606.3584772796353,1260.5486848410765,-1,0.0,9.094947017729282e-13,0.0009752080077305436,0.021625249995850027,0.00020950008183717728,0.022809958085417747,22508.549114589696,20585.7581775195,10,32,41,73,69,115338.38314728902,119929.8065910008,6600.555704344406,4743.416490252569,1795.5961371712167,4743.416490252569,4838.28482005762,-1,0.0,0.0
primary,36,2025-02-06,2,2,no_season,42,87284.6128240626,87284.6128240626,419.0406416192682,220,4795.925586715529,0.0,0.0,56547.2116517565,54693.5779141019,1853.6337376545919,0,42930.88533349749,9,1.7854793944954217,1260.5486848410765,1638.2225231452642,-1,0.0,8.526512829121202e-13,0.0009779579704627395,0.02137108298484236,0.00021174992434680462,0.022560790879651904,22783.77799789858,20147.107335598907,10,31,44,75,69,106532.46123246264,111391.73603715574,7128.882492202056,4743.416490252569,1788.7868888957285,4992.928515435221,4838.28482005762,-1,0.0,0.0
primary,37,2025-02-07,2,2,no_season,42,41435.23753888319,41435.23753888319,470.53657048089576,200,8174.013754909951,0.0,0.0,23626.954059408592,21647.32470076734,1979.6293586412482,0,34032.561285011994,5,1.41576177444272,1638.2225231452642,1773.3029966930098,-1,0.0,9.094947017729282e-13,0.0011541659478098154,0.022133667021989822,0.00022200006060302258,0.02350983303040266,17979.320986399733,16053.24029861226,6,38,42,80,72,70267.11860139895,75085.02239555329,7808.782090252569,2812.05815162432,1418.0233868754997,4817.903794154331,3213.6875,-1,0.0,0.0
primary,38,2025-02-08,2,2,no_season,42,37144.24790017666,37144.24790017666,427.4885357972515,260,4426.258200585342,0.0,0.0,20948.050865309186,19456.70905825879,1491.3418070503972,0,32655.719467195642,5,1.3590994039444309,1773.3029966930098,1622.6876850630933,-1,0.0,7.958078640513122e-13,0.0012597499880939722,0.02186495903879404,0.0002097500255331397,0.023334459052421153,17112.017492958774,15543.701974236868,6,38,39,77,77,66830.41564350054,71742.67880805538,7826.385490252569,3415.2598729818533,1360.6549777998184,4912.263164554842,3082.969,-1,0.0,0.0
primary,39,2025-02-09,2,2,no_season,42,81680.37540724847,81680.37540724847,1411.2659455440134,490,1396.6303174356963,0.0,0.0,56681.427257418836,50658.837845933085,6022.589411485755,0,45538.29503130653,9,1.895363843365253,1622.6876850630933,1365.1734684517903,-1,0.0,9.094947017729282e-13,0.0013513340381905437,0.021871042088605464,0.00021070800721645355,0.02343308413401246,23838.94504999833,21699.349981308205,10,33,47,80,77,112124.63810728746,117040.79284428497,6547.339105994606,4657.409957053805,1897.428959637772,4916.154736997495,4838.28482005762,-1,0.0,0.0
primary,40,2025-02-10,2,2,no_season,42,84480.56936105725,84480.56936105725,550.0121878563384,240,8521.05079078988,0.0,0.0,54584.354364459236,52774.612603935275,1809.741760523968,0,38953.42644025496,9,1.6205184304447267,1365.1734684517903,1498.070499839591,-1,0.0,7.958078640513122e-13,0.0016126669943332672,0.021823124960064888,0.0002313329605385661,0.02366712491493672,20568.159807522665,18385.266632732295,10,28,41,69,66,115283.68450291344,120247.36331855811,6601.499224550131,4743.416490252569,1623.0594350106232,4963.678815644675,4838.28482005762,-1,0.0,0.0
