run_id,day,date,month,scenario,forecast,seed,planned_kwh,final_kwh,emergency_kwh,emergency_minutes,surplus_kwh,up_cost,down_cost,total_cost,planned_cost,emergency_cost,simultaneous_slots,throughput_kwh,direction_reversals,equivalent_full_cycles,initial_soc,final_soc,final_mode,max_balance_error,max_state_error,risk_seconds,planning_seconds,execution_seconds,compute_seconds,charge_kwh,discharge_kwh,direction_reversals_including_warmup_boundary,charging_slots,discharging_slots,active_slots,power_changes_count,power_ramp_total_kw,power_ramp_total_kw_including_warmup_boundary,power_ramp_max_kw_per_10min,power_ramp_p95_kw_per_10min,mean_absolute_power_kw,max_charge_kw,max_discharge_kw,initial_mode,initial_power_kw,final_power_kw
primary_grid25,31,2025-02-01,2,2,no_season,42,65581.22141188884,65581.22141188884,0.0,0,26132.558609199332,0.0,0.0,38290.9275315594,38290.9275315594,0.0,0,28101.235162884233,7,1.1613749778074096,1421.7991105135516,5018.258302696431,-1,0.0,9.094947017729282e-13,0.005190000054426491,0.10977724997792393,0.00029920798260718584,0.1152664580149576,16585.861016120198,11515.374146764038,7,22,32,54,51,87452.32354954019,92201.3381254325,6984.004439106335,4854.096208358465,1170.8847984535098,4921.774575892316,3276.048145916303,1,172.75999999999976,0.0
primary_grid25,32,2025-02-02,2,2,no_season,42,94712.37338446968,94712.37338446968,13.343349941686029,10,17453.208966081886,0.0,0.0,60905.19736959721,60876.12888174926,29.068487847963013,0,35577.676124643025,9,1.4868406250124169,5018.258302696431,2057.8757550218106,-1,0.0,7.958078640513122e-13,0.0049545420333743095,0.1072285840054974,0.00030083395540714264,0.11248395999427885,17246.95297148626,18330.723153156774,10,23,38,61,63,104317.15197190744,109261.32058271782,7278.459957351952,4832.474286071589,1482.4031718601263,4944.168610810374,4561.840101958959,-1,0.0,0.0
primary_grid25,33,2025-02-03,2,2,no_season,42,83121.91428713806,83121.91428713806,1203.5539427615658,380,2490.5997223368186,0.0,0.0,57044.869383451354,51891.42222825452,5153.447155196828,0,42766.415241950686,9,1.7808540954779564,2057.8757550218106,1424.0853677045375,-1,0.0,8.242295734817162e-13,0.0008865420240908861,0.10290870897006243,0.0002835000632330775,0.1040787510573864,22192.183624756755,20574.23161719394,10,31,45,76,78,122989.29506386335,127841.01478879948,7159.856804071839,4901.530373260988,1781.9339684146123,4901.530373260988,4907.906648290891,-1,0.0,0.0
primary_grid25,34,2025-02-04,2,2,no_season,42,88081.15942549845,88081.15942549845,593.2836673041655,220,4875.599857217809,0.0,0.0,57500.887912842634,54896.54635460875,2604.3415582338907,0,45948.087881857915,9,1.9114424440044828,1424.0853677045375,1610.0019191765678,-1,0.0,9.094947017729282e-13,0.001002624980174005,0.10792341595515609,0.00027666694950312376,0.10920270788483322,24276.033583721357,21672.054298136558,10,32,45,77,76,119748.98867003972,124656.30368585113,6861.95258208808,4895.144525720577,1914.5036617440799,4907.315015811408,4896.6279568569125,-1,0.0,0.0
primary_grid25,35,2025-02-05,2,2,no_season,42,88815.5293251524,88815.5293251524,457.4358321265096,310,6579.844123201102,0.0,0.0,57981.70533110885,55718.34409649823,2263.361234610619,0,43579.59590141696,9,1.8140661153149846,1610.0019191765678,1260.5486848413002,-1,0.0,9.094947017729282e-13,0.001131707918830216,0.10118454194162041,0.00027537497226148844,0.10259162483271211,22762.14497608071,20817.45092533624,10,31,42,73,76,120440.76742441976,125325.37548431354,6900.9720820588245,4901.530373260988,1815.816495892373,4901.530373260988,4980.587314765197,-1,0.0,0.0
primary_grid25,36,2025-02-06,2,2,no_season,42,87276.3467780692,87276.3467780692,393.1068979257038,220,4740.964467589391,0.0,0.0,56253.5413088116,54547.19545860781,1706.3458502037847,0,43417.871315791905,9,1.8057530471840262,1260.5486848413002,1633.3462528906923,-1,0.0,9.094947017729282e-13,0.0012760000536218286,0.10296883306000382,0.00032191607169806957,0.10456674918532372,23037.651653765377,20380.219662026528,10,31,45,76,72,110491.19089154703,115350.46569623414,7224.577073260988,4901.530373260988,1809.0779714913292,4992.928515433807,4980.587314765197,-1,0.0,0.0
primary_grid25,37,2025-02-07,2,2,no_season,42,41380.85817951398,41380.85817951398,449.8442775740615,190,8094.13237545214,0.0,0.0,23412.017145519356,21539.880717075117,1872.1364284442366,0,34243.7900342249,5,1.424564625448822,1633.3462528906923,1762.1103965839134,-1,0.0,9.094947017729282e-13,0.0015274171018972993,0.10222599992994219,0.00028112507425248623,0.10403454210609198,18087.340224597072,16156.449809627831,6,37,42,79,77,77580.40250442555,82429.14653956184,7881.640198840184,4016.0926284138473,1426.8245847593707,4901.530373260988,3216.2246999999998,-1,0.0,0.0
primary_grid25,38,2025-02-08,2,2,no_season,42,37139.43613607694,37139.43613607694,449.87099717439446,290,4470.546347809836,0.0,0.0,20988.58837223485,19395.902072220644,1592.6863000142093,0,32700.415311535216,5,1.3610229877820663,1762.1103965839134,1582.3848753366794,-1,0.0,7.958078640513122e-13,0.0017958329990506172,0.1007895419606939,0.0002809589495882392,0.10286633390933275,17121.006690155024,15579.408621380193,6,39,39,78,80,66796.37491894385,71779.42630206708,7889.882762120106,4551.871029189,1362.5173046473008,4983.051383123229,3030.45,-1,0.0,0.0
primary_grid25,39,2025-02-09,2,2,no_season,42,81698.3540363696,81698.3540363696,1440.4734135237932,490,1374.4724852149352,0.0,0.0,56669.423286101664,50503.53214023559,6165.8911458660705,0,46019.86957102439,9,1.9153050176749022,1582.3848753366794,1368.9296254591416,-1,0.0,9.094947017729282e-13,0.0017353750299662352,0.1021122500533238,0.0002861670218408108,0.10413379210513085,24114.40428451809,21905.465286506296,10,32,48,80,77,115542.63791021545,120397.46223087581,6838.982173260989,4814.247371644638,1917.4945654593494,4901.530373260988,4980.587314765197,-1,0.0,0.0
primary_grid25,40,2025-02-10,2,2,no_season,42,84504.1693688843,84504.1693688843,570.2467774619579,250,8537.06179578606,0.0,0.0,54533.514980147476,52647.549520579356,1885.9654595681309,0,39479.529933323895,9,1.6424087326763328,1368.9296254591416,1501.9607776451794,-1,0.0,9.094947017729282e-13,0.0018768749432638288,0.10465091606602073,0.00028149993158876896,0.10680929094087332,20845.123350275368,18634.40658304852,10,27,41,68,66,120685.57536118152,125625.49815404133,6759.613107558551,4901.150159226772,1644.9804138884954,4939.922792859811,4980.587314765197,-1,0.0,0.0
