run_id,role,scenario,day,date,month,forecast,forecast_seed,seed,rl_seed,planned_cost,up_cost,down_cost,emergency_cost,total_cost,planned_kwh,final_kwh,emergency_kwh,emergency_minutes,surplus_kwh,charge_kwh,discharge_kwh,throughput_kwh,equivalent_full_cycles,direction_reversals,direction_reversals_including_warmup_boundary,simultaneous_slots,charging_slots,discharging_slots,active_slots,power_changes_count,power_ramp_total_kw,power_ramp_total_kw_including_warmup_boundary,power_ramp_max_kw_per_10min,power_ramp_p95_kw_per_10min,mean_absolute_power_kw,max_charge_kw,max_discharge_kw,initial_soc,final_soc,initial_mode,final_mode,initial_power_kw,final_power_kw,risk_seconds,planning_seconds,execution_seconds,compute_seconds,shaped_episode_reward
cost_only_2026,cost_only_ablation,2,31,2025-02-01,2,no_season,42,2026,2026,51829.93098265196,0.0,0.0,0.0,51829.93098265196,66654.09223739333,66654.09223739333,0.0,0,32330.888647216267,0.0,54.97234315627372,54.97234315627372,0.00241441406514159,0,1,0,0,1,1,1,329.83405893764234,832.4281178752844,329.83405893764234,0.0,2.290514298178072,0.0,329.83405893764234,1421.7991105135516,1363.8531729501533,1,-1,172.75999999999976,0.0,0.004090665956027806,0.04051404108759016,0.00026199989952147007,0.044866706943139434,-51.85260772705078
cost_only_2026,cost_only_ablation,2,32,2025-02-02,2,no_season,42,2026,2026,76091.69509064188,0.0,0.0,29.068487847963013,76120.76357848983,95914.07293658162,95914.07293658162,13.343349941686029,10,17666.385177956854,0.0,95.24684143354727,95.24684143354727,0.0041832910953737016,0,0,0,0,1,1,1,571.4810486012836,1142.9620972025673,571.4810486012836,0.0,3.9686183930644696,0.0,571.4810486012836,1363.8531729501533,1263.4541866611844,-1,-1,0.0,0.0,0.004344915971159935,0.029395791003480554,0.0002513750223442912,0.03399208199698478,-76.1600570678711
cost_only_2026,cost_only_ablation,2,33,2025-02-03,2,no_season,42,2026,2026,65452.07771203182,0.0,0.0,6115.750149207969,71567.8278612398,81920.7866665024,81920.7866665024,1580.5392478396354,480,3323.173263222363,0.0,38.76384888031362,38.76384888031362,0.001702528518560539,0,0,0,0,1,1,1,232.5830932818817,465.1661865637634,232.5830932818817,0.0,1.6151603700130674,0.0,232.5830932818817,1263.4541866611844,1222.5935022157314,-1,-1,0.0,0.0,0.000761208008043468,0.029407666996121407,0.00025479099713265896,0.030423666001297534,-71.58381652832031
cost_only_2026,cost_only_ablation,2,34,2025-02-04,2,no_season,42,2026,2026,68147.27838708367,0.0,0.0,3513.0944097786924,71660.37279686237,85737.03445738765,85737.03445738765,874.2296658479662,320,5416.4001732356255,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222.5935022157314,1222.5935022157314,-1,-1,0.0,0.0,0.0008408749708905816,0.030105540994554758,0.00026825000531971455,0.031214665970765054,-71.66036987304688
cost_only_2026,cost_only_ablation,2,35,2025-02-05,2,no_season,42,2026,2026,69312.89320272379,0.0,0.0,2740.1089846868445,72053.00218741065,86648.32141968649,86648.32141968649,647.8836012779835,400,6569.212115827667,0.0,21.43407819653166,21.43407819653166,0.0009413959256554754,0,0,0,0,1,1,1,128.60446917918998,257.20893835837995,128.60446917918998,0.0,0.8930865915221526,0.0,128.60446917918998,1222.5935022157314,1200.0,-1,-1,0.0,0.0,0.0010523749515414238,0.03036774997599423,0.0002645829226821661,0.03168470785021782,-72.06184387207031
cost_only_2026,cost_only_ablation,2,36,2025-02-06,2,no_season,42,2026,2026,67806.66798224873,0.0,0.0,2181.6694500939116,69988.33743234264,84781.52791487903,84781.52791487903,551.0194572081808,280,5061.490155420546,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,1200.0,-1,-1,0.0,0.0,0.001149166957475245,0.029368708026595414,0.00026654195971786976,0.03078441694378853,-69.98833465576172
cost_only_2026,cost_only_ablation,2,37,2025-02-07,2,no_season,42,2026,2026,35388.27569095086,0.0,0.0,2701.88740941035,38090.16310036121,47084.949704920786,47084.949704920786,628.0626266293234,220,15907.332664883448,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,1200.0,-1,-1,0.0,0.0,0.0013533749151974916,0.029504625010304153,0.0002633329713717103,0.031121332896873355,-38.09016036987305
cost_only_2026,cost_only_ablation,2,38,2025-02-08,2,no_season,42,2026,2026,34287.46475173631,0.0,0.0,2083.895060967985,36371.3598127043,45539.74995809952,45539.74995809952,615.564002853871,370,14578.15124428672,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,1200.0,-1,-1,0.0,0.0,0.0014965420123189688,0.029501999961212277,0.0002672499977052212,0.03126579197123647,-36.371360778808594
cost_only_2026,cost_only_ablation,2,39,2025-02-09,2,no_season,42,2026,2026,63645.48993236515,0.0,0.0,7818.26775404477,71463.75768640992,79545.854511594,79545.854511594,2106.0324906056608,650,2096.4710355330008,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,1200.0,-1,-1,0.0,0.0,0.0015209169359877706,0.029221083037555218,0.0002862500259652734,0.03102824999950826,-71.46376037597656
cost_only_2026,cost_only_ablation,2,40,2025-02-10,2,no_season,42,2026,2026,65971.14279607158,0.0,0.0,2111.8801533762853,68083.02294944787,82442.00807742865,82442.00807742865,648.2120232288144,310,8763.582517324125,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,1200.0,-1,-1,0.0,0.0,0.0020051250467076898,0.029250708990730345,0.0002679580356925726,0.03152379207313061,-68.08302307128906
cost_only_2026,cost_only_ablation,2,41,2025-02-11,2,no_season,42,2026,2026,63532.43973889941,0.0,0.0,3120.1288242276605,66652.56856312708,79879.22142208074,79879.22142208074,639.0470591688012,360,5297.671347916199,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,1200.0,-1,-1,0.0,0.0,0.0018942919559776783,0.029399208026006818,0.00025800010189414024,0.031551500083878636,-66.65257263183594
cost_only_2026,cost_only_ablation,2,42,2025-02-12,2,no_season,42,2026,2026,64280.96213027266,0.0,0.0,2568.040999206652,66849.00312947932,80624.8086861302,80624.8086861302,603.8300355884771,280,5961.902588385339,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,1200.0,-1,-1,0.0,0.0,0.0019508750410750508,0.02950599999167025,0.00026524998247623444,0.031722125015221536,-66.8489990234375
cost_only_2026,cost_only_ablation,2,43,2025-02-13,2,no_season,42,2026,2026,63924.870261968696,0.0,0.0,1949.803867815358,65874.67412978405,80031.27208980317,80031.27208980317,502.48268908574687,360,9204.275762222247,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,1200.0,-1,-1,0.0,0.0,0.0020893330220133066,0.029579541995190084,0.00026787503156811,0.0319367500487715,-65.87467193603516
