interval_start,interval_end,charge_power_kw,discharge_power_kw,net_battery_power_kw,delta_power_kw,soc_start_kwh,soc_end_kwh,load_kw,pv_kw
2025-02-01 00:00:00,2025-02-01 00:10:00,5000.0,0.0,5000.0,,8347.718047222224,9097.718047222224,2532.1822,0.0
2025-02-01 00:10:00,2025-02-01 00:20:00,5000.0,0.0,5000.0,0.0,9097.718047222224,9847.718047222224,2492.4439,0.0
2025-02-01 00:20:00,2025-02-01 00:30:00,1557.1716448205866,0.0,1557.1716448205866,-3442.8283551794134,9847.718047222224,10081.293793945313,2464.3,0.0
2025-02-01 00:30:00,2025-02-01 00:40:00,133.25042607421904,0.0,133.25042607421904,-1423.9212187463677,10081.293793945313,10101.281357856446,2581.7688,0.0
2025-02-01 00:40:00,2025-02-01 00:50:00,165.38562109375016,0.0,165.38562109375016,32.135195019531125,10101.281357856446,10126.089201020508,2546.4635,0.0
2025-02-01 00:50:00,2025-02-01 01:00:00,268.7384008789062,0.0,268.7384008789062,103.35277978515603,10126.089201020508,10166.399961152343,2436.31,0.0
2025-02-01 01:00:00,2025-02-01 01:10:00,157.8180528320313,0.0,157.8180528320313,-110.92034804687489,10166.399961152343,10190.072669077148,2620.5011,0.0
2025-02-01 01:10:00,2025-02-01 01:20:00,26.207064062500308,0.0,26.207064062500308,-131.610988769531,10190.072669077148,10194.003728686523,2710.7861,0.0
2025-02-01 01:20:00,2025-02-01 01:30:00,0.0,0.7182202148436545,-0.7182202148436545,-26.925284277343962,10194.003728686523,10193.870724943034,2676.48,0.0
2025-02-01 01:30:00,2025-02-01 01:40:00,47.54164843750016,0.0,47.54164843750016,48.25986865234381,10193.870724943034,10201.001972208658,2830.598,0.0
2025-02-01 01:40:00,2025-02-01 01:50:00,243.75002275390636,0.0,243.75002275390636,196.2083743164062,10201.001972208658,10237.564475621744,2688.1558,0.0
2025-02-01 01:50:00,2025-02-01 02:00:00,411.34544189453106,0.0,411.34544189453106,167.5954191406247,10237.564475621744,10299.266291905924,2384.42,0.0
2025-02-01 02:00:00,2025-02-01 02:10:00,223.36763798828144,0.0,223.36763798828144,-187.97780390624962,10299.266291905924,10332.771437604166,2604.5438,0.0
