interval_start,interval_end,charge_power_kw,discharge_power_kw,net_battery_power_kw,delta_power_kw,soc_start_kwh,soc_end_kwh,load_kw,pv_kw
2025-06-21 00:00:00,2025-06-21 00:10:00,1882.0995808051218,0.0,1882.0995808051218,1882.0995808051218,1200.0,1482.3149371207683,3087.9838,0.0
2025-06-21 00:10:00,2025-06-21 00:20:00,4847.752643457032,0.0,4847.752643457032,2965.6530626519097,1482.3149371207683,2209.477833639323,3200.0919,0.0
2025-06-21 00:20:00,2025-06-21 00:30:00,0.0,451.30478759765606,-451.30478759765606,-5299.057431054688,2209.477833639323,2125.9028729730903,3401.46,0.0
2025-06-21 00:30:00,2025-06-21 00:40:00,0.0,94.9706190429689,-94.9706190429689,356.33416855468715,2125.9028729730903,2108.3157212984665,3063.5261,0.0
2025-06-21 00:40:00,2025-06-21 00:50:00,189.52264619140624,0.0,189.52264619140624,284.49326523437514,2108.3157212984665,2136.7441182271773,2820.2572,0.0
2025-06-21 00:50:00,2025-06-21 01:00:00,126.73016845703125,0.0,126.73016845703125,-62.792477734374984,2136.7441182271773,2155.753643495732,2883.38,0.0
2025-06-21 01:00:00,2025-06-21 01:10:00,111.05451865234352,0.0,111.05451865234352,-15.675649804687737,2155.753643495732,2172.4118212935837,2869.9796,0.0
2025-06-21 01:10:00,2025-06-21 01:20:00,0.0,128.80916875000014,-128.80916875000014,-239.86368740234366,2172.4118212935837,2148.5582715250653,2985.8287,0.0
2025-06-21 01:20:00,2025-06-21 01:30:00,0.0,406.6414868164063,-406.6414868164063,-277.8323180664062,2148.5582715250653,2073.25429248499,3164.18,0.0
2025-06-21 01:30:00,2025-06-21 01:40:00,0.0,189.86297294921872,-189.86297294921872,216.7785138671876,2073.25429248499,2038.094482679579,3064.8457,0.0
2025-06-21 01:40:00,2025-06-21 01:50:00,0.0,162.9782120117187,-162.9782120117187,26.884760937500005,2038.094482679579,2007.9133323070384,2954.0459,0.0
2025-06-21 01:50:00,2025-06-21 02:00:00,0.0,369.559025878906,-369.559025878906,-206.58081386718732,2007.9133323070384,1939.4764756627965,2994.62,0.0
2025-06-21 02:00:00,2025-06-21 02:10:00,0.0,191.52121201171894,-191.52121201171894,178.03781386718708,1939.4764756627965,1904.0095845495152,3072.4014,0.0
2025-06-21 02:10:00,2025-06-21 02:20:00,0.0,76.76342626953158,-76.76342626953158,114.75778574218737,1904.0095845495152,1889.7941352403427,3013.1015,0.0
2025-06-21 02:20:00,2025-06-21 02:30:00,0.0,114.37371826171875,-114.37371826171875,-37.61029199218717,1889.7941352403427,1868.6138170437282,2838.75,0.0
2025-06-21 02:30:00,2025-06-21 02:40:00,45.28395742187513,0.0,45.28395742187513,159.65767568359388,1868.6138170437282,1875.4064106570095,2749.9199,0.0
2025-06-21 02:40:00,2025-06-21 02:50:00,0.0,18.929121386718634,-18.929121386718634,-64.21307880859376,1875.4064106570095,1871.901017807617,2820.5847,0.0
2025-06-21 02:50:00,2025-06-21 03:00:00,0.0,260.5690405273434,-260.5690405273434,-241.63991914062478,1871.901017807617,1823.647491784035,2936.24,0.0
2025-06-21 03:00:00,2025-06-21 03:10:00,0.0,188.3097209960938,-188.3097209960938,72.25931953124962,1823.647491784035,1788.775321229203,2920.1894,0.0012
2025-06-21 03:10:00,2025-06-21 03:20:00,0.0,164.2365963867187,-164.2365963867187,24.0731246093751,1788.775321229203,1758.3611367131439,2951.0328,0.0
2025-06-21 03:20:00,2025-06-21 03:30:00,0.0,189.88835693359408,-189.88835693359408,-25.65176054687538,1758.3611367131439,1723.1966261698858,2977.51,0.0
2025-06-21 03:30:00,2025-06-21 03:40:00,97.72253349609389,0.0,97.72253349609389,287.61089042968797,1723.1966261698858,1737.8550061943,2780.298,0.0162
2025-06-21 03:40:00,2025-06-21 03:50:00,216.60279140625005,0.0,216.60279140625005,118.88025791015616,1737.8550061943,1770.3454249052375,2728.3059,0.0
2025-06-21 03:50:00,2025-06-21 04:00:00,0.0,5.066647949218918,-5.066647949218918,-221.66943935546897,1770.3454249052375,1769.4071567664932,2862.19,0.0
2025-06-21 04:00:00,2025-06-21 04:10:00,0.0,217.1354424804689,-217.1354424804689,-212.06879453124998,1769.4071567664932,1729.1968896404805,2845.9182,0.2263
2025-06-21 04:10:00,2025-06-21 04:20:00,0.0,123.70252587890627,-123.70252587890627,93.43291660156262,1729.1968896404805,1706.2890144777202,2748.951,0.0
2025-06-21 04:20:00,2025-06-21 04:30:00,113.69213623046892,0.0,113.69213623046892,237.3946621093752,1706.2890144777202,1723.3428349122905,2677.31,0.0
2025-06-21 04:30:00,2025-06-21 04:40:00,67.56057343750035,0.0,67.56057343750035,-46.131562792968566,1723.3428349122905,1733.4769209279157,2660.8713,3.1516
2025-06-21 04:40:00,2025-06-21 04:50:00,0.0,39.8834882812497,-39.8834882812497,-107.44406171875005,1733.4769209279157,1726.0910897647213,2702.3205,0.0
2025-06-21 04:50:00,2025-06-21 05:00:00,0.0,71.11415283203132,-71.11415283203132,-31.230664550781626,1726.0910897647213,1712.9218022032342,2732.32,7.275
2025-06-21 05:00:00,2025-06-21 05:10:00,0.0,125.92636005859356,-125.92636005859356,-54.812207226562236,1712.9218022032342,1689.6021058960873,2664.7178,116.7655
2025-06-21 05:10:00,2025-06-21 05:20:00,0.0,33.75964775390628,-33.75964775390628,92.16671230468728,1689.6021058960873,1683.3503192749936,2606.871,263.9703
2025-06-21 05:20:00,2025-06-21 05:30:00,128.2765014648436,0.0,128.2765014648436,162.03614921874987,1683.3503192749936,1702.59179449472,2642.15,417.075
2025-06-21 05:30:00,2025-06-21 05:40:00,5000.0,0.0,5000.0,4871.723498535156,1702.59179449472,2452.59179449472,2745.0641,587.5961
2025-06-21 05:40:00,2025-06-21 05:50:00,0.0,2022.2095,-2022.2095,-7022.2095,2452.59179449472,2078.1085537539793,2758.042,735.8325
2025-06-21 05:50:00,2025-06-21 06:00:00,0.0,1850.9399999999996,-1850.9399999999996,171.26950000000033,2078.1085537539793,1735.3418870873127,2741.64,890.7
2025-06-21 06:00:00,2025-06-21 06:10:00,0.0,1751.7749999999999,-1751.7749999999999,99.16499999999974,1735.3418870873127,1410.9391093095348,2888.7304,1136.9554
2025-06-21 06:10:00,2025-06-21 06:20:00,0.0,1139.0711902714881,-1139.0711902714881,612.7038097285117,1410.9391093095348,1200.0,2932.231,1453.4028
2025-06-21 06:20:00,2025-06-21 06:30:00,0.0,0.0,0.0,1139.0711902714881,1200.0,1200.0,2764.02,1765.9125
2025-06-21 06:30:00,2025-06-21 06:40:00,0.0,0.0,0.0,0.0,1200.0,1200.0,2606.6137,2022.3026
