run_id,day,date,month,scenario,forecast,seed,planned_kwh,final_kwh,emergency_kwh,emergency_minutes,surplus_kwh,up_cost,down_cost,total_cost,planned_cost,emergency_cost,simultaneous_slots,throughput_kwh,direction_reversals,equivalent_full_cycles,initial_soc,final_soc,final_mode,max_balance_error,max_state_error,risk_seconds,planning_seconds,execution_seconds,compute_seconds,charge_kwh,discharge_kwh,direction_reversals_including_warmup_boundary,charging_slots,discharging_slots,active_slots,power_changes_count,power_ramp_total_kw,power_ramp_total_kw_including_warmup_boundary,power_ramp_max_kw_per_10min,power_ramp_p95_kw_per_10min,mean_absolute_power_kw,max_charge_kw,max_discharge_kw,initial_mode,initial_power_kw,final_power_kw
fixed_primary_greedy,31,2025-02-01,2,2,no_season,42,65449.894066159875,65449.894066159875,0.0,0,22774.99327326977,0.0,0.0,38272.97716872327,38272.97716872327,0.0,0,31096.40140776676,12,1.2792618795200263,1421.7991105135516,8091.114949837735,1,0.0,9.094947017729282e-13,0.0,0.0,0.00027970795053988695,0.00027970795053988695,19696.563133661766,11399.838274104994,12,54,33,87,80,80597.36745306545,85424.60745306546,7082.474065845347,3554.481189669041,1295.6833919902815,5000.0,3133.7456512103026,1,172.75999999999976,372.9115714106945
fixed_primary_greedy,32,2025-02-02,2,2,no_season,42,94548.20614885629,94548.20614885629,0.0,0,18937.33852855814,0.0,0.0,60950.18795170221,60950.18795170221,0.0,0,33768.47772615029,16,1.415001737255753,8091.114949837735,3562.139149005723,1,0.0,8.810729923425242e-13,0.0,0.0,0.00023574999067932367,0.00023574999067932367,15511.533698224215,18256.944027926074,16,45,38,83,79,91510.14199599753,96137.23042458684,8054.464591949651,4116.096888145116,1407.0199052562618,5000.0,4506.926520754334,1,372.9115714106945,494.61115853579463
fixed_primary_greedy,33,2025-02-03,2,2,no_season,42,83140.98035448075,83140.98035448075,0.0,0,2370.4681380721413,0.0,0.0,52041.0380624431,52041.0380624431,0.0,0,43922.05648498425,19,1.8314099991975727,3562.139149005723,1801.6075816289526,-1,0.0,9.094947017729282e-13,0.0,0.0,0.00022208294831216335,0.00022208294831216335,22237.82610069643,21684.230384287825,19,65,67,132,134,115445.74515858176,119800.75131026715,7236.401218599259,4551.435895268931,1830.085686874344,5000.0,4765.604153584892,1,494.61115853579463,-161.26924567347055
fixed_primary_greedy,34,2025-02-04,2,2,no_season,42,88147.76532580794,88147.76532580794,0.0,0,4236.6872229239,0.0,0.0,55083.22129182551,55083.22129182551,0.0,0,46955.7068766125,18,1.9532383689286839,1801.6075816289526,2046.8085901079862,1,0.0,9.094947017729282e-13,0.0,0.0,0.0002226250944659114,0.0002226250944659114,24835.96051474827,22119.746361864236,19,72,56,128,121,113342.0412712601,118503.31051693356,6873.713268511947,4641.891791062074,1956.487786525521,5000.0,4754.325462150912,-1,-161.26924567347055,324.29995696487435
fixed_primary_greedy,35,2025-02-05,2,2,no_season,42,88792.31722672266,88792.31722672266,173.0312527894581,10,6315.140751492809,0.0,0.0,57105.66950676013,55898.603487300876,1207.0660194592597,0,43607.771859760134,26,1.8153359817440817,2046.8085901079862,1652.8974858393187,1,0.0,9.094947017729282e-13,0.0,0.0,0.0002187499776482582,0.0002187499776482582,22754.776302223057,20852.995557537073,26,65,61,126,128,123372.97688922014,127640.10037596704,6930.726992952517,4690.2717853132735,1816.990494156672,5000.0,4960.93833194722,1,324.29995696487435,226.42731921814197
fixed_primary_greedy,36,2025-02-06,2,2,no_season,42,87284.6128240626,87284.6128240626,17.048695078380433,20,4357.698279621706,0.0,0.0,54792.86756255214,54693.5779141019,99.28964845023924,0,43771.104587132206,26,1.8204575463437909,1652.8974858393187,2022.5735337617832,1,0.0,9.094947017729282e-13,0.0,0.0,0.00022950000129640102,0.00022950000129640102,23222.005304992406,20549.099282139796,26,76,57,133,133,111857.87561683761,116490.72310231258,7264.488437081643,4679.346253385394,1823.7960244638416,5000.0,5000.0,1,226.42731921814197,297.2037776008124
fixed_primary_greedy,37,2025-02-07,2,2,no_season,42,41435.23753888319,41435.23753888319,0.0,0,7925.971606947314,0.0,0.0,21647.324700767345,21647.32470076734,0.0,0,34751.140003455526,18,1.4462327135271391,2022.5735337617832,1896.9783552529248,1,0.0,9.094947017729282e-13,0.0,0.0,0.0002216249704360962,0.0002216249704360962,18227.36313436237,16523.776869093155,18,62,55,117,118,69032.80282733434,73735.59904973353,5003.976048849265,2710.447995744448,1447.9641668106467,5000.0,3213.6875,1,297.2037776008124,95.05255781854339
fixed_primary_greedy,38,2025-02-08,2,2,no_season,42,37144.24790017666,37144.24790017666,0.0,0,3624.324637333484,0.0,0.0,19456.70905825879,19456.70905825879,0.0,0,33885.141566244754,24,1.4095741314380317,1896.9783552529248,2056.5315389829343,1,0.0,9.094947017729282e-13,0.0,0.0,0.00021429196931421757,0.00021429196931421757,17913.95105621063,15971.190510034121,24,66,56,122,123,74251.07193191574,79156.01937409719,7880.555810700486,3502.992328812827,1411.8808985935314,5000.0,3082.969,1,95.05255781854339,255.22054733215828
fixed_primary_greedy,39,2025-02-09,2,2,no_season,42,81680.37540724847,81680.37540724847,864.2797989916717,60,1194.2100422750254,0.0,0.0,54691.75668790151,50658.837845933085,4032.918841968426,0,46287.701453019545,34,1.9273891249535755,2056.5315389829343,1414.4760327153267,1,0.0,9.094947017729282e-13,0.0,0.0,0.00021954195108264685,0.00021954195108264685,24041.365325158997,22246.336127860544,34,60,69,129,129,120226.93580391363,124971.71525658148,6803.922615742038,4762.570589189241,1928.6542272091476,5000.0,5000.0,1,255.22054733215828,76.04291283364728
fixed_primary_greedy,40,2025-02-10,2,2,no_season,42,84480.56936105725,84480.56936105725,0.0,0,7991.313960803664,0.0,0.0,52774.61260393527,52774.612603935275,0.0,0,40033.17545809751,24,1.6656149402140163,1414.4760327153267,1470.161795580468,1,0.0,9.094947017729282e-13,0.0,0.0,0.00021783297415822744,0.00021783297415822744,21097.89663750888,18935.27882058863,24,57,61,118,113,122806.18606336633,127700.92644607779,6858.082734297563,4736.253519835682,1668.0489774207297,5000.0,4958.517174091435,1,76.04291283364728,42.82940917216092
