run_id,role,scenario,day,date,month,forecast,forecast_seed,seed,rl_seed,planned_cost,up_cost,down_cost,emergency_cost,total_cost,planned_kwh,final_kwh,emergency_kwh,emergency_minutes,surplus_kwh,charge_kwh,discharge_kwh,throughput_kwh,equivalent_full_cycles,direction_reversals,direction_reversals_including_warmup_boundary,simultaneous_slots,charging_slots,discharging_slots,active_slots,power_changes_count,power_ramp_total_kw,power_ramp_total_kw_including_warmup_boundary,power_ramp_max_kw_per_10min,power_ramp_p95_kw_per_10min,mean_absolute_power_kw,max_charge_kw,max_discharge_kw,initial_soc,final_soc,initial_mode,final_mode,initial_power_kw,final_power_kw,risk_seconds,planning_seconds,execution_seconds,compute_seconds,shaped_episode_reward
regularized_2026,stability,2,31,2025-02-01,2,no_season,42,2026,2026,51829.93098265196,0.0,0.0,0.0,51829.93098265196,66654.09223739333,66654.09223739333,0.0,0,32330.888647216267,0.0,54.97234315627372,54.97234315627372,0.00241441406514159,0,1,0,0,1,1,1,329.83405893764234,832.4281178752844,329.83405893764234,0.0,2.290514298178072,0.0,329.83405893764234,1421.7991105135516,1363.8531729501533,1,-1,172.75999999999976,0.0,0.003514750045724213,0.03692999994382262,0.0002352920128032565,0.04068004200235009,-51.852935791015625
regularized_2026,stability,2,32,2025-02-02,2,no_season,42,2026,2026,76091.69509064188,0.0,0.0,29.068487847963013,76120.76357848983,95914.07293658162,95914.07293658162,13.343349941686029,10,17666.385177956854,0.0,95.24684143354727,95.24684143354727,0.0041832910953737016,0,0,0,0,1,1,1,571.4810486012836,1142.9620972025673,571.4810486012836,0.0,3.9686183930644696,0.0,571.4810486012836,1363.8531729501533,1263.4541866611844,-1,-1,0.0,0.0,0.0036406670697033405,0.026019625016488135,0.00023929204326123,0.029899584129452705,-76.16047668457031
regularized_2026,stability,2,33,2025-02-03,2,no_season,42,2026,2026,65452.07771203182,0.0,0.0,6115.750149207969,71567.8278612398,81920.7866665024,81920.7866665024,1580.5392478396354,480,3323.173263222363,0.0,38.76384888031362,38.76384888031362,0.001702528518560539,0,0,0,0,1,1,1,232.5830932818817,465.1661865637634,232.5830932818817,0.0,1.6151603700130674,0.0,232.5830932818817,1263.4541866611844,1222.5935022157314,-1,-1,0.0,0.0,0.0006650000577792525,0.0261605839477852,0.00023570796474814415,0.027061291970312595,-71.58399200439453
regularized_2026,stability,2,34,2025-02-04,2,no_season,42,2026,2026,68147.27838708367,0.0,0.0,3513.0944097786924,71660.37279686237,85737.03445738765,85737.03445738765,874.2296658479662,320,5416.4001732356255,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222.5935022157314,1222.5935022157314,-1,-1,0.0,0.0,0.0007433339487761259,0.025973333977162838,0.00023658305872231722,0.02695325098466128,-71.66036987304688
regularized_2026,stability,2,35,2025-02-05,2,no_season,42,2026,2026,69312.89320272379,0.0,0.0,2740.1089846868445,72053.00218741065,86648.32141968649,86648.32141968649,647.8836012779835,400,6569.212115827667,0.0,21.43407819653166,21.43407819653166,0.0009413959256554754,0,0,0,0,1,1,1,128.60446917918998,257.20893835837995,128.60446917918998,0.0,0.8930865915221526,0.0,128.60446917918998,1222.5935022157314,1200.0,-1,-1,0.0,0.0,0.0009115829598158598,0.0260137909790501,0.00024099997244775295,0.027166373911313713,-72.06193542480469
regularized_2026,stability,2,36,2025-02-06,2,no_season,42,2026,2026,67806.66798224873,0.0,0.0,2181.6694500939116,69988.33743234264,84781.52791487903,84781.52791487903,551.0194572081808,280,5061.490155420546,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,1200.0,-1,-1,0.0,0.0,0.0009998339228332043,0.02611645800061524,0.0002382500097155571,0.027354541933164,-69.98833465576172
regularized_2026,stability,2,37,2025-02-07,2,no_season,42,2026,2026,35388.27569095086,0.0,0.0,2701.88740941035,38090.16310036121,47084.949704920786,47084.949704920786,628.0626266293234,220,15907.332664883448,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,1200.0,-1,-1,0.0,0.0,0.0011747500393539667,0.0259462499525398,0.00023570808116346598,0.027356708073057234,-38.09016036987305
regularized_2026,stability,2,38,2025-02-08,2,no_season,42,2026,2026,34287.46475173631,0.0,0.0,2083.895060967985,36371.3598127043,45539.74995809952,45539.74995809952,615.564002853871,370,14578.15124428672,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,1200.0,-1,-1,0.0,0.0,0.0013007080415263772,0.026594624971039593,0.00023954198695719242,0.028134874999523163,-36.371360778808594
regularized_2026,stability,2,39,2025-02-09,2,no_season,42,2026,2026,63645.48993236515,0.0,0.0,7818.26775404477,71463.75768640992,79545.854511594,79545.854511594,2106.0324906056608,650,2096.4710355330008,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,1200.0,-1,-1,0.0,0.0,0.0013729170896112919,0.026239999919198453,0.0002467079320922494,0.027859624940901995,-71.46376037597656
regularized_2026,stability,2,40,2025-02-10,2,no_season,42,2026,2026,65971.14279607158,0.0,0.0,2111.8801533762853,68083.02294944787,82442.00807742865,82442.00807742865,648.2120232288144,310,8763.582517324125,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,1200.0,-1,-1,0.0,0.0,0.0015256250044330955,0.02607525000348687,0.00024183397181332111,0.02784270897973329,-68.08302307128906
