起点/h,终点/h,电价/元每kWh,负载/kW,光伏/kW,购电量/kWh,充电功率/kW,放电功率/kW,剩余/kWh,期初储电/kWh,期末储电/kWh,区间电费/元
0.0,0.16666666666666666,0.4248,3439.8466,0.0,995.9388589602735,2535.7865537616417,-0.0,0.0,6000.0,6400.94305849579,423.0748272863242
0.16666666666666666,0.3333333333333333,0.4245,3437.9792,0.0,995.6276256269402,2535.7865537615835,-5.82405142435251e-11,0.0,6400.94305849579,6801.886116991582,422.6439270786361
0.3333333333333333,0.5,0.4269,3444.3031,0.0,996.6816089602736,2535.786553761647,5.4569682106375694e-12,0.0,6801.886116991582,7202.829175487372,425.4833788651408
0.5,0.6666666666666666,0.4272,3454.4437,0.0,998.3717089602738,2535.786553761678,3.332651648379496e-11,0.0,7202.829175487372,7603.772233983162,426.504394067829
0.6666666666666666,0.8333333333333333,0.4271,3458.8273,0.0,999.1023089602735,2535.786553761641,-6.821210263296962e-13,0.0,7603.772233983162,8004.715292478952,426.7165961569328
0.8333333333333333,1.0,0.4285,3459.8401,0.0,999.2711089602739,2535.786553761678,3.332651648379496e-11,0.0,8004.715292478952,8405.658350974742,428.18767018947733
1.0,1.1666666666666665,0.4311,3467.1582,0.0,1000.4907922936069,2535.786553761648,6.471168249280565e-12,0.0,8405.658350974742,8806.601409470532,431.31158055777394
1.1666666666666665,1.3333333333333333,0.4302,3467.9632,0.0,1000.6249589602733,2535.7865537615453,-8.594724931754159e-11,0.0,8806.601409470532,9207.544467966321,430.4688573447096
1.3333333333333333,1.5,0.4279,3466.9683,0.0,1000.4591422936072,2535.7865537616235,-1.5854362210737412e-11,0.0,9207.544467966321,9608.487526462111,428.09646698743455
1.5,1.6666666666666665,0.4312,3482.4927,0.0,998.2750017920522,2507.1573107522977,-1.5688783605583012e-11,0.0,9608.487526462111,10004.903904178105,430.4561807727329
1.6666666666666665,1.8333333333333333,0.4333,3495.0841,0.0,833.7069017920525,1507.1573107522295,-8.08896031160072e-11,0.0,10004.903904178105,10243.20639888568,361.24520054649633
1.8333333333333333,2.0,0.4311,3498.4443,0.0,834.2669351253855,1507.1573107522622,-5.150013748789206e-11,0.0,10243.20639888568,10481.508893593256,359.6524757325537
2.0,2.1666666666666665,0.4293,3505.2295,0.0,835.3978017920533,1507.1573107523056,-1.2278178473934505e-11,0.0,10481.508893593256,10719.811388300832,358.6362763093285
2.1666666666666665,2.333333333333333,0.4324,3512.6387,0.0,669.9660017920536,507.1573107525198,1.9728974199994155e-10,0.0,10719.811388300832,10799.999999999985,289.693299174884
2.333333333333333,2.5,0.4367,3516.8685,0.0,586.1447500000023,1.4236570148417245e-10,1.2804115993124883e-10,0.0,10799.999999999985,10799.999999999985,255.969412325001
2.5,2.6666666666666665,0.4348,3517.9246,0.0,586.3207666666679,7.503331289626648e-11,6.752998160663982e-11,0.0,10799.999999999985,10799.999999999985,254.9322693466672
2.6666666666666665,2.833333333333333,0.4335,3518.5518,0.0,586.4253000000078,-5.176934599424453e-11,-9.883569681099357e-11,0.0,10799.999999999985,10799.999999999995,254.2153675500034
2.833333333333333,3.0,0.4357,3521.0976,0.0,586.8496000000108,1.5983964949861497e-10,9.208633855450885e-11,0.0,10799.999999999995,10800.000000000004,255.6903707200047
3.0,3.1666666666666665,0.4374,3526.9261,0.0,587.8210166666679,7.503331289626648e-11,6.752998160663982e-11,0.0,10800.000000000004,10800.000000000004,257.11291269000054
3.1666666666666665,3.333333333333333,0.4371,3537.2854,0.0,589.5475666666504,5.82405142435251e-11,1.5578382100867165e-10,0.0,10800.000000000004,10799.999999999985,257.69124138999285
3.333333333333333,3.5,0.4356,3544.8808,0.0,590.8134666666682,9.549694368615732e-11,8.594724931754159e-11,0.0,10799.999999999985,10799.999999999985,257.3583460800007
