interval_start,interval_end,charge_power_kw,discharge_power_kw,net_battery_power_kw,delta_power_kw,soc_start_kwh,soc_end_kwh,load_kw,pv_kw
2025-06-21 00:00:00,2025-06-21 00:10:00,0.0,0.0,0.0,0.0,3021.5486092633364,3021.5486092633364,3087.9838,0.0
2025-06-21 00:10:00,2025-06-21 00:20:00,0.0,0.0,0.0,0.0,3021.5486092633364,3021.5486092633364,3200.0919,0.0
2025-06-21 00:20:00,2025-06-21 00:30:00,0.0,0.0,0.0,0.0,3021.5486092633364,3021.5486092633364,3401.46,0.0
2025-06-21 00:30:00,2025-06-21 00:40:00,0.0,0.0,0.0,0.0,3021.5486092633364,3021.5486092633364,3063.5261,0.0
2025-06-21 00:40:00,2025-06-21 00:50:00,0.0,0.0,0.0,0.0,3021.5486092633364,3021.5486092633364,2820.2572,0.0
2025-06-21 00:50:00,2025-06-21 01:00:00,0.0,0.0,0.0,0.0,3021.5486092633364,3021.5486092633364,2883.38,0.0
2025-06-21 01:00:00,2025-06-21 01:10:00,0.0,0.0,0.0,0.0,3021.5486092633364,3021.5486092633364,2869.9796,0.0
2025-06-21 01:10:00,2025-06-21 01:20:00,0.0,0.0,0.0,0.0,3021.5486092633364,3021.5486092633364,2985.8287,0.0
2025-06-21 01:20:00,2025-06-21 01:30:00,0.0,0.0,0.0,0.0,3021.5486092633364,3021.5486092633364,3164.18,0.0
2025-06-21 01:30:00,2025-06-21 01:40:00,0.0,0.0,0.0,0.0,3021.5486092633364,3021.5486092633364,3064.8457,0.0
2025-06-21 01:40:00,2025-06-21 01:50:00,0.0,0.0,0.0,0.0,3021.5486092633364,3021.5486092633364,2954.0459,0.0
2025-06-21 01:50:00,2025-06-21 02:00:00,0.0,0.0,0.0,0.0,3021.5486092633364,3021.5486092633364,2994.62,0.0
2025-06-21 02:00:00,2025-06-21 02:10:00,0.0,0.0,0.0,0.0,3021.5486092633364,3021.5486092633364,3072.4014,0.0
2025-06-21 02:10:00,2025-06-21 02:20:00,0.0,0.0,0.0,0.0,3021.5486092633364,3021.5486092633364,3013.1015,0.0
2025-06-21 02:20:00,2025-06-21 02:30:00,0.0,0.0,0.0,0.0,3021.5486092633364,3021.5486092633364,2838.75,0.0
2025-06-21 02:30:00,2025-06-21 02:40:00,0.0,0.0,0.0,0.0,3021.5486092633364,3021.5486092633364,2749.9199,0.0
2025-06-21 02:40:00,2025-06-21 02:50:00,0.0,0.0,0.0,0.0,3021.5486092633364,3021.5486092633364,2820.5847,0.0
2025-06-21 02:50:00,2025-06-21 03:00:00,0.0,0.0,0.0,0.0,3021.5486092633364,3021.5486092633364,2936.24,0.0
2025-06-21 03:00:00,2025-06-21 03:10:00,0.0,0.0,0.0,0.0,3021.5486092633364,3021.5486092633364,2920.1894,0.0012
2025-06-21 03:10:00,2025-06-21 03:20:00,0.0,0.0,0.0,0.0,3021.5486092633364,3021.5486092633364,2951.0328,0.0
2025-06-21 03:20:00,2025-06-21 03:30:00,0.0,0.0,0.0,0.0,3021.5486092633364,3021.5486092633364,2977.51,0.0
2025-06-21 03:30:00,2025-06-21 03:40:00,0.0,0.0,0.0,0.0,3021.5486092633364,3021.5486092633364,2780.298,0.0162
2025-06-21 03:40:00,2025-06-21 03:50:00,0.0,0.0,0.0,0.0,3021.5486092633364,3021.5486092633364,2728.3059,0.0
2025-06-21 03:50:00,2025-06-21 04:00:00,0.0,0.0,0.0,0.0,3021.5486092633364,3021.5486092633364,2862.19,0.0
