interval_start,interval_end,charge_power_kw,discharge_power_kw,net_battery_power_kw,delta_power_kw,soc_start_kwh,soc_end_kwh,load_kw,pv_kw
2025-02-01 00:00:00,2025-02-01 00:10:00,4921.774575892316,0.0,4921.774575892316,,1421.7991105135516,2200.0,2532.1822,0.0
2025-02-01 00:10:00,2025-02-01 00:20:00,4743.416490252569,0.0,4743.416490252569,-178.3580856397466,2200.0,2950.0,2492.4439,0.0
2025-02-01 00:20:00,2025-02-01 00:30:00,4743.416490252569,0.0,4743.416490252569,0.0,2950.0,3700.0,2464.3,0.0
2025-02-01 00:30:00,2025-02-01 00:40:00,4743.416490252569,0.0,4743.416490252569,0.0,3700.0,4450.0,2581.7688,0.0
2025-02-01 00:40:00,2025-02-01 00:50:00,4743.416490252569,0.0,4743.416490252569,0.0,4450.0,5200.0,2546.4635,0.0
2025-02-01 00:50:00,2025-02-01 01:00:00,4743.416490252569,0.0,4743.416490252569,0.0,5200.0,5950.0,2436.31,0.0
2025-02-01 01:00:00,2025-02-01 01:10:00,3478.5054261852174,0.0,3478.5054261852174,-1264.9110640673516,5950.0,6500.0,2620.5011,0.0
2025-02-01 01:10:00,2025-02-01 01:20:00,4743.416490252569,0.0,4743.416490252569,1264.9110640673516,6500.0,7250.0,2710.7861,0.0
2025-02-01 01:20:00,2025-02-01 01:30:00,4743.416490252569,0.0,4743.416490252569,0.0,7250.0,8000.0,2676.48,0.0
2025-02-01 01:30:00,2025-02-01 01:40:00,0.0,0.0,0.0,-4743.416490252569,8000.0,8000.0,2830.598,0.0
2025-02-01 01:40:00,2025-02-01 01:50:00,0.0,0.0,0.0,0.0,8000.0,8000.0,2688.1558,0.0
2025-02-01 01:50:00,2025-02-01 02:00:00,3478.5054261852174,0.0,3478.5054261852174,3478.5054261852174,8000.0,8550.0,2384.42,0.0
2025-02-01 02:00:00,2025-02-01 02:10:00,4743.416490252569,0.0,4743.416490252569,1264.9110640673516,8550.0,9300.0,2604.5438,0.0
2025-02-01 02:10:00,2025-02-01 02:20:00,0.0,0.0,0.0,-4743.416490252569,9300.0,9300.0,2943.3655,0.0
2025-02-01 02:20:00,2025-02-01 02:30:00,0.0,0.0,0.0,0.0,9300.0,9300.0,3019.32,0.0
2025-02-01 02:30:00,2025-02-01 02:40:00,0.0,0.0,0.0,0.0,9300.0,9300.0,2844.4369,0.0
2025-02-01 02:40:00,2025-02-01 02:50:00,0.0,0.0,0.0,0.0,9300.0,9300.0,2768.3064,0.0
2025-02-01 02:50:00,2025-02-01 03:00:00,0.0,0.0,0.0,0.0,9300.0,9300.0,2861.65,0.0
2025-02-01 03:00:00,2025-02-01 03:10:00,0.0,0.0,0.0,0.0,9300.0,9300.0,2900.3973,0.0
2025-02-01 03:10:00,2025-02-01 03:20:00,0.0,0.0,0.0,0.0,9300.0,9300.0,2919.6115,0.0
2025-02-01 03:20:00,2025-02-01 03:30:00,0.0,0.0,0.0,0.0,9300.0,9300.0,2993.09,0.0
2025-02-01 03:30:00,2025-02-01 03:40:00,0.0,0.0,0.0,0.0,9300.0,9300.0,3109.8584,0.0
2025-02-01 03:40:00,2025-02-01 03:50:00,0.0,0.0,0.0,0.0,9300.0,9300.0,3054.8008,0.0
2025-02-01 03:50:00,2025-02-01 04:00:00,0.0,0.0,0.0,0.0,9300.0,9300.0,2901.7,0.0
2025-02-01 04:00:00,2025-02-01 04:10:00,0.0,0.0,0.0,0.0,9300.0,9300.0,2947.1208,0.0
2025-02-01 04:10:00,2025-02-01 04:20:00,0.0,0.0,0.0,0.0,9300.0,9300.0,3027.8717,0.0
2025-02-01 04:20:00,2025-02-01 04:30:00,0.0,0.0,0.0,0.0,9300.0,9300.0,3033.47,0.0
2025-02-01 04:30:00,2025-02-01 04:40:00,0.0,0.0,0.0,0.0,9300.0,9300.0,3019.3858,0.0
