起点/h,终点/h,电价/元每kWh,负载/kW,光伏/kW,购电量/kWh,充电功率/kW,放电功率/kW,剩余/kWh,期初储电/kWh,期末储电/kWh,区间电费/元
0.0,0.16666666666666666,0.4248,3439.8466,0.0,987.820880872976,2487.0786852378565,-0.0,0.0,6000.0,6393.241668270431,419.6263101948402
0.16666666666666666,0.3333333333333333,0.4245,3437.9792,0.0,987.5096475396427,2487.0786852378114,-4.529817774496396e-11,0.0,6393.241668270431,6786.483336540863,419.1978453805783
0.3333333333333333,0.5,0.4269,3444.3031,0.0,988.5636308729762,2487.0786852378815,2.4215296434704214e-11,0.0,6786.483336540863,7179.725004811294,422.01781401967355
0.5,0.6666666666666666,0.4272,3454.4437,0.0,990.2537308729763,2487.0786852378965,3.720921743336331e-11,0.0,7179.725004811294,7572.966673081724,423.0363938289355
0.6666666666666666,0.8333333333333333,0.4271,3458.8273,0.0,990.9843308729761,2487.078685237875,1.77351466845721e-11,0.0,7572.966673081724,7966.208341352155,423.24940771584806
0.8333333333333333,1.0,0.4285,3459.8401,0.0,991.1531308729764,2487.0786852378965,3.720921743336331e-11,0.0,7966.208341352155,8359.450009622586,424.7091165790704
1.0,1.1666666666666665,0.4311,3467.1582,0.0,992.3728142063095,2487.0786852379283,7.118285074208623e-11,0.0,8359.450009622586,8752.691677893015,427.81192020434
1.1666666666666665,1.3333333333333333,0.4302,3467.9632,0.0,992.5069808729758,2487.078685237952,9.208633855450885e-11,0.0,8752.691677893015,9145.933346163445,426.9765031715542
1.3333333333333333,1.5,0.4279,3466.9683,0.0,992.3411642063097,2487.0786852377873,-6.63294745551259e-11,0.0,9145.933346163445,9539.175014433877,424.62278416387994
1.5,1.6666666666666665,0.4312,3482.4927,0.0,994.9285642063095,2487.0786852378233,-3.410605131648481e-11,0.0,9539.175014433877,9932.416682704308,429.0131968857607
1.6666666666666665,1.8333333333333333,0.4333,3495.0841,0.0,852.8089618849023,1621.7696713093187,-9.189058913978417e-11,0.0,9932.416682704308,10188.840982780328,369.5221231847282
1.8333333333333333,2.0,0.4311,3498.4443,0.0,853.3689952182353,1621.7696713093405,-7.196376827778295e-11,0.0,10188.840982780328,10445.265282856348,367.88737383858125
2.0,2.1666666666666665,0.4293,3505.2295,0.0,854.4998618849021,1621.7696713093594,-5.525180313270531e-11,0.0,10445.265282856348,10701.689582932368,366.83679070718847
2.1666666666666665,2.333333333333333,0.4324,3512.6387,0.0,689.0680618849024,621.7696713093292,-7.587444772281475e-11,0.0,10701.689582932368,10799.999999999967,297.95302995903177
2.333333333333333,2.5,0.4367,3516.8685,0.0,586.144749999998,-1.164810284870502e-10,-1.0488497103944536e-10,0.0,10799.999999999967,10799.999999999967,255.96941232499913
2.5,2.6666666666666665,0.4348,3517.9246,0.0,586.3207666666838,-6.139089236967257e-11,-1.6914436432004343e-10,0.0,10799.999999999967,10799.999999999987,254.9322693466741
2.6666666666666665,2.833333333333333,0.4335,3518.5518,0.0,586.4253000000112,-5.176934599424453e-11,-1.1929932760088447e-10,0.0,10799.999999999987,10800.0,254.21536755000488
2.833333333333333,3.0,0.4357,3521.0976,0.0,586.8496000000001,6.821210263296962e-12,6.139089236967266e-12,0.0,10800.0,10800.0,255.69037072000003
3.0,3.1666666666666665,0.4374,3526.9261,0.0,587.8210166666668,6.821210263296952e-12,6.139089236967256e-12,0.0,10800.0,10800.0,257.11291269000003
3.1666666666666665,3.333333333333333,0.4371,3537.2854,0.0,589.5475666666667,6.471168249280565e-12,5.789047222950869e-12,0.0,10800.0,10800.0,257.69124139
3.333333333333333,3.5,0.4356,3544.8808,0.0,590.8134666666667,6.821210263296952e-12,6.139089236967256e-12,0.0,10800.0,10800.0,257.35834608000005
3.5,3.6666666666666665,0.4353,3541.2787,0.0,590.2131166666667,6.471168249280565e-12,5.789047222950869e-12,0.0,10800.0,10800.0,256.919769685
3.6666666666666665,3.833333333333333,0.436,3546.3976,0.0,591.0662666666667,6.821210263296952e-12,6.139089236967257e-12,0.0,10800.0,10800.0,257.70489226666666
3.833333333333333,4.0,0.4378,3560.207,0.0,593.3678333333332,0.0,0.0,0.0,10800.0,10800.0,259.7764374333333
4.0,4.166666666666666,0.4401,3561.9581,0.0,593.6596833333334,6.471168249280578e-12,5.789047222950882e-12,0.0,10800.0,10800.0,261.269626635
4.166666666666666,4.333333333333333,0.4389,3556.7183,0.0,592.7863833333333,0.0,0.0,0.0,10800.0,10800.0,260.173943645
4.333333333333333,4.5,0.4364,3560.0272,0.0,593.3378666666666,0.0,0.0,0.0,10800.0,10800.0,258.93264501333334
4.5,4.666666666666666,0.4393,3580.654,0.5994,596.6757666666667,6.821210263296949e-12,6.139089236967253e-12,0.0,10800.0,10800.0,262.1196642966667
4.666666666666666,4.833333333333333,0.4422,3586.916,0.2345,597.7802500000001,7.153289275610261e-12,6.471168249280565e-12,0.0,10800.0,10800.0,264.33842655000007
4.833333333333333,5.0,0.4395,3571.2635,0.2885,595.1625,6.471168249280565e-12,5.789047222950869e-12,0.0,10800.0,10800.0,261.57391875
5.0,5.166666666666666,0.4333,3562.3171,18.6781,590.6065000000001,6.821210263296952e-12,6.139089236967256e-12,0.0,10800.0,10800.0,255.90979645000004
5.166666666666666,5.333333333333333,0.4439,3591.3809,54.4698,589.4851833333333,0.0,0.0,0.0,10800.0,10800.0,261.6724728816667
5.333333333333333,5.5,0.4301,3579.7045,108.9718,578.45545,6.821210263296962e-12,6.139089236967266e-12,0.0,10800.0,10800.0,248.793689045
5.5,5.666666666666666,0.3713,3486.119,184.1603,383.65978333333345,-1.0675194062059745e-10,999.9999999998928,0.0,10800.0,10624.317907768425,142.45287755166672
