起点/h,终点/h,电价/元每kWh,负载/kW,光伏/kW,购电量/kWh,充电功率/kW,放电功率/kW,剩余/kWh,期初储电/kWh,期末储电/kWh,区间电费/元
0.0,0.16666666666666666,0.4248,3439.8466,0.0,1050.5692807064258,2863.5690842385557,0.0,0.0,6000.0,6452.77002717182,446.28183044408974
0.16666666666666666,0.3333333333333333,0.4245,3437.9792,0.0,1050.2580473730934,2863.5690842385284,-3.235584124640283e-11,0.0,6452.77002717182,6905.540054343643,445.83454110987816
0.3333333333333333,0.5,0.4269,3444.3031,0.0,1051.312030706426,2863.5690842385616,5.7980287238024175e-12,0.0,6905.540054343643,7358.310081515463,448.80510590857324
0.5,0.6666666666666666,0.4272,3454.4437,0.0,1053.0021307064262,2863.569084238605,4.4003944095107914e-11,0.0,7358.310081515463,7811.080108687283,449.8425102377853
0.6666666666666666,0.8333333333333333,0.4271,3458.8273,0.0,1053.7327307064259,2863.569084238555,-6.821210263296962e-13,0.0,7811.080108687283,8263.850135859104,450.04924928471445
0.8333333333333333,1.0,0.4285,3459.8401,0.0,1053.9015307064262,2863.569084238605,4.4003944095107914e-11,0.0,8263.850135859104,8716.620163030924,451.59680590770364
1.0,1.1666666666666665,0.4311,3467.1582,0.0,1055.1212140397593,2863.5690842385557,0.0,0.0,8716.620163030924,9169.390190202745,454.8627553725402
1.1666666666666665,1.3333333333333333,0.4302,3467.9632,0.0,1055.2553807064255,2863.569084238529,-2.4556356947869024e-11,0.0,9169.390190202745,9622.160217374565,453.9708647799043
1.3333333333333333,1.5,0.4279,3466.9683,0.0,1055.0895640397596,2863.5690842384956,-6.471168249280575e-11,0.0,9622.160217374565,10074.930244546387,451.4728244526131
1.5,1.6666666666666665,0.4312,3482.4927,0.0,908.9881074778932,1971.4359448672915,-6.821210263296962e-11,0.0,10074.930244546387,10386.641636891738,391.95567194446755
1.6666666666666665,1.8333333333333333,0.4333,3495.0841,0.0,727.7533408112265,871.4359448676861,3.1902859468953237e-10,0.0,10386.641636891738,10524.427757927822,315.3355225735045
1.8333333333333333,2.0,0.4311,3498.4443,0.0,728.3133741445579,871.4359448673906,4.297362465877086e-11,0.0,10524.427757927822,10662.213878963908,313.9758955937189
2.0,2.1666666666666665,0.4293,3505.2295,0.0,729.4442408112259,871.4359448672843,-7.366907084360708e-11,0.0,10662.213878963908,10799.999999999998,313.1504125802593
2.1666666666666665,2.333333333333333,0.4324,3512.6387,0.0,585.4397833333336,-8.867573342286037e-11,-9.016202927942324e-11,0.0,10799.999999999998,10800.0,253.14416231333345
2.333333333333333,2.5,0.4367,3516.8685,0.0,586.1447500000005,3.5494571411067464e-11,3.177009326295252e-11,-5.231216941107735e-14,10800.0,10800.0,255.9694123250002
2.5,2.6666666666666665,0.4348,3517.9246,0.0,586.3207666666673,3.862403161747351e-11,3.476162845572615e-11,3.8387166038470026e-14,10800.0,10800.0,254.93226934666694
2.6666666666666665,2.833333333333333,0.4335,3518.5518,0.0,586.4253000000007,3.744218728322551e-11,3.348794334649312e-11,2.308037020763154e-14,10800.0,10800.0,254.21536755000028
2.833333333333333,3.0,0.4357,3521.0976,0.0,586.8496000000001,6.821210263296962e-12,6.139089236967266e-12,0.0,10800.0,10800.0,255.69037072000003
3.0,3.1666666666666665,0.4374,3526.9261,0.0,587.8210166666662,-2.7284841053187808e-11,-2.4556356947869027e-11,0.0,10800.0,10800.0,257.1129126899998
3.1666666666666665,3.333333333333333,0.4371,3537.2854,0.0,589.5475666666667,6.471168249280565e-12,5.789047222950869e-12,0.0,10800.0,10800.0,257.69124139
3.333333333333333,3.5,0.4356,3544.8808,0.0,590.8134666666665,-6.821210263296952e-12,-6.139089236967256e-12,0.0,10800.0,10800.0,257.35834607999993
3.5,3.6666666666666665,0.4353,3541.2787,0.0,590.2131166666666,0.0,0.0,0.0,10800.0,10800.0,256.91976968499995
3.6666666666666665,3.833333333333333,0.436,3546.3976,0.0,591.0662666666659,-4.092726157978171e-11,-3.6834535421803535e-11,0.0,10800.0,10800.0,257.7048922666663
3.833333333333333,4.0,0.4378,3560.207,0.0,593.3678333333324,6.139089236967257e-11,6.560567233155422e-11,0.0,10800.0,10799.999999999998,259.77643743333294
4.0,4.166666666666666,0.4401,3561.9581,0.0,593.6596833333341,-5.82405142435251e-11,-6.301536142783297e-11,0.0,10799.999999999998,10800.0,261.26962663500035
4.166666666666666,4.333333333333333,0.4389,3556.7183,0.0,592.7863833333333,1.0913936421275123e-10,1.0857929699032503e-10,0.0,10800.0,10799.999999999998,260.173943645
4.333333333333333,4.5,0.4364,3560.0272,0.0,593.3378666666672,3.383415667203213e-11,3.027571999782072e-11,-2.4638590427155152e-14,10799.999999999998,10799.999999999998,258.93264501333357
4.5,4.666666666666666,0.4393,3580.654,0.5994,596.6757666666659,-3.9912907349541155e-11,-3.592161661458703e-11,-1.6905903837342788e-14,10799.999999999998,10799.999999999998,262.1196642966664
4.666666666666666,4.833333333333333,0.4422,3586.916,0.2345,597.7802499999999,-1.8926726852441872e-13,4.4356838202475034e-13,-8.214229296754522e-15,10799.999999999998,10799.999999999998,264.33842654999995
4.833333333333333,5.0,0.4395,3571.2635,0.2885,595.1624999999999,-2.0040857862113703e-12,-1.803677207590233e-12,3.3401429770189555e-14,10799.999999999998,10799.999999999998,261.57391874999996
5.0,5.166666666666666,0.4333,3562.3171,18.6781,590.6065,-1.1881695627380543e-13,-1.0693526064642487e-13,1.9802826045634265e-15,10799.999999999998,10799.999999999998,255.90979645000002
5.166666666666666,5.333333333333333,0.4439,3591.3809,54.4698,589.485183333334,3.770308862819832e-11,3.372275455696865e-11,1.8732014458084712e-14,10799.999999999998,10799.999999999998,261.672472881667
