起点/h,终点/h,电价/元每kWh,负载/kW,光伏/kW,购电量/kWh,充电功率/kW,放电功率/kW,剩余/kWh,期初储电/kWh,期末储电/kWh,区间电费/元
0.0,0.16666666666666666,0.4248,3439.8466,0.0,1406.6410999999998,5000.0,0.0,0.0,6000.0,6790.569415042095,597.5411392799999
0.16666666666666666,0.3333333333333333,0.4245,3437.9792,0.0,1406.329866666667,4999.999999999963,-3.8827009495683396e-11,0.0,6790.569415042095,7581.138830084191,596.9870284000001
0.3333333333333333,0.5,0.4269,3444.3031,0.0,1407.3838500000031,5000.00000000013,1.1118572729174048e-10,0.0,7581.138830084191,8371.708245126287,600.8121655650014
0.5,0.6666666666666666,0.4272,3454.4437,0.0,1409.07395,4999.999999999995,-5.824051424352519e-12,0.0,8371.708245126287,9162.277660168382,601.9563914400001
0.6666666666666666,0.8333333333333333,0.4271,3458.8273,0.0,1409.80455,4999.9999999999945,-6.821210263296962e-12,0.0,9162.277660168382,9952.847075210477,602.127523305
0.8333333333333333,1.0,0.4285,3459.8401,0.0,576.6400166666663,-2.0463630789890856e-11,-1.8417267710901768e-11,0.0,9952.847075210477,9952.847075210477,247.09024714166648
1.0,1.1666666666666665,0.4311,3467.1582,0.0,577.8596999999996,-1.498869957755022e-11,-1.2942336498561133e-11,0.0,9952.847075210477,9952.847075210477,249.11531666999983
1.1666666666666665,1.3333333333333333,0.4302,3467.9632,0.0,577.9938666666669,1.3642420526593898e-11,1.2278178473934505e-11,0.0,9952.847075210477,9952.847075210477,248.65296144000013
1.3333333333333333,1.5,0.4279,3466.9683,0.0,637.4723062693988,357.86553761650515,1.1421611959980215e-10,0.0,9952.847075210477,10009.430584957898,272.77439985267574
1.5,1.6666666666666665,0.4312,3482.4927,0.0,580.4154499999999,-6.471168249280578e-12,-5.789047222950882e-12,0.0,10009.430584957898,10009.430584957898,250.27514203999996
1.6666666666666665,1.8333333333333333,0.4333,3495.0841,0.0,582.5140166666666,0.0,0.0,0.0,10009.430584957898,10009.430584957898,252.40332342166667
1.8333333333333333,2.0,0.4311,3498.4443,0.0,583.0740500000005,3.235584124640284e-11,2.8945236114754356e-11,0.0,10009.430584957898,10009.430584957898,251.3632229550002
2.0,2.1666666666666665,0.4293,3505.2295,0.0,584.2049166666668,1.3642420526593898e-11,1.2278178473934505e-11,0.0,10009.430584957898,10009.430584957898,250.79917072500007
2.1666666666666665,2.333333333333333,0.4324,3512.6387,0.0,585.4397833333333,0.0,0.0,0.0,10009.430584957898,10009.430584957898,253.1441623133333
2.333333333333333,2.5,0.4367,3516.8685,0.0,586.14475,6.471168249280565e-12,5.789047222950869e-12,0.0,10009.430584957898,10009.430584957898,255.969412325
2.5,2.6666666666666665,0.4348,3517.9246,0.0,586.320766666667,2.7284841053187808e-11,2.4556356947869027e-11,0.0,10009.430584957898,10009.430584957898,254.93226934666686
2.6666666666666665,2.833333333333333,0.4335,3518.5518,0.0,586.4253000000002,1.294233649856113e-11,1.1578094445901737e-11,0.0,10009.430584957898,10009.430584957898,254.21536755000008
