run_id,day,date,month,scenario,forecast,seed,planned_kwh,final_kwh,emergency_kwh,emergency_minutes,surplus_kwh,up_cost,down_cost,total_cost,planned_cost,emergency_cost,simultaneous_slots,throughput_kwh,direction_reversals,equivalent_full_cycles,initial_soc,final_soc,final_mode,max_balance_error,max_state_error,risk_seconds,planning_seconds,execution_seconds,compute_seconds,charge_kwh,discharge_kwh,direction_reversals_including_warmup_boundary,charging_slots,discharging_slots,active_slots,power_changes_count,power_ramp_total_kw,power_ramp_total_kw_including_warmup_boundary,power_ramp_max_kw_per_10min,power_ramp_p95_kw_per_10min,mean_absolute_power_kw,max_charge_kw,max_discharge_kw,initial_mode,initial_power_kw,final_power_kw
zero_terminal,31,2025-02-01,2,2,no_season,42,65449.894066159875,65449.894066159875,0.0,0,25837.56818562464,0.0,0.0,38272.97716872327,38272.97716872327,0.0,0,28033.826495411893,7,1.1582029766708772,1421.7991105135516,5185.701281458156,-1,0.0,9.094947017729282e-13,0.004149292013607919,0.02574958303011954,0.00025224999990314245,0.0301511250436306,16633.988221306896,11399.838274104994,7,22,33,55,53,79671.62871109604,84420.64328698836,6825.8905560979165,4649.930655137292,1168.0761039754955,4921.774575892316,3133.7456512103026,1,172.75999999999976,0.0
zero_terminal,32,2025-02-02,2,2,no_season,42,94548.20614885629,94548.20614885629,13.343349941686029,10,17479.790235703775,0.0,0.0,60979.25643955017,60950.18795170221,29.068487847963013,0,35212.68266906297,9,1.4720303454108437,5185.701281458156,2053.54232796992,-1,0.0,9.094947017729282e-13,0.004140667035244405,0.025498791015706956,0.0002451658947393298,0.02988462394569069,16969.08199107858,18243.60067798439,10,24,37,61,64,101788.49022151105,106622.33974819144,7278.459957351952,4363.827564919632,1467.1951112109568,4969.211219841588,4506.926520754334,-1,0.0,0.0
zero_terminal,33,2025-02-03,2,2,no_season,42,83140.98035448075,83140.98035448075,1195.183634192358,380,2506.2638714029217,0.0,0.0,57162.855345782606,52041.0380624431,5121.81728333951,0,42591.077117461115,9,1.773549111160383,2053.54232796992,1424.0177851708338,-1,0.0,9.094947017729282e-13,0.000718790921382606,0.02594974997919053,0.00027445796877145767,0.026942998869344592,22102.030367365653,20489.046750095462,10,31,44,75,78,118183.81235506145,122904.82519610549,6859.440426351421,4743.416490252569,1774.6282132275467,4743.416490252569,4765.604153584892,-1,0.0,0.0
zero_terminal,34,2025-02-04,2,2,no_season,42,88147.76532580794,88147.76532580794,565.4601662358368,220,4931.236887908839,0.0,0.0,57535.570507104756,55083.22129182551,2452.349215279241,0,45695.697045391724,9,1.9009485765409608,1424.0177851708338,1606.3584772796353,-1,0.0,9.094947017729282e-13,0.0008779169293120503,0.02688712498638779,0.0002586669288575649,0.028023708844557405,24141.410849763328,21554.2861956284,10,32,45,77,74,116104.17170262414,121011.91414790864,6561.536204370503,4743.416490252569,1903.987376891322,4907.742445284505,4754.325462150912,-1,0.0,0.0
zero_terminal,35,2025-02-05,2,2,no_season,42,88792.31722672266,88792.31722672266,440.2686328070313,300,6561.36793912617,0.0,0.0,58100.67715286894,55898.603487300876,2202.073665568063,0,43094.307292109195,9,1.79386579204835,1606.3584772796353,1260.5486848410765,-1,0.0,9.094947017729282e-13,0.0011130000930279493,0.027018000022508204,0.0002779590431600809,0.028408959158696234,22508.549114589696,20585.7581775195,10,32,41,73,69,115338.38314728902,119929.8065910008,6600.555704344406,4743.416490252569,1795.5961371712167,4743.416490252569,4838.28482005762,-1,0.0,0.0
zero_terminal,36,2025-02-06,2,2,no_season,42,87284.6128240626,87284.6128240626,419.0406416192682,220,4795.925586715529,0.0,0.0,56547.2116517565,54693.5779141019,1853.6337376545919,0,42930.88533349749,9,1.7854793944954217,1260.5486848410765,1638.2225231452642,-1,0.0,8.526512829121202e-13,0.0012412499636411667,0.026383499964140356,0.00025208399165421724,0.02787683391943574,22783.77799789858,20147.107335598907,10,31,44,75,69,106532.46123246264,111391.73603715574,7128.882492202056,4743.416490252569,1788.7868888957285,4992.928515435221,4838.28482005762,-1,0.0,0.0
zero_terminal,37,2025-02-07,2,2,no_season,42,41435.23753888319,41435.23753888319,470.53657048089576,200,8174.013754909951,0.0,0.0,23626.954059408592,21647.32470076734,1979.6293586412482,0,34032.561285011994,5,1.41576177444272,1638.2225231452642,1773.3029966930098,-1,0.0,9.094947017729282e-13,0.0013758749701082706,0.026684707961976528,0.0003292500041425228,0.02838983293622732,17979.320986399733,16053.24029861226,6,38,42,80,72,70267.11860139895,75085.02239555329,7808.782090252569,2812.05815162432,1418.0233868754997,4817.903794154331,3213.6875,-1,0.0,0.0
zero_terminal,38,2025-02-08,2,2,no_season,42,37144.24790017666,37144.24790017666,427.4885357972515,260,4426.258200585342,0.0,0.0,20948.050865309186,19456.70905825879,1491.3418070503972,0,32655.719467195642,5,1.3590994039444309,1773.3029966930098,1622.6876850630933,-1,0.0,7.958078640513122e-13,0.0015262089436873794,0.025839374982751906,0.0002931659109890461,0.02765874983742833,17112.017492958774,15543.701974236868,6,38,39,77,77,66830.41564350054,71742.67880805538,7826.385490252569,3415.2598729818533,1360.6549777998184,4912.263164554842,3082.969,-1,0.0,0.0
zero_terminal,39,2025-02-09,2,2,no_season,42,81680.37540724847,81680.37540724847,1411.2659455440134,490,1396.6303174356963,0.0,0.0,56681.427257418836,50658.837845933085,6022.589411485755,0,45538.29503130653,9,1.895363843365253,1622.6876850630933,1365.1734684517903,-1,0.0,9.094947017729282e-13,0.0016092079458758235,0.026059208088554442,0.0002401659730821848,0.02790858200751245,23838.94504999833,21699.349981308205,10,33,47,80,77,112124.63810728746,117040.79284428497,6547.339105994606,4657.409957053805,1897.428959637772,4916.154736997495,4838.28482005762,-1,0.0,0.0
zero_terminal,40,2025-02-10,2,2,no_season,42,84480.56936105725,84480.56936105725,550.0121878563384,240,8521.05079078988,0.0,0.0,54584.354364459236,52774.612603935275,1809.741760523968,0,38953.42644025496,9,1.6205184304447267,1365.1734684517903,1498.070499839591,-1,0.0,7.958078640513122e-13,0.001746749971061945,0.025346625014208257,0.00035500002559274435,0.027448375010862947,20568.159807522665,18385.266632732295,10,28,41,69,66,115283.68450291344,120247.36331855811,6601.499224550131,4743.416490252569,1623.0594350106232,4963.678815644675,4838.28482005762,-1,0.0,0.0
zero_terminal,41,2025-02-11,2,2,no_season,42,82030.01876193809,82030.01876193809,566.9974588090258,330,5185.548353085467,0.0,0.0,53451.29133801679,50645.23595816735,2806.05537984945,0,43778.093208531325,9,1.8218077051559458,1498.070499839591,1384.6738973741278,-1,0.0,9.094947017729282e-13,0.0017520410474389791,0.02558237500488758,0.0002452500630170107,0.02757966611534357,22984.48197142982,20793.611237101497,10,31,43,74,66,110906.11852623813,115661.73824699581,6941.5654849602215,4743.416490252569,1824.0872170221382,4755.619720757674,4838.28482005762,-1,0.0,0.0
zero_terminal,42,2025-02-12,2,2,no_season,42,82839.02647571513,82839.02647571513,532.2132080047169,270,5730.017398837985,0.0,0.0,53561.20447154855,51328.78425673174,2232.420214816818,0,42203.570670130124,9,1.755708320117283,1384.6738973741278,1538.1321808326552,-1,0.0,8.810729923425242e-13,0.0019355409312993288,0.025187167106196284,0.00025450007524341345,0.027377208112739027,22289.02841083933,19914.542259290793,10,30,44,74,66,108107.06855157338,112947.41582572843,6883.937462948283,4743.416490252569,1758.4821112554218,4840.347274155057,4832.945663445718,-1,0.0,0.0
zero_terminal,43,2025-02-13,2,2,no_season,42,82142.63898379623,82142.63898379623,389.7570353520513,290,9256.56403534228,0.0,0.0,52582.37987423335,50938.095359325445,1644.2845149079076,0,39054.35854446201,9,1.6252492201965416,1538.1321808326552,1428.8411153592738,-1,0.0,7.958078640513122e-13,0.0019926250679418445,0.02508275001309812,0.0002537500113248825,0.027329125092364848,20500.355755800665,18554.00278866134,10,28,39,67,66,109740.60264847282,114559.07781758101,6979.823436210734,4677.561978047757,1627.2649393525837,4818.475169108195,4838.28482005762,-1,0.0,0.0
zero_terminal,44,2025-02-14,2,2,no_season,42,35271.6324359024,35271.6324359024,469.39507895462646,250,4168.626330387104,0.0,0.0,20096.650669599767,18292.77333696481,1803.8773326349603,0,32370.499857369858,5,1.346754538594119,1428.8411153592738,1495.8228011074898,-1,0.0,4.547473508864641e-13,0.0023315000580623746,0.025847458047792315,0.0002390409354120493,0.02841799904126674,17070.54961258656,15299.950244783298,6,47,38,85,82,68218.02057008687,72948.31643691887,7663.149493261311,4254.915890523631,1348.770827390411,4743.416490252569,3130.6548835666954,-1,0.0,0.0
zero_terminal,45,2025-02-15,2,2,no_season,42,37929.62815375712,37929.62815375712,465.3043988753252,240,7080.626246367758,0.0,0.0,21427.120582436244,19745.585686381834,1681.534896054406,0,31559.91328870332,5,1.3123543145429795,1495.8228011074898,1869.5078678149755,-1,0.0,9.094947017729282e-13,0.002825374947860837,0.025887749972753227,0.00025120796635746956,0.028964332886971533,16797.064247484006,14762.849041219317,6,41,37,78,72,70601.39147814433,75303.2184318061,7777.650977300468,2842.435979042611,1314.996387029305,4743.416490252569,3130.6548835666954,-1,0.0,0.0
zero_terminal,46,2025-02-16,2,2,no_season,42,79776.7896941507,79776.7896941507,887.6679898608644,410,3497.125529094921,0.0,0.0,53127.45514305588,49276.080820796655,3851.3743222592266,0,42359.71159509188,9,1.7635068716250295,1869.5078678149755,1429.3924168085407,-1,0.0,9.094947017729282e-13,0.0023992910282686353,0.026169124990701675,0.00023987505119293928,0.02880829107016325,22074.83232500426,20284.879270087615,10,29,43,72,66,112409.59759500326,117248.25318186166,7025.432357034901,4743.416490252569,1764.987983128828,4838.6555868584,4838.28482005762,-1,0.0,0.0
zero_terminal,47,2025-02-17,2,2,no_season,42,80863.63506714751,80863.63506714751,287.23215020685603,240,8012.855784171412,0.0,0.0,51009.21498360796,49879.404185012594,1129.810798595368,0,37890.43524756278,9,1.5766679875161116,1429.3924168085407,1389.2516140075209,-1,0.0,9.094947017729282e-13,0.002408041968010366,0.025432375026866794,0.00025666598230600357,0.028097082977183163,19922.29175703953,17968.143490523245,10,27,39,66,63,105864.33790138343,110738.08819154883,6609.160309751913,4743.416490252569,1578.7681353151156,4873.750290165395,4831.47935242571,-1,0.0,0.0
zero_terminal,48,2025-02-18,2,2,no_season,42,78904.34126440955,78904.34126440955,353.1737738229362,190,4958.496749774527,0.0,0.0,50201.903661711556,48500.37600179588,1701.5276599156805,0,41421.33074225835,11,1.7234361720311353,1389.2516140075209,1416.8503319456115,-1,0.0,9.094947017729282e-13,0.002704333048313856,0.026131374994292855,0.0002585829934105277,0.02909429103601724,21814.480623691485,19606.850118566865,12,30,43,73,72,109451.11511526234,114262.51036732868,7465.267938070587,4743.416490252569,1725.8887809274315,4811.395252066337,4838.28482005762,-1,0.0,0.0
zero_terminal,49,2025-02-19,2,2,no_season,42,78885.6663527385,78885.6663527385,785.6535608333035,370,4556.3859913450615,0.0,0.0,51760.787596507325,48551.95439903771,3208.833197469617,0,42873.530606331915,9,1.783967044663303,1416.8503319456115,1395.926259171626,-1,0.0,9.094947017729282e-13,0.0033069580094888806,0.02691512496676296,0.00026058300863951445,0.030482665984891355,22554.568572612658,20318.96203371926,10,30,45,75,67,107872.07976884626,112825.15316855961,7371.098190534718,4743.416490252569,1786.3971085971634,4953.073399713349,4838.28482005762,-1,0.0,0.0
zero_terminal,50,2025-02-20,2,2,no_season,42,78777.43205170296,78777.43205170296,441.5046198887254,280,5955.3867229924,0.0,0.0,50619.733598363935,48720.474647831805,1899.258950532127,0,40056.44314242831,9,1.666349044534856,1395.926259171626,1558.333721912713,-1,0.0,7.673861546209082e-13,0.0030797079671174288,0.026579375029541552,0.0002649589441716671,0.029924041940830648,21163.429678847126,18893.013463581185,10,29,39,68,69,99743.46108850389,104512.64217798621,6605.598266770091,4736.569106513261,1669.0184642678464,4769.181089482335,4838.28482005762,-1,0.0,0.0
zero_terminal,51,2025-02-21,2,2,no_season,42,35543.95470316519,35543.95470316519,227.41268795699807,210,8200.89622586421,0.0,0.0,19179.839753759887,18385.210297442005,794.6294563178778,0,31210.913773094522,5,1.2978452033011927,1558.333721912713,1926.3732851591315,-1,0.0,9.094947017729282e-13,0.0032248329371213913,0.028345500002615154,0.00027533399406820536,0.03184566693380475,16610.56145250958,14600.352320584938,6,45,37,82,79,66921.1571730208,71611.86657801211,7883.084194545981,3415.2598729818533,1300.454740545605,4743.416490252569,3139.6677042934116,-1,0.0,0.0
zero_terminal,52,2025-02-22,2,2,no_season,42,34990.57995328528,34990.57995328528,292.53481034975135,170,6003.899761245068,0.0,0.0,19230.94945651349,18237.300241473593,993.6492150398973,0,30320.678518662586,5,1.261964962640897,1926.3732851591315,1764.77624519399,-1,0.0,9.094947017729282e-13,0.0034428329672664404,0.028888999950140715,0.0002761669456958771,0.03260799986310303,15877.565318859612,14443.113199802978,6,40,37,77,66,55934.74515797115,60827.590113272614,7728.327030199494,2549.9863656197317,1263.3616049442744,4892.844955301463,3181.83,-1,0.0,0.0
