run_id,role,scenario,day,date,month,forecast,forecast_seed,seed,rl_seed,planned_cost,up_cost,down_cost,emergency_cost,total_cost,planned_kwh,final_kwh,emergency_kwh,emergency_minutes,surplus_kwh,charge_kwh,discharge_kwh,throughput_kwh,equivalent_full_cycles,direction_reversals,direction_reversals_including_warmup_boundary,simultaneous_slots,charging_slots,discharging_slots,active_slots,power_changes_count,power_ramp_total_kw,power_ramp_total_kw_including_warmup_boundary,power_ramp_max_kw_per_10min,power_ramp_p95_kw_per_10min,mean_absolute_power_kw,max_charge_kw,max_discharge_kw,initial_soc,final_soc,initial_mode,final_mode,initial_power_kw,final_power_kw,risk_seconds,planning_seconds,execution_seconds,compute_seconds,shaped_episode_reward
cost_only_3407,cost_only_ablation,2,31,2025-02-01,2,no_season,42,3407,3407,42324.05086911527,0.0,0.0,658.6095186778647,42982.66038779313,56247.787958804125,56247.787958804125,154.7672294377823,90,16039.434107092155,9856.10094781642,3871.1557999999995,13727.25674781642,0.5596197856201538,1,1,0,48,9,57,19,5671.265507518708,6748.505507518708,2292.3043,133.97605434058326,571.9690311590175,1250.0,3484.9400000000005,1421.7991105135516,6691.560961816406,1,-1,172.75999999999976,-3484.9400000000005,0.004580624983645976,0.043270832975395024,0.0002886250149458647,0.048140082973986864,-40.92015838623047
cost_only_3407,cost_only_ablation,2,32,2025-02-02,2,no_season,42,3407,3407,69697.81873183117,0.0,0.0,1081.6109766135771,70779.42970844475,89373.86563737599,89373.86563737599,179.81375435602104,130,7059.67976118118,4137.721680550825,0.0,4137.721680550825,0.16355781043000295,0,1,0,21,0,21,13,2810.0917920277084,7488.623582151893,984.0499772232615,96.84087854177443,172.405070022951,1250.0,0.0,6691.560961816406,10616.948412136479,-1,1,-3484.9400000000005,0.0,0.004327000002376735,0.031392083037644625,0.00028066697996109724,0.03599975001998246,-69.24309539794922
cost_only_3407,cost_only_ablation,2,33,2025-02-03,2,no_season,42,3407,3407,58969.00187602335,0.0,0.0,22342.4728744481,81311.47475047145,72368.69615213668,72368.69615213668,5512.915107297376,1160,663.9558291908708,331.42511357650983,3330.6861833333332,3662.111296909843,0.15938620722222321,3,3,0,2,6,8,8,13678.873399820603,14665.19776291812,4407.644518361542,68.45381999999961,152.5879707045768,1002.2263183615421,3553.2199999999993,10616.948412136479,7420.514378412182,1,-1,0.0,-3553.2199999999993,0.0008245420176535845,0.03115704096853733,0.0002928338944911957,0.03227441688068211,-82.56250762939453
cost_only_3407,cost_only_ablation,2,34,2025-02-04,2,no_season,42,3407,3407,63758.48638830919,0.0,0.0,16922.69571075814,80681.18209906733,81361.58885859625,81361.58885859625,3901.178215419587,870,1289.5988043907414,3331.3059862917576,553.0016666666667,3884.307652958424,0.15596955369733242,1,2,0,18,1,19,14,6308.704036720668,11111.924036720668,3318.01,149.1401357616151,161.846152206601,1250.0,3318.01,7420.514378412182,9997.953789457577,-1,-1,-3553.2199999999993,-3318.01,0.0008507500169798732,0.03064700006507337,0.0002840419765561819,0.031781792058609426,-79.67240905761719
cost_only_3407,cost_only_ablation,2,35,2025-02-05,2,no_season,42,3407,3407,63394.57714798178,0.0,0.0,15503.165593946522,78897.7427419283,78802.68869247082,78802.68869247082,3818.3479710244865,950,2740.9184161561675,804.7091806724721,1673.0179166666667,2477.7270973391387,0.10528874529739035,3,4,0,6,3,9,9,13815.015708991994,17971.24720375778,4401.861273910086,47.46181266535992,103.23862905579745,1166.1701421667653,3378.9674999999997,9997.953789457577,8997.852221303983,-1,-1,-3318.01,-3329.79,0.0011420829687267542,0.029781415942125022,0.00027487496845424175,0.03119837387930602,-79.28916931152344
cost_only_3407,cost_only_ablation,2,36,2025-02-06,2,no_season,42,3407,3407,60490.473959139024,0.0,0.0,14206.654401317504,74697.12836045653,73520.65461325427,73520.65461325427,3352.5595919402176,900,1285.7572522821802,1520.6423695789747,6204.242633333333,7724.885002912308,0.3326022490644004,1,2,0,9,11,20,21,10477.318715789468,14623.45500504458,3518.3223,221.31994348052763,321.8702084546795,1232.2254778842466,3518.3223,8997.852221303983,3900.6142804134365,-1,-1,-3329.79,0.0,0.0010896249441429973,0.029579458059743047,0.00026762508787214756,0.03093670809175819,-76.69210815429688
cost_only_3407,cost_only_ablation,2,37,2025-02-07,2,no_season,42,3407,3407,32378.40586248511,0.0,0.0,8085.800343673529,40464.20620615863,45106.31051240989,45106.31051240989,1466.1642481976373,400,13021.124741884654,6171.750985389535,4426.080633333333,10597.831618722868,0.4383556548276593,1,2,0,35,11,46,45,11918.47609139994,13116.103134020603,2903.8178,245.3011932622497,441.5763174467862,1250.0,2903.8178,3900.6142804134365,5090.15272368132,-1,-1,0.0,0.0,0.001370249898172915,0.030331250047311187,0.00027795799542218447,0.031979457940906286,-39.99864196777344
cost_only_3407,cost_only_ablation,2,38,2025-02-08,2,no_season,42,3407,3407,31071.80744347742,0.0,0.0,11228.693871282734,42300.50131476016,42453.16919047602,42453.16919047602,2512.1408195993436,580,12247.795136987428,4827.551739754606,3687.1995833333335,8514.75132308794,0.35276947206801174,1,2,0,29,9,38,37,8349.746413820892,9495.753186747754,2222.3953,262.0567215648464,354.7813051286642,1250.0,3210.87,5090.15272368132,5783.320806008829,-1,-1,0.0,-3210.87,0.0014789169654250145,0.02964195900131017,0.0002806660486385226,0.03140154201537371,-42.029205322265625
cost_only_3407,cost_only_ablation,2,39,2025-02-09,2,no_season,42,3407,3407,58656.66177992927,0.0,0.0,25784.86443454297,84441.52621447225,73789.62897742767,73789.62897742767,6154.953052265096,990,187.59496668912362,4127.429646336982,3925.8585499999995,8053.288196336982,0.3355767430239073,1,2,0,26,7,33,33,7366.25392467297,11700.47729873888,3254.38,230.37390010421367,335.5536748473742,1221.3833404701165,3456.3921,5783.320806008829,5560.726112151921,-1,-1,-3210.87,-3455.92,0.0015196249587461352,0.030100250034593046,0.000295833102427423,0.031915708095766604,-84.52864837646484
cost_only_3407,cost_only_ablation,2,40,2025-02-10,2,no_season,42,3407,3407,61251.45682849743,0.0,0.0,11636.154518384423,72887.61134688184,77456.66097620974,77456.66097620974,2687.1887675961084,670,4752.037810559351,4561.765916579815,3496.591566666667,8058.357483246482,0.33389176113929514,1,2,0,27,6,33,33,6915.735290593329,11328.759770496443,3353.5211,190.8960199963268,335.7648951352701,1250.0,3588.2487,5560.726112151921,6202.666114159567,-1,-1,-3455.92,-3569.7,0.0017491671023890376,0.031213582959026098,0.0002871250035241246,0.03324987506493926,-72.63636779785156
cost_only_3407,cost_only_ablation,2,41,2025-02-11,2,no_season,42,3407,3407,57599.022624822974,0.0,0.0,18378.89529363154,75977.9179184545,72302.13947835228,72302.13947835228,3814.5085055935433,820,1742.7677558188846,4162.012211460274,5008.729116666667,9170.74132812694,0.3845039806299144,1,2,0,24,9,33,32,6823.610535068397,11399.061959365601,3197.0669,184.39139698842303,382.11422200528915,1250.0,3511.4656000000004,6202.666114159567,4871.433521630914,-1,-1,-3569.7,-3222.62,0.001809665933251381,0.029206500039435923,0.00027120800223201513,0.03128737397491932,-76.49893951416016
